Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
CH74-227,,0.0,0.86,2.13,0.86,2.13,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
CH74-227,,0.05,0.71,2.64,0.71,2.64,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
CH74-227,,0.1,0.68,2.22,0.68,2.22,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
CH74-227,,0.15,0.81,2.43,0.81,2.43,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
CH74-227,,0.2,0.81,2.4,0.81,2.4,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
CH74-227,,0.25,0.54,2.63,0.54,2.63,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
CH74-227,,0.3,0.46,2.63,0.46,2.63,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
CH74-227,,0.35,0.29,2.71,0.29,2.71,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
CH74-227,,0.4,0.86,2.63,0.86,2.63,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
CH74-227,,0.45,0.71,2.36,0.71,2.36,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
CH74-227,,0.5,0.68,2.6,0.68,2.6,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
CH74-227,,0.55,0.79,1.76,0.79,1.76,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
CH74-227,,0.6,0.23,3.12,0.23,3.12,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",,"Labeyrie, L. 1996. Quaternary paleoceanography: unpublished stable isotope records. IGBP PAGES/World Data Center for Paleoclimatology Data Contribution Series 1996-036. NOAA/NGDC Paleoclimatology Program, Boulder. Colorado, USA.",1
