Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
RC11-83,,0.62,2095.388671875,,,2745.739990234375,1422.739990234375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.63,2155.85595703125,,,2798.47900390625,1502.47900390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.64,2216.328369140625,,,2803.94970703125,1610.9495849609375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.65,2276.79345703125,,,2850.059326171875,1677.059326171875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.66,2337.262939453125,,,2927.169189453125,1738.169189453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.67,2397.7294921875,,,2987.27880859375,1770.2789306640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.68,2458.19677734375,,,3062.388671875,1796.3887939453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.6900000000000001,2518.669677734375,,,3170.49853515625,1823.49853515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.7000000000000001,2579.1357421875,,,3248.6083984375,1870.6083984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.71,2639.603271484375,,,3364.71826171875,1875.7181396484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.72,2700.225341796875,,,3479.576171875,1893.576171875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.73,2767.468994140625,,,3543.73681640625,1988.7369384765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.74,2834.71044921875,,,3620.130859375,2049.130859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.75,2901.94677734375,,,3732.58447265625,2079.58447265625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.76,2969.191650390625,,,3844.03857421875,2105.03857421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.77,3036.43505859375,,,3954.492431640625,2119.492431640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.78,3103.672119140625,,,4078.9462890625,2149.9462890625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.79,3170.919677734375,,,4209.94873046875,2181.94873046875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.8,3238.16015625,,,4341.0947265625,2210.094970703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.81,3305.401611328125,,,4479.2412109375,2215.240966796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.8200000000000001,3372.862548828125,,,4604.83544921875,2233.83544921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.8300000000000001,3444.9365234375,,,4645.83984375,2291.83984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.84,3517.0078125,,,4654.1611328125,2363.161376953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.85,3589.0859375,,,4685.23046875,2409.230712890625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.86,3661.159912109375,,,4715.03662109375,2455.03662109375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.87,3733.235107421875,,,4735.8427734375,2506.842529296875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.88,3805.310302734375,,,4760.6484375,2570.6484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.89,3877.3857421875,,,4823.4541015625,2617.454345703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.9,3949.463134765625,,,4902.26025390625,2665.26025390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.91,4021.5380859375,,,5041.46435546875,2700.46435546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.92,4093.813720703125,,,5174.5185546875,2760.518798828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.93,4168.8505859375,,,5179.6474609375,2825.647216796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.9400000000000001,4243.88623046875,,,5206.775390625,2867.775390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.9500000000000001,4318.9228515625,,,5217.90380859375,2934.90380859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.96,4393.9609375,,,5235.0322265625,2996.031982421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.97,4468.994140625,,,5250.16015625,3057.160400390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.98,4544.02880859375,,,5268.28857421875,3112.28857421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,0.99,4619.064453125,,,5300.4169921875,3173.4169921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.0,4694.10009765625,,,5318.544921875,3234.545166015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.01,4769.13427734375,,,5353.673828125,3294.673583984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.02,4842.4560546875,,,5393.8935546875,3370.893798828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.03,4898.60986328125,,,5400.03369140625,3580.03369140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.04,4954.77294921875,,,5421.173828125,3795.173583984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.05,5010.93212890625,,,5436.3134765625,4009.313720703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.06,5067.08984375,,,5460.13671875,4223.13671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.07,5123.2490234375,,,5474.40673828125,4422.40673828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.08,5179.40380859375,,,5486.6767578125,4625.6767578125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.09,5235.55859375,,,5498.94677734375,4814.94677734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.1,5291.720703125,,,5547.154296875,4944.154296875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.11,5347.87890625,,,5580.189453125,5061.189453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.12,5403.1748046875,,,5580.484375,5126.484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.1300000000000001,5451.818359375,,,5677.478515625,5167.478515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.1400000000000001,5500.45703125,,,5783.28076171875,5214.28076171875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.1500000000000001,5549.0927734375,,,5903.0830078125,5236.0830078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.16,5597.72900390625,,,6026.88525390625,5257.88525390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.17,5646.37353515625,,,6190.6875,5273.6875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.18,5695.005859375,,,6358.48974609375,5284.48974609375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC11-83,,1.19,5743.64404296875,,,6510.2919921875,5295.2919921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
