Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD05-2904,,,,0.015,0.015,,,,,,0.015,,
MD05-2904,,,,0.095,0.095,,,,,,0.095,,
MD05-2904,,,,0.155,0.155,,,,,,0.155,,
MD05-2904,,,,0.255,0.255,,,,,,0.255,,
MD05-2904,,,,0.295,0.295,,,,,,0.295,,
MD05-2904,,,,0.335,0.335,,,,,,0.335,,
MD05-2904,,,,0.435,0.435,,,,,,0.435,,
MD05-2904,,,,0.495,0.495,,,,,,0.495,,
MD05-2904,,,,0.575,0.575,,,,,,0.575,,
MD05-2904,,,,0.625,0.625,,,,,,0.625,,
MD05-2904,,,,0.735,0.735,,,,,,0.735,,
MD05-2904,,,,0.815,0.815,,,,,,0.815,,
MD05-2904,,,,0.895,0.895,,,,,,0.895,,
MD05-2904,,,,0.945,0.945,,,,,,0.945,,
MD05-2904,,,,1.055,1.055,,,,,,1.055,,
MD05-2904,,,,1.135,1.135,,,,,,1.135,,
MD05-2904,,,,1.215,1.215,,,,,,1.215,,
MD05-2904,,,,1.275,1.275,,,,,,1.275,,
MD05-2904,,,,1.375,1.375,,,,,,1.375,,
MD05-2904,,,,1.455,1.455,,,,,,1.455,,
MD05-2904,,,,1.515,1.515,,,,,,1.515,,
MD05-2904,,,,1.595,1.595,,,,,,1.595,,
MD05-2904,,,,1.675,1.675,,,,,,1.675,,
MD05-2904,,,,1.755,1.755,,,,,,1.755,,
MD05-2904,,,,1.835,1.835,,,,,,1.835,,
MD05-2904,,,,1.895,1.895,,,,,,1.895,,
MD05-2904,,,,1.975,1.975,,,,,,1.975,,
MD05-2904,,,,2.075,2.075,,,,,,2.075,,
MD05-2904,,,,2.155,2.155,,,,,,2.155,,
MD05-2904,,,,2.225,2.225,,,,,,2.225,,
MD05-2904,,,,2.395,2.395,,,,,,2.395,,
MD05-2904,,,,2.475,2.475,,,,,,2.475,,
MD05-2904,,,,2.565,2.565,,,,,,2.565,,
MD05-2904,,,,2.635,2.635,,,,,,2.635,,
MD05-2904,,,,2.705,2.705,,,,,,2.705,,
MD05-2904,,,,2.795,2.795,,,,,,2.795,,
MD05-2904,,,,2.905,2.905,,,,,,2.905,,
MD05-2904,,,,3.055,3.055,,,,,,3.055,,
MD05-2904,,,,3.185,3.185,,,,,,3.185,,
MD05-2904,,,,3.295,3.295,,,,,,3.295,,
MD05-2904,,,,3.435,3.435,,,,,,3.435,,
MD05-2904,,,,3.555,3.555,,,,,,3.555,,
MD05-2904,,,,3.675,3.675,,,,,,3.675,,
MD05-2904,,,,3.755,3.755,,,,,,3.755,,
MD05-2904,,,,3.895,3.895,,,,,,3.895,,
MD05-2904,,,,4.175,4.175,,,,,,4.175,,
MD05-2904,,,,4.335,4.335,,,,,,4.335,,
MD05-2904,,,,4.455,4.455,,,,,,4.455,,
MD05-2904,,,,4.615,4.615,,,,,,4.615,,
MD05-2904,,,,4.835,4.835,,,,,,4.835,,
MD05-2904,,,,5.175,5.175,,,,,,5.175,,
MD05-2904,,,,5.315,5.315,,,,,,5.315,,
MD05-2904,,,,5.455,5.455,,,,,,5.455,,
MD05-2904,,,,5.755,5.755,,,,,,5.755,,
MD05-2904,,,,6.655,6.655,,,,,,6.655,,
MD05-2904,,,,7.115,7.115,,,,,,7.115,,
MD05-2904,,,,7.445,7.445,,,,,,7.445,,
MD05-2904,,,,7.575,7.575,,,,,,7.575,,
MD05-2904,,,,7.695,7.695,,,,,,7.695,,
MD05-2904,,,,8.095,8.095,,,,,,8.095,,
MD05-2904,,,,8.495,8.495,,,,,,8.495,,
MD05-2904,,,,8.665,8.665,,,,,,8.665,,
MD05-2904,,,,9.075,9.075,,,,,,9.075,,
MD05-2904,,,,9.405,9.405,,,,,,9.405,,
MD05-2904,,,,9.795,9.795,,,,,,9.795,,
MD05-2904,,,,10.095,10.095,,,,,,10.095,,
MD05-2904,,,,10.615,10.615,,,,,,10.615,,
MD05-2904,,,,10.715,10.715,,,,,,10.715,,
MD05-2904,,,,10.855,10.855,,,,,,10.855,,
MD05-2904,,,,11.145,11.145,,,,,,11.145,,
MD05-2904,,,,11.405,11.405,,,,,,11.405,,
MD05-2904,,,,11.555,11.555,,,,,,11.555,,
MD05-2904,,,,11.735,11.735,,,,,,11.735,,
MD05-2904,,,,11.875,11.875,,,,,,11.875,,
MD05-2904,,,,11.995,11.995,,,,,,11.995,,
MD05-2904,,,,12.185,12.185,,,,,,12.185,,
MD05-2904,,,,12.335,12.335,,,,,,12.335,,
MD05-2904,,,,12.475,12.475,,,,,,12.475,,
MD05-2904,,,,12.655,12.655,,,,,,12.655,,
MD05-2904,,,,13.145,13.145,,,,,,13.145,,
MD05-2904,,,,13.295,13.295,,,,,,13.295,,
MD05-2904,,,,13.475,13.475,,,,,,13.475,,
MD05-2904,,,,13.645,13.645,,,,,,13.645,,
MD05-2904,,,,13.785,13.785,,,,,,13.785,,
MD05-2904,,,,13.935,13.935,,,,,,13.935,,
MD05-2904,,,,14.135,14.135,,,,,,14.135,,
MD05-2904,,,,14.275,14.275,,,,,,14.275,,
MD05-2904,,,,14.455,14.455,,,,,,14.455,,
MD05-2904,,,,14.595,14.595,,,,,,14.595,,
MD05-2904,,,,14.725,14.725,,,,,,14.725,,
MD05-2904,,,,14.875,14.875,,,,,,14.875,,
MD05-2904,,,,15.105,15.105,,,,,,15.105,,
MD05-2904,,,,15.235,15.235,,,,,,15.235,,
MD05-2904,,,,15.355,15.355,,,,,,15.355,,
MD05-2904,,,,15.565,15.565,,,,,,15.565,,
MD05-2904,,,,15.705,15.705,,,,,,15.705,,
MD05-2904,,,,15.815,15.815,,,,,,15.815,,
MD05-2904,,,,15.995,15.995,,,,,,15.995,,
MD05-2904,,,,16.185,16.185,,,,,,16.185,,
MD05-2904,,,,16.375,16.375,,,,,,16.375,,
MD05-2904,,,,16.495,16.495,,,,,,16.495,,
MD05-2904,,,,16.635,16.635,,,,,,16.635,,
MD05-2904,,,,16.795,16.795,,,,,,16.795,,
MD05-2904,,,,16.975,16.975,,,,,,16.975,,
MD05-2904,,,,17.235,17.235,,,,,,17.235,,
MD05-2904,,,,17.555,17.555,,,,,,17.555,,
MD05-2904,,,,17.875,17.875,,,,,,17.875,,
MD05-2904,,,,18.075,18.075,,,,,,18.075,,
MD05-2904,,,,18.255,18.255,,,,,,18.255,,
MD05-2904,,,,18.415,18.415,,,,,,18.415,,
MD05-2904,,,,18.635,18.635,,,,,,18.635,,
MD05-2904,,,,18.755,18.755,,,,,,18.755,,
MD05-2904,,,,18.885,18.885,,,,,,18.885,,
MD05-2904,,,,19.155,19.155,,,,,,19.155,,
MD05-2904,,,,19.275,19.275,,,,,,19.275,,
MD05-2904,,,,19.415,19.415,,,,,,19.415,,
MD05-2904,,,,19.495,19.495,,,,,,19.495,,
MD05-2904,,,,19.555,19.555,,,,,,19.555,,
MD05-2904,,,,19.615,19.615,,,,,,19.615,,
MD05-2904,,,,20.065,20.065,,,,,,20.065,,
MD05-2904,,,,20.215,20.215,,,,,,20.215,,
MD05-2904,,,,20.315,20.315,,,,,,20.315,,
MD05-2904,,,,20.335,20.335,,,,,,20.335,,
MD05-2904,,,,20.455,20.455,,,,,,20.455,,
MD05-2904,,,,20.775,20.775,,,,,,20.775,,
MD05-2904,,,,20.855,20.855,,,,,,20.855,,
MD05-2904,,,,20.915,20.915,,,,,,20.915,,
MD05-2904,,,,21.015,21.015,,,,,,21.015,,
MD05-2904,,,,21.235,21.235,,,,,,21.235,,
MD05-2904,,,,21.355,21.355,,,,,,21.355,,
MD05-2904,,,,21.435,21.435,,,,,,21.435,,
MD05-2904,,,,21.495,21.495,,,,,,21.495,,
MD05-2904,,,,21.635,21.635,,,,,,21.635,,
MD05-2904,,,,21.695,21.695,,,,,,21.695,,
MD05-2904,,,,21.775,21.775,,,,,,21.775,,
MD05-2904,,,,21.855,21.855,,,,,,21.855,,
MD05-2904,,,,21.895,21.895,,,,,,21.895,,
MD05-2904,,,,21.935,21.935,,,,,,21.935,,
MD05-2904,,,,22.035,22.035,,,,,,22.035,,
MD05-2904,,,,22.075,22.075,,,,,,22.075,,
MD05-2904,,,,22.175,22.175,,,,,,22.175,,
MD05-2904,,,,22.275,22.275,,,,,,22.275,,
MD05-2904,,,,22.395,22.395,,,,,,22.395,,
MD05-2904,,,,22.575,22.575,,,,,,22.575,,
MD05-2904,,,,22.655,22.655,,,,,,22.655,,
MD05-2904,,,,22.715,22.715,,,,,,22.715,,
MD05-2904,,,,22.795,22.795,,,,,,22.795,,
MD05-2904,,,,22.915,22.915,,,,,,22.915,,
MD05-2904,,,,22.995,22.995,,,,,,22.995,,
MD05-2904,,,,23.115,23.115,,,,,,23.115,,
MD05-2904,,,,23.215,23.215,,,,,,23.215,,
MD05-2904,,,,23.355,23.355,,,,,,23.355,,
MD05-2904,,,,23.435,23.435,,,,,,23.435,,
MD05-2904,,,,23.555,23.555,,,,,,23.555,,
MD05-2904,,,,23.685,23.685,,,,,,23.685,,
MD05-2904,,,,23.795,23.795,,,,,,23.795,,
MD05-2904,,,,23.905,23.905,,,,,,23.905,,
MD05-2904,,,,23.975,23.975,,,,,,23.975,,
MD05-2904,,,,24.115,24.115,,,,,,24.115,,
MD05-2904,,,,24.215,24.215,,,,,,24.215,,
MD05-2904,,,,24.295,24.295,,,,,,24.295,,
MD05-2904,,,,24.415,24.415,,,,,,24.415,,
MD05-2904,,,,24.535,24.535,,,,,,24.535,,
MD05-2904,,,,24.635,24.635,,,,,,24.635,,
MD05-2904,,,,24.755,24.755,,,,,,24.755,,
MD05-2904,,,,24.855,24.855,,,,,,24.855,,
MD05-2904,,,,24.955,24.955,,,,,,24.955,,
MD05-2904,,,,25.075,25.075,,,,,,25.075,,
MD05-2904,,,,25.195,25.195,,,,,,25.195,,
MD05-2904,,,,25.305,25.305,,,,,,25.305,,
MD05-2904,,,,25.495,25.495,,,,,,25.495,,
MD05-2904,,,,25.655,25.655,,,,,,25.655,,
MD05-2904,,,,25.775,25.775,,,,,,25.775,,
MD05-2904,,,,25.875,25.875,,,,,,25.875,,
MD05-2904,,,,25.955,25.955,,,,,,25.955,,
MD05-2904,,,,26.095,26.095,,,,,,26.095,,
MD05-2904,,,,26.205,26.205,,,,,,26.205,,
MD05-2904,,,,26.285,26.285,,,,,,26.285,,
MD05-2904,,,,26.515,26.515,,,,,,26.515,,
MD05-2904,,,,26.935,26.935,,,,,,26.935,,
MD05-2904,,,,27.015,27.015,,,,,,27.015,,
MD05-2904,,,,27.195,27.195,,,,,,27.195,,
MD05-2904,,,,27.355,27.355,,,,,,27.355,,
MD05-2904,,,,27.575,27.575,,,,,,27.575,,
MD05-2904,,,,27.755,27.755,,,,,,27.755,,
MD05-2904,,,,27.815,27.815,,,,,,27.815,,
MD05-2904,,,,27.895,27.895,,,,,,27.895,,
MD05-2904,,,,28.115,28.115,,,,,,28.115,,
MD05-2904,,,,28.215,28.215,,,,,,28.215,,
MD05-2904,,,,28.315,28.315,,,,,,28.315,,
MD05-2904,,,,28.395,28.395,,,,,,28.395,,
MD05-2904,,,,28.505,28.505,,,,,,28.505,,
MD05-2904,,,,28.735,28.735,,,,,,28.735,,
MD05-2904,,,,28.835,28.835,,,,,,28.835,,
MD05-2904,,,,29.155,29.155,,,,,,29.155,,
MD05-2904,,,,29.195,29.195,,,,,,29.195,,
MD05-2904,,,,29.335,29.335,,,,,,29.335,,
MD05-2904,,,,29.485,29.485,,,,,,29.485,,
MD05-2904,,,,29.635,29.635,,,,,,29.635,,
MD05-2904,,,,29.755,29.755,,,,,,29.755,,
MD05-2904,,,,30.085,30.085,,,,,,30.085,,
MD05-2904,,,,30.215,30.215,,,,,,30.215,,
MD05-2904,,,,30.455,30.455,,,,,,30.455,,
MD05-2904,,,,30.575,30.575,,,,,,30.575,,
MD05-2904,,,,30.735,30.735,,,,,,30.735,,
MD05-2904,,,,30.835,30.835,,,,,,30.835,,
MD05-2904,,,,31.085,31.085,,,,,,31.085,,
MD05-2904,,,,31.205,31.205,,,,,,31.205,,
MD05-2904,,,,31.275,31.275,,,,,,31.275,,
MD05-2904,,,,31.415,31.415,,,,,,31.415,,
MD05-2904,,,,31.675,31.675,,,,,,31.675,,
MD05-2904,,,,31.775,31.775,,,,,,31.775,,
MD05-2904,,,,31.865,31.865,,,,,,31.865,,
MD05-2904,,,,32.015,32.015,,,,,,32.015,,
MD05-2904,,,,32.365,32.365,,,,,,32.365,,
MD05-2904,,,,32.455,32.455,,,,,,32.455,,
MD05-2904,,,,32.735,32.735,,,,,,32.735,,
MD05-2904,,,,33.055,33.055,,,,,,33.055,,
MD05-2904,,,,33.335,33.335,,,,,,33.335,,
MD05-2904,,,,33.755,33.755,,,,,,33.755,,
MD05-2904,,,,34.015,34.015,,,,,,34.015,,
MD05-2904,,,,34.255,34.255,,,,,,34.255,,
MD05-2904,,,,34.475,34.475,,,,,,34.475,,
MD05-2904,,,,34.645,34.645,,,,,,34.645,,
MD05-2904,,,,34.815,34.815,,,,,,34.815,,
MD05-2904,,,,34.895,34.895,,,,,,34.895,,
MD05-2904,,,,35.255,35.255,,,,,,35.255,,
MD05-2904,,,,35.555,35.555,,,,,,35.555,,
MD05-2904,,,,35.675,35.675,,,,,,35.675,,
MD05-2904,,,,35.855,35.855,,,,,,35.855,,
MD05-2904,,,,35.995,35.995,,,,,,35.995,,
MD05-2904,,,,36.195,36.195,,,,,,36.195,,
MD05-2904,,,,36.395,36.395,,,,,,36.395,,
MD05-2904,,,,36.475,36.475,,,,,,36.475,,
MD05-2904,,,,36.575,36.575,,,,,,36.575,,
MD05-2904,,,,36.815,36.815,,,,,,36.815,,
MD05-2904,,,,36.915,36.915,,,,,,36.915,,
MD05-2904,,,,37.015,37.015,,,,,,37.015,,
MD05-2904,,,,37.135,37.135,,,,,,37.135,,
MD05-2904,,,,37.235,37.235,,,,,,37.235,,
MD05-2904,,,,37.335,37.335,,,,,,37.335,,
MD05-2904,,,,37.415,37.415,,,,,,37.415,,
MD05-2904,,,,37.535,37.535,,,,,,37.535,,
MD05-2904,,,,37.635,37.635,,,,,,37.635,,
MD05-2904,,,,37.755,37.755,,,,,,37.755,,
MD05-2904,,,,37.815,37.815,,,,,,37.815,,
MD05-2904,,,,37.915,37.915,,,,,,37.915,,
MD05-2904,,,,38.015,38.015,,,,,,38.015,,
MD05-2904,,,,38.095,38.095,,,,,,38.095,,
MD05-2904,,,,38.215,38.215,,,,,,38.215,,
MD05-2904,,,,38.295,38.295,,,,,,38.295,,
MD05-2904,,,,38.395,38.395,,,,,,38.395,,
MD05-2904,,,,38.495,38.495,,,,,,38.495,,
MD05-2904,,,,38.595,38.595,,,,,,38.595,,
MD05-2904,,,,38.695,38.695,,,,,,38.695,,
MD05-2904,,,,38.915,38.915,,,,,,38.915,,
MD05-2904,,,,39.035,39.035,,,,,,39.035,,
MD05-2904,,,,39.155,39.155,,,,,,39.155,,
