Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
SU90-39,,0,0.75,2.49,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.05,0.8,2.56,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.1,0.61,2.58,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.15,0.85,1.94,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.2,0.89,2.67,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.25,0.86,2.52,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.3,0.81,2.73,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.32,1.01,2.69,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.46,0.61,3.14,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.5,0.34,3.37,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.52,0.35,3.38,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.6,0.73,3.45,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.64,0.61,3.06,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
SU90-39,,0.71,0.11,3.66,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Labeyrie (1996),,https://www.ncdc.noaa.gov/paleo/study/2510,1
