Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
RR0503-125JPC,,RR0503-125JPC,,0.005,0.005,,,,,,0.005,,
RR0503-125JPC,,RR0503-125JPC,,0.165,0.165,,,,,,0.165,,
RR0503-125JPC,,RR0503-125JPC,,0.325,0.325,,,,,,0.325,,
RR0503-125JPC,,RR0503-125JPC,,0.485,0.485,,,,,,0.485,,
RR0503-125JPC,,RR0503-125JPC,,0.645,0.645,,,,,,0.645,,
RR0503-125JPC,,RR0503-125JPC,,0.805,0.805,,,,,,0.805,,
RR0503-125JPC,,RR0503-125JPC,,0.845,0.845,,,,,,0.845,,
RR0503-125JPC,,RR0503-125JPC,,0.925,0.925,,,,,,0.925,,
RR0503-125JPC,,RR0503-125JPC,,0.965,0.965,,,,,,0.965,,
RR0503-125JPC,,RR0503-125JPC,,1.005,1.005,,,,,,1.005,,
RR0503-125JPC,,RR0503-125JPC,,1.045,1.045,,,,,,1.045,,
RR0503-125JPC,,RR0503-125JPC,,1.085,1.085,,,,,,1.085,,
RR0503-125JPC,,RR0503-125JPC,,1.125,1.125,,,,,,1.125,,
RR0503-125JPC,,RR0503-125JPC,,1.165,1.165,,,,,,1.165,,
RR0503-125JPC,,RR0503-125JPC,,1.245,1.245,,,,,,1.245,,
RR0503-125JPC,,RR0503-125JPC,,1.285,1.285,,,,,,1.285,,
RR0503-125JPC,,RR0503-125JPC,,1.365,1.365,,,,,,1.365,,
RR0503-125JPC,,RR0503-125JPC,,1.445,1.445,,,,,,1.445,,
RR0503-125JPC,,RR0503-125JPC,,1.605,1.605,,,,,,1.605,,
RR0503-125JPC,,RR0503-125JPC,,1.645,1.645,,,,,,1.645,,
RR0503-125JPC,,RR0503-125JPC,,1.725,1.725,,,,,,1.725,,
RR0503-125JPC,,RR0503-125JPC,,1.845,1.845,,,,,,1.845,,
RR0503-125JPC,,RR0503-125JPC,,1.885,1.885,,,,,,1.885,,
RR0503-125JPC,,RR0503-125JPC,,1.965,1.965,,,,,,1.965,,
RR0503-125JPC,,RR0503-125JPC,,2.005,2.005,,,,,,2.005,,
RR0503-125JPC,,RR0503-125JPC,,2.045,2.045,,,,,,2.045,,
RR0503-125JPC,,RR0503-125JPC,,2.085,2.085,,,,,,2.085,,
RR0503-125JPC,,RR0503-125JPC,,2.125,2.125,,,,,,2.125,,
RR0503-125JPC,,RR0503-125JPC,,2.205,2.205,,,,,,2.205,,
RR0503-125JPC,,RR0503-125JPC,,2.285,2.285,,,,,,2.285,,
RR0503-125JPC,,RR0503-125JPC,,2.405,2.405,,,,,,2.405,,
RR0503-125JPC,,RR0503-125JPC,,2.565,2.565,,,,,,2.565,,
RR0503-125JPC,,RR0503-125JPC,,2.605,2.605,,,,,,2.605,,
RR0503-125JPC,,RR0503-125JPC,,2.845,2.845,,,,,,2.845,,
RR0503-125JPC,,RR0503-125JPC,,2.845,2.845,,,,,,2.845,,
RR0503-125JPC,,RR0503-125JPC,,2.885,2.885,,,,,,2.885,,
RR0503-125JPC,,RR0503-125JPC,,2.925,2.925,,,,,,2.925,,
RR0503-125JPC,,RR0503-125JPC,,2.965,2.965,,,,,,2.965,,
RR0503-125JPC,,RR0503-125JPC,,3.125,3.125,,,,,,3.125,,
RR0503-125JPC,,RR0503-125JPC,,3.205,3.205,,,,,,3.205,,
