Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GIK17051-3,,0.3,3015.622314453125,,,3233.35009765625,2805.35009765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GIK17051-3,,0.31,3107.047607421875,,,3336.126220703125,2882.126220703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GIK17051-3,,0.32,3198.4775390625,,,3455.21875,2935.21875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GIK17051-3,,0.33,3289.899169921875,,,3600.143310546875,2958.143310546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GIK17051-3,,0.34,3381.328369140625,,,3752.067626953125,2983.067626953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GIK17051-3,,0.35000000000000003,3472.753173828125,,,3908.991943359375,2997.991943359375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GIK17051-3,,0.36,3564.180908203125,,,4072.916259765625,3014.916259765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GIK17051-3,,0.37,3655.606201171875,,,4239.8408203125,3029.840576171875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GIK17051-3,,0.38,3747.029541015625,,,4408.76513671875,3044.76513671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GIK17051-3,,0.39,3838.45751953125,,,4580.689453125,3057.689453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
GIK17051-3,,0.4,3929.88134765625,,,4755.61376953125,3071.61376953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
