Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
HYIV2015-B9,,0.05,,,,2910.0,30.0,30.0,459.0,50.5,50.5,2533.0,177.0,175.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
HYIV2015-B9,,0.21,,,,5890.0,30.0,30.0,515.0,50.1,50.1,6156.0,132.0,155.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
HYIV2015-B9,,0.29,,,,7880.0,40.0,40.0,441.0,51.2,51.2,8257.0,127.0,217.0000000000009,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
HYIV2015-B9,,0.37,,,,11320.0,30.0,30.0,505.0,50.1,50.1,12767.0,111.0,60.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
HYIV2015-B9,,0.49,,,,13330.0,40.0,40.0,490.0,14.7,14.7,15345.0,191.0,163.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
HYIV2015-B9,,0.67,,,,15100.0,40.0,40.0,651.0,31.3,31.3,17618.0,227.0,215.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
HYIV2015-B9,,0.79,,,,16660.0,40.0,40.0,671.0,16.9,16.9,19303.0,153.0,152.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
HYIV2015-B9,,0.89,,,,18140.0,60.0,60.0,637.0,20.1,20.1,21136.0,231.0,205.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
HYIV2015-B9,,1.65,,,,27930.0,130.0,130.0,688.0,33.8,33.8,31274.0,296.0,185.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
