Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
V24-109,,0,0.52,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.02,0.36,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.125,0.51,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.15,0.5,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.1501,0.4,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.18,0.28,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.225,0.28,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.25,0.44,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.2501,0.18,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.275,0.26,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.3,0.08,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.3001,0.25,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.325,0.08,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.3251,0.17,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.35,0.19,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.3501,0.15,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.375,0.11,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.4,0.03,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.4001,-0.03,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.425,-0.01,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.45,0.05,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.4501,0.11,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.475,0.12,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.5,0.15,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.525,0.01,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.55,0.1,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
V24-109,,0.5501,0.21,,,,,,,Cibicidoides wuellerstorfi,1,,,,,Peterson and Lisiecki (2018) compilation,Shackleton et al. (1992),,https://www.esc.cam.ac.uk/images/research/research-group/research-projects/delphi/coredata/wwwcoredata/vema/vema-24-109/view,1
