Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
V24-109,,0.0,5378.599999999999,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.02,6091.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.125,9007.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.15,9566.3,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.1501,9568.5,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.18,10224.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.225,11356.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.25,12117.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.2501,12120.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.275,13073.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.3,14161.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.3001,14165.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.325,15244.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.3251,15248.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.35,16222.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.3501,16226.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.375,17062.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.4,17877.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.4001,17881.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.425,18730.999999999996,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.45,19832.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.4501,19836.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.475,21096.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.5,22198.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.525,23456.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.55,24994.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.5501,25000.999999999996,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.575,26649.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.6,28517.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.625,30319.000000000004,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.65,31598.000000000004,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.6501,31603.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.675,33437.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.6751,33443.00000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.7,34923.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.725,36545.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.75,38480.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
V24-109,,0.775,39504.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
