Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
GeoB2104-3,,0.009999999776482582,,,,929.0000200271606,35.00000014901161,35.00000014901161,424.0,51.5,51.5,543.0,106.0,207.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB2104-3,,0.1599999964237213,,,,4717.9999351501465,35.00000014901161,35.00000014901161,445.0,52.5,52.5,4824.0,213.0,239.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB2104-3,,0.3100000023841858,,,,5614.999771118164,35.999998450279236,35.999998450279236,454.0,50.3,50.3,5910.0,262.0,169.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB2104-3,,0.4099999964237213,,,,7429.999828338623,37.00000047683716,37.00000047683716,412.0,53.699999999999996,53.699999999999996,7842.0,119.0,142.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB2104-3,,0.4099999964237213,,,,6763.000011444092,37.99999877810478,37.99999877810478,453.0,50.4,50.4,7225.0,194.0,207.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB2104-3,,0.5600000023841858,,,,8548.00033569336,37.99999877810478,37.99999877810478,349.0,54.800000000000004,54.800000000000004,9168.0,235.0,162.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB2104-3,,0.6700000166893005,,,,11729.999542236328,39.99999910593033,39.99999910593033,545.0,35.1,35.1,13109.0,116.0,176.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB2104-3,,1.0299999713897705,,,,,,,,,,19500.0,880.0,880.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB2104-3,,1.5700000524520874,,,,20072.00050354004,116.99999868869781,116.99999868869781,806.0,50.7,50.7,23264.0,468.0,314.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB2104-3,,1.7300000190734863,,,,,,,,,,24500.0,2280.0,2280.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
