Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control,
GIK15612_2,,1.07,0.71,4.13,0.71,4.13,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.105,1.01,4.18,1.01,4.18,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.14,0.43,3.95,0.43,3.95,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.17,0.75,3.98,0.75,3.98,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.205,1.01,4.11,1.01,4.11,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.24,1.05,4.16,1.05,4.16,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.27,0.87,4.04,0.87,4.04,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.305,1.12,3.94,1.12,3.94,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.34,0.88,3.99,0.88,3.99,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.3575,1.12,3.71,1.12,3.71,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.37,1.21,3.96,1.21,3.96,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.375,1.23,3.8,1.23,3.8,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.395,1.1,3.69,1.1,3.69,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.405,0.855,3.64,0.855,3.64,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.475,1.13,3.62,1.13,3.62,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.485,1.11,4.08,1.11,4.08,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.495,1.13,4.03,1.13,4.03,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.505,1.055,3.96,1.055,3.96,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.54,1.08,4.03,1.08,4.03,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.57,1.06,4.01,1.06,4.01,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.605,1.21,4.21,1.21,4.21,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.64,1.08,4.04,1.08,4.04,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.67,1.03,4,1.03,4,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.705,1.4,3.97,1.4,3.97,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.73,0.92,3.73,0.92,3.73,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.74,1.14,3.93,1.14,3.93,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.745,1.04,3.81,1.04,3.81,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.755,1.07,3.47,1.07,3.47,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.765,1.04,3.42,1.04,3.42,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.77,1.03,3.71,1.03,3.71,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.775,1.25,3.65,1.25,3.65,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.795,1.07,3.51,1.07,3.51,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.805,1.1,3.68,1.1,3.68,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.815,1.19,3.94,1.19,3.94,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.84,1.16,4.18,1.16,4.18,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.855,1,4.06,1,4.06,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.87,1.05,4.04,1.05,4.04,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.875,1.11,4.01,1.11,4.01,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.895,1.09,4.09,1.09,4.09,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.94,1.14,4.1,1.14,4.1,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,1.97,1.22,3.96,1.22,3.96,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,2.005,1.08,3.68,1.08,3.68,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,2.205,1.03,3.95,1.03,3.95,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
GIK15612_2,,2.26,0.82,3.5,0.82,3.5,5-7,315,400,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"Sarnthein, M., Winn, K., Jung, S. J. A., Duplessy, J.-C., Labeyrie, L., Erlenkeuser, H. and Ganssen, G.: Changes in East Atlantic Deepwater Circulation over the last 30,000 years: Eight time slice reconstructions, Paleoceanography, 9(2), 209–267, doi:10.1029/93pa03301, 1994. AND Cannot get citation for doi: 10.2312/reports-gpi.1998.90, probably a report.",,https://doi.pangaea.de/10.1594/PANGAEA.54369, https://doi.pangaea.de/10.1594/PANGAEA.55942,1
