Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
WIND-28K,,0.2,8074,,,8232,7916,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.21,8261,,,8480,8042,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.22,8448,,,8806,8090,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.23,8635,,,9150,8120,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.24,8822,,,9496,8148,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.25,9009,,,9854,8164,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.26,9194,,,9917,8471,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.27,9379,,,9987,8771,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.28,9565,,,10074,9056,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.29,9750,,,10184,9316,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.3,9935,,,10360,9510,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.31,10159,,,10441,9877,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.32,10383,,,10594,10172,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.33,10607,,,10917,10297,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.34,10831,,,11364,10298,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.35,11055,,,11839,10271,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.36,11257,,,11898,10616,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.37,11459,,,11962,10956,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.38,11661,,,12043,11279,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.39,11863,,,12182,11544,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.4,12065,,,12401,11729,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.41,12211,,,12507,11915,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.42,12357,,,12659,12055,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.43,12503,,,12827,12179,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.44,12649,,,13020,12278,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.45,12794,,,13246,12342,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.46,12989,,,13311,12667,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.47,13183,,,13383,12983,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.48,13377,,,13502,13252,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.49,13572,,,13810,13334,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
WIND-28K,,0.5,13766,,,14150,13382,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
