Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
WIND-28K,,0.205,8071.541015625,,,8179.080078125,7928.080078125,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.215,8259.9072265625,,,8377.064453125,8121.0649414063,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.225,8448.294921875,,,8575.05078125,8312.05078125,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.235,8636.666015625,,,8769.03515625,8504.03515625,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.245,8825.0537109375,,,8964.0205078125,8698.0205078125,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.255,9013.4248046875,,,9149.71484375,8874.71484375,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.265,9201.798828125,,,9361.3427734375,9054.3427734375,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.275,9390.1591796875,,,9561.9697265625,9231.9697265625,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.285,9578.56640625,,,9751.5966796875,9397.5966796875,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.295,9766.9306640625,,,9964.2236328125,9584.2236328125,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.305,9955.306640625,,,10179.8505859375,9741.8505859375,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.315,10164.859375,,,10353.2119140625,9975.2119140625,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.325,10378.1923828125,,,10557.0556640625,10232.0556640625,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.335,10591.51171875,,,10762.900390625,10427.900390625,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.345,10804.8466796875,,,10958.744140625,10669.744140625,3,Age model from Jonkers et al. (2020),,1
WIND-28K,,0.355,11018.18359375,,,11190.587890625,10854.587890625,3,Age model from Jonkers et al. (2020),,1
