Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
IODP-361-U1479,,0,5938,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0005,6574,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.001,7210,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0015,7846,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.002,8482,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0025,9118,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.003,9754,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0035,10390,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.004,11026,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0045,11662,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.005,12298,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0055,12934,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0055,12934,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.006,13570,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0065,14206,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.007,14842,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0075,15478,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.008,16114,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.008,16114,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0085,16750,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.009,17386,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.009,17386,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0095,18022,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.01,18658,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.01,18658,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0105,19294,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.011,21579,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.011,21579,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0115,23040,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.012,24500,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.012,24500,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0125,25961,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.013,27422,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0135,28882,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.014,30343,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0145,31803,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.015,33264,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0155,34725,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.016,36185,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
IODP-361-U1479,,0.0165,37646,,,,,4,Age model from Hines et al. 2021,Paleoceanography and Paleoclimatology https://doi.org/10.1029/2021PA004281,
