Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
IODP-361-U1479,,,,0,0,,,,,,0,,
IODP-361-U1479,,,,0.0005,0.0005,,,,,,0.0005,,
IODP-361-U1479,,,,0.001,0.001,,,,,,0.001,,
IODP-361-U1479,,,,0.0015,0.0015,,,,,,0.0015,,
IODP-361-U1479,,,,0.002,0.002,,,,,,0.002,,
IODP-361-U1479,,,,0.0025,0.0025,,,,,,0.0025,,
IODP-361-U1479,,,,0.003,0.003,,,,,,0.003,,
IODP-361-U1479,,,,0.0035,0.0035,,,,,,0.0035,,
IODP-361-U1479,,,,0.004,0.004,,,,,,0.004,,
IODP-361-U1479,,,,0.0045,0.0045,,,,,,0.0045,,
IODP-361-U1479,,,,0.005,0.005,,,,,,0.005,,
IODP-361-U1479,,,,0.0055,0.0055,,,,,,0.0055,,
IODP-361-U1479,,,,0.0055,0.0055,,,,,,0.0055,,
IODP-361-U1479,,,,0.006,0.006,,,,,,0.006,,
IODP-361-U1479,,,,0.0065,0.0065,,,,,,0.0065,,
IODP-361-U1479,,,,0.007,0.007,,,,,,0.007,,
IODP-361-U1479,,,,0.0075,0.0075,,,,,,0.0075,,
IODP-361-U1479,,,,0.008,0.008,,,,,,0.008,,
IODP-361-U1479,,,,0.008,0.008,,,,,,0.008,,
IODP-361-U1479,,,,0.0085,0.0085,,,,,,0.0085,,
IODP-361-U1479,,,,0.009,0.009,,,,,,0.009,,
IODP-361-U1479,,,,0.009,0.009,,,,,,0.009,,
IODP-361-U1479,,,,0.0095,0.0095,,,,,,0.0095,,
IODP-361-U1479,,,,0.01,0.01,,,,,,0.01,,
IODP-361-U1479,,,,0.01,0.01,,,,,,0.01,,
IODP-361-U1479,,,,0.0105,0.0105,,,,,,0.0105,,
IODP-361-U1479,,,,0.011,0.011,,,,,,0.011,,
IODP-361-U1479,,,,0.011,0.011,,,,,,0.011,,
IODP-361-U1479,,,,0.0115,0.0115,,,,,,0.0115,,
IODP-361-U1479,,,,0.012,0.012,,,,,,0.012,,
IODP-361-U1479,,,,0.012,0.012,,,,,,0.012,,
IODP-361-U1479,,,,0.0125,0.0125,,,,,,0.0125,,
IODP-361-U1479,,,,0.013,0.013,,,,,,0.013,,
IODP-361-U1479,,,,0.0135,0.0135,,,,,,0.0135,,
IODP-361-U1479,,,,0.014,0.014,,,,,,0.014,,
IODP-361-U1479,,,,0.0145,0.0145,,,,,,0.0145,,
IODP-361-U1479,,,,0.015,0.015,,,,,,0.015,,
IODP-361-U1479,,,,0.0155,0.0155,,,,,,0.0155,,
IODP-361-U1479,,,,0.016,0.016,,,,,,0.016,,
IODP-361-U1479,,,,0.0165,0.0165,,,,,,0.0165,,
IODP-361-U1479,,,,0.017,0.017,,,,,,0.017,,
IODP-361-U1479,,,,0.0175,0.0175,,,,,,0.0175,,
