Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
GeoB16206-1,,0.06,,,,1180.0,30.0,30.0,457.0,50.2,50.2,656.0,79.0,101.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16206-1,,0.7,,,,7610.0,40.0,40.0,463.0,51.7,51.7,7964.0,200.9999999999991,164.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16206-1,,1.35,,,,8210.0,50.0,50.0,430.0,51.1,51.1,8555.0,294.0,150.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16206-1,,2.0,,,,9690.0,60.0,60.0,415.0,59.7,59.7,10444.0,216.0,199.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16206-1,,3.6,,,,11630.0,50.0,50.0,609.0,30.8,30.8,12955.0,135.0,172.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16206-1,,4.0,,,,12840.0,70.0,70.0,463.0,31.0,31.0,14499.0,396.0,374.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16206-1,,5.0,,,,13490.0,70.0,70.0,601.0,35.3,35.3,15412.0,235.0,238.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16206-1,,6.0,,,,14630.0,80.0,80.0,766.0,48.099999999999994,48.099999999999994,16822.0,250.0,295.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16206-1,,6.65,,,,16059.999999999998,80.0,80.0,845.0,42.8,42.8,18479.0,233.0,208.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16206-1,,7.05,,,,20390.0,100.0,100.0,960.0,50.8,50.8,23440.0,318.0,344.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16206-1,,7.35,,,,21840.0,100.0,100.0,890.0,56.300000000000004,56.300000000000004,25304.0,328.0,293.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16206-1,,8.0,,,,25790.0,150.0,150.0,836.0,53.8,53.8,29199.0,525.0,394.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
