Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GEOFAR_KF16,,,,0.43,0.435,,,,,,0.435,,
GEOFAR_KF16,,,,0.44,0.445,,,,,,0.445,,
GEOFAR_KF16,,,,0.45,0.455,,,,,,0.455,,
GEOFAR_KF16,,,,0.46,0.465,,,,,,0.465,,
GEOFAR_KF16,,,,0.48,0.485,,,,,,0.485,,
GEOFAR_KF16,,,,0.49,0.495,,,,,,0.495,,
GEOFAR_KF16,,,,0.5,0.505,,,,,,0.505,,
GEOFAR_KF16,,,,0.51,0.515,,,,,,0.515,,
GEOFAR_KF16,,,,0.52,0.525,,,,,,0.525,,
GEOFAR_KF16,,,,0.53,0.535,,,,,,0.535,,
GEOFAR_KF16,,,,0.54,0.545,,,,,,0.545,,
GEOFAR_KF16,,,,0.55,0.555,,,,,,0.555,,
GEOFAR_KF16,,,,0.57,0.575,,,,,,0.575,,
GEOFAR_KF16,,,,0.58,0.585,,,,,,0.585,,
GEOFAR_KF16,,,,0.59,0.595,,,,,,0.595,,
GEOFAR_KF16,,,,0.6,0.605,,,,,,0.605,,
GEOFAR_KF16,,,,0.62,0.625,,,,,,0.625,,
GEOFAR_KF16,,,,0.63,0.635,,,,,,0.635,,
GEOFAR_KF16,,,,0.64,0.645,,,,,,0.645,,
GEOFAR_KF16,,,,0.65,0.655,,,,,,0.655,,
GEOFAR_KF16,,,,0.66,0.665,,,,,,0.665,,
GEOFAR_KF16,,,,0.68,0.685,,,,,,0.685,,
GEOFAR_KF16,,,,0.69,0.695,,,,,,0.695,,
GEOFAR_KF16,,,,0.7,0.705,,,,,,0.705,,
GEOFAR_KF16,,,,0.71,0.715,,,,,,0.715,,
GEOFAR_KF16,,,,0.72,0.725,,,,,,0.725,,
GEOFAR_KF16,,,,0.73,0.735,,,,,,0.735,,
GEOFAR_KF16,,,,0.74,0.745,,,,,,0.745,,
GEOFAR_KF16,,,,0.75,0.755,,,,,,0.755,,
GEOFAR_KF16,,,,0.76,0.765,,,,,,0.765,,
GEOFAR_KF16,,,,0.77,0.775,,,,,,0.775,,
GEOFAR_KF16,,,,0.78,0.785,,,,,,0.785,,
GEOFAR_KF16,,,,0.79,0.795,,,,,,0.795,,
GEOFAR_KF16,,,,0.8,0.805,,,,,,0.805,,
GEOFAR_KF16,,,,0.82,0.825,,,,,,0.825,,
GEOFAR_KF16,,,,0.85,0.855,,,,,,0.855,,
GEOFAR_KF16,,,,0.86,0.865,,,,,,0.865,,
GEOFAR_KF16,,,,0.87,0.875,,,,,,0.875,,
GEOFAR_KF16,,,,0.88,0.885,,,,,,0.885,,
GEOFAR_KF16,,,,0.89,0.895,,,,,,0.895,,
GEOFAR_KF16,,,,0.9,0.905,,,,,,0.905,,
GEOFAR_KF16,,,,0.91,0.915,,,,,,0.915,,
GEOFAR_KF16,,,,0.92,0.925,,,,,,0.925,,
GEOFAR_KF16,,,,0.93,0.935,,,,,,0.935,,
GEOFAR_KF16,,,,0.94,0.945,,,,,,0.945,,
GEOFAR_KF16,,,,0.95,0.955,,,,,,0.955,,
GEOFAR_KF16,,,,0.96,0.965,,,,,,0.965,,
GEOFAR_KF16,,,,1.0,1.005,,,,,,1.005,,
GEOFAR_KF16,,,,1.01,1.015,,,,,,1.015,,
GEOFAR_KF16,,,,1.02,1.025,,,,,,1.025,,
GEOFAR_KF16,,,,1.03,1.035,,,,,,1.035,,
GEOFAR_KF16,,,,1.04,1.045,,,,,,1.045,,
GEOFAR_KF16,,,,1.05,1.055,,,,,,1.055,,
GEOFAR_KF16,,,,1.058,1.0625,,,,,,1.0625,,
GEOFAR_KF16,,,,1.068,1.0725,,,,,,1.0725,,
GEOFAR_KF16,,,,1.08,1.085,,,,,,1.085,,
GEOFAR_KF16,,,,1.09,1.095,,,,,,1.095,,
GEOFAR_KF16,,,,1.1,1.105,,,,,,1.105,,
GEOFAR_KF16,,,,1.12,1.125,,,,,,1.125,,
GEOFAR_KF16,,,,1.13,1.135,,,,,,1.135,,
GEOFAR_KF16,,,,1.14,1.145,,,,,,1.145,,
GEOFAR_KF16,,,,1.15,1.155,,,,,,1.155,,
GEOFAR_KF16,,,,1.16,1.165,,,,,,1.165,,
GEOFAR_KF16,,,,1.17,1.175,,,,,,1.175,,
GEOFAR_KF16,,,,1.18,1.185,,,,,,1.185,,
GEOFAR_KF16,,,,1.19,1.195,,,,,,1.195,,
GEOFAR_KF16,,,,1.2,1.205,,,,,,1.205,,
GEOFAR_KF16,,,,1.21,1.215,,,,,,1.215,,
GEOFAR_KF16,,,,1.22,1.225,,,,,,1.225,,
GEOFAR_KF16,,,,1.23,1.235,,,,,,1.235,,
GEOFAR_KF16,,,,1.24,1.245,,,,,,1.245,,
GEOFAR_KF16,,,,1.25,1.255,,,,,,1.255,,
GEOFAR_KF16,,,,1.26,1.265,,,,,,1.265,,
GEOFAR_KF16,,,,1.27,1.275,,,,,,1.275,,
GEOFAR_KF16,,,,1.28,1.285,,,,,,1.285,,
GEOFAR_KF16,,,,1.29,1.295,,,,,,1.295,,
GEOFAR_KF16,,,,1.31,1.315,,,,,,1.315,,
GEOFAR_KF16,,,,1.32,1.325,,,,,,1.325,,
GEOFAR_KF16,,,,1.33,1.335,,,,,,1.335,,
GEOFAR_KF16,,,,1.34,1.345,,,,,,1.345,,
GEOFAR_KF16,,,,1.35,1.355,,,,,,1.355,,
GEOFAR_KF16,,,,1.36,1.365,,,,,,1.365,,
GEOFAR_KF16,,,,1.38,1.385,,,,,,1.385,,
GEOFAR_KF16,,,,1.44,1.445,,,,,,1.445,,
GEOFAR_KF16,,,,1.45,1.455,,,,,,1.455,,
GEOFAR_KF16,,,,1.47,1.475,,,,,,1.475,,
GEOFAR_KF16,,,,1.48,1.485,,,,,,1.485,,
GEOFAR_KF16,,,,1.53,1.535,,,,,,1.535,,
GEOFAR_KF16,,,,1.57,1.575,,,,,,1.575,,
GEOFAR_KF16,,,,1.59,1.595,,,,,,1.595,,
GEOFAR_KF16,,,,1.6,1.605,,,,,,1.605,,
GEOFAR_KF16,,,,1.62,1.625,,,,,,1.625,,
GEOFAR_KF16,,,,1.63,1.635,,,,,,1.635,,
GEOFAR_KF16,,,,1.88,1.885,,,,,,1.885,,
GEOFAR_KF16,,,,1.96,1.965,,,,,,1.965,,
