Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GeoB1720_2,,0.775,18557.271484375,,,19135.375,18110.375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.785,18847.494140625,,,19596.6171875,18246.6171875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.795,19137.71875,,,20166.01953125,18346.01953125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.805,19427.93359375,,,20775.419921875,18429.419921875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.815,19714.97265625,,,21272.3359375,18597.3359375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.825,19997.03515625,,,21493.193359375,18815.193359375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.835,20279.138671875,,,21822.052734375,18966.052734375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.845,20561.212890625,,,22242.912109375,19094.912109375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.855,20829.6640625,,,22602.943359375,19271.943359375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.865,21073.640625,,,22784.28125,19542.28125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.875,21317.61328125,,,23015.62109375,19742.62109375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.885,21561.572265625,,,23300.9609375,19892.9609375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.895,21816.666015625,,,23537.685546875,20098.685546875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.905,22094.634765625,,,23706.798828125,20407.798828125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.915,22372.669921875,,,23918.63671875,20650.63671875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.925,22650.6484375,,,24169.271484375,20853.271484375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.935,22925.80859375,,,24455.283203125,21085.283203125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.945,23194.306640625,,,24563.40234375,21477.40234375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.955,23462.83984375,,,24691.7421875,21792.7421875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.965,23731.279296875,,,24857.85546875,22007.85546875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.975,24005.568359375,,,25067.109375,22316.109375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.985,24295.794921875,,,25133.70703125,23024.70703125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,0.995,24585.984375,,,25222.3046875,23711.3046875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.005,24876.181640625,,,25338.947265625,24304.947265625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.015,25175.46484375,,,25528.716796875,24772.716796875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.025,25504.23828125,,,25863.16015625,25137.16015625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.035,25833.025390625,,,26488.634765625,25288.634765625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.045,26161.859375,,,27180.109375,25391.109375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.055,26491.4140625,,,27812.6484375,25520.6484375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.065,26824.345703125,,,28086.806640625,25776.806640625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.075,27157.16015625,,,28471.0703125,25952.0703125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.085,27490.029296875,,,29000.302734375,26094.302734375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.095,27817.6484375,,,29523.966796875,26280.966796875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.105,28120.083984375,,,29677.990234375,26670.990234375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.115,28422.638671875,,,29865.9296875,26934.9296875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.125,28725.078125,,,30087.3828125,27164.3828125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.135,29028.02734375,,,30382.15234375,27417.15234375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.145,29333.451171875,,,30489.255859375,27954.255859375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.155,29638.9375,,,30611.119140625,28422.119140625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.165,29944.302734375,,,30773.857421875,28764.857421875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.175,30249.369140625,,,31000.83203125,29091.83203125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.185,30551.55859375,,,31067.638671875,29805.638671875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.195,30853.689453125,,,31173.443359375,30477.443359375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.205,31155.802734375,,,31510.25,30822.25,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.215,31453.16796875,,,32156.5234375,30962.5234375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.225,31696.755859375,,,32360.04296875,31163.04296875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.235,31940.251953125,,,32634.5625,31287.5625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.245,32183.890625,,,33010.08203125,31385.08203125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.255,32426.505859375,,,33430.0546875,31480.056640625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.265,32653.404296875,,,33523.9296875,31814.927734375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.275,32880.25,,,33635.265625,32057.267578125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.285,33107.03125,,,33801.7578125,32248.7578125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.295,33334.1328125,,,34056.0078125,32406.005859375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.305,33570.53515625,,,34157.125,32875.125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.315,33806.9921875,,,34313.40625,33271.40625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.325,34043.43359375,,,34591.8203125,33495.8203125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.335,34279.93359375,,,35019.4140625,33647.4140625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.345,34489.67578125,,,35260.703125,33796.703125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.355,34699.140625,,,35636.296875,33895.296875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.365,34908.67578125,,,36099.890625,33966.890625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.375,35118.1328125,,,36575.484375,34023.484375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.385,35321.05859375,,,36836.68359375,34213.68359375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.395,35523.69140625,,,37123.35546875,34339.35546875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.405,35726.30078125,,,37450.02734375,34441.02734375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.415,35929.04296875,,,37795.46484375,34527.46484375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.425,36141.66796875,,,38008.3203125,34706.3203125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.435,36355.203125,,,38254.1640625,34841.1640625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.445,36568.72265625,,,38520.0078125,34963.0078125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.455,36782.23046875,,,38839.85546875,35062.85546875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.465,36995.9453125,,,39077.0625,35245.0625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.475,37209.59765625,,,39335.00390625,35418.00390625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.485,37423.41015625,,,39606.9453125,35559.9453125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.495,37637.046875,,,39935.1953125,35667.1953125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.505,37844.9453125,,,40130.33984375,35870.33984375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.515,38051.87890625,,,40395.9765625,36028.9765625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.525,38258.83203125,,,40663.609375,36181.609375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.535,38465.703125,,,40913.2421875,36317.2421875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.545,38672.25,,,41135.43359375,36519.43359375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.555,38878.5703125,,,41364.80078125,36703.80078125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.565,39084.8828125,,,41659.171875,36865.171875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.575,39291.17578125,,,41945.54296875,36980.54296875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.585,39502.2734375,,,42202.078125,37182.078125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.595,39714.453125,,,42431.9140625,37386.9140625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.605,39926.6484375,,,42682.75390625,37564.75390625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.615,40138.8984375,,,42978.59375,37717.59375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.625,40346.3984375,,,43185.41015625,37903.41015625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.635,40552.61328125,,,43403.84765625,38098.84765625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.645,40758.7421875,,,43653.21484375,38264.21484375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.655,40964.9765625,,,43960.01171875,38418.01171875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.665,41169.84375,,,44146.83203125,38616.83203125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.675,41374.421875,,,44372.03515625,38766.03515625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.685,41579.02734375,,,44646.8046875,38940.8046875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.695,41783.5625,,,44903.53125,39101.53125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.705,41988.48046875,,,45089.04296875,39321.04296875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.715,42193.52734375,,,45292.4375,39540.4375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.725,42398.69140625,,,45540.83203125,39717.83203125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.735,42603.796875,,,45786.22265625,39847.22265625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.745,42813.34375,,,46034.07421875,40070.07421875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.755,43024.78515625,,,46240.05078125,40305.05078125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.765,43236.36328125,,,46493.0234375,40491.0234375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.775,43447.78515625,,,46737.99609375,40643.99609375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.785,43656.64453125,,,46970.9765625,40870.9765625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.795,43864.046875,,,47221.71484375,41123.71484375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.805,44071.56640625,,,47481.0625,41307.0625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.815,44278.96484375,,,47699.390625,41469.390625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.825,44486.0703125,,,47917.1171875,41735.1171875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.835,44693.2578125,,,48132.45703125,41987.45703125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.845,44900.12109375,,,48343.80078125,42221.80078125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.855,45107.171875,,,48542.140625,42410.140625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.865,45314.31640625,,,48783.28125,42642.28125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.875,45521.36328125,,,48987.796875,42879.796875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.885,45728.5703125,,,49256.3046875,43078.3046875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.895,45935.734375,,,49514.37890625,43250.37890625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.905,46145.10546875,,,49719.03515625,43489.03515625,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.915,46356.3203125,,,49924.37109375,43730.37109375,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.925,46567.4921875,,,50153.70703125,43971.70703125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.935,46778.74609375,,,50406.046875,44204.046875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.945,46986.578125,,,50648.1171875,44443.1171875,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.955,47191.45703125,,,50856.51953125,44725.51953125,3,Age model from Jonkers et al. (2020),,1
GeoB1720_2,,1.965,47396.34375,,,51123.29296875,44928.29296875,3,Age model from Jonkers et al. (2020),,1
