Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
KNR166-2-31JPC,,0.0075,1204,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.0225,1385.2,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.0225,1385.2,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.0425,1626.8,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.0625,1868.4,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.0625,1868.4,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.0825,2110,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.1025,2351.6,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.1025,2351.6,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.1025,2351.6,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.1225,2593.2,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.1425,2834.8,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.1425,2834.8,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.1425,2834.8,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.1625,3076.4,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.1825,3318,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.1825,3318,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.1825,3318,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.2025,3559.6,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.2225,3801.2,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.2225,3801.2,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.2425,4042.8,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.2625,4284.4,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.2625,4284.4,,,,,3,Lynch-Stieglitz et al. (2011),,
KNR166-2-31JPC,,0.2825,4526,,,,,3,Lynch-Stieglitz et al. (2011),,
