Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR166-2-132JPC,,0.105,14C AMS,,G. sacculifer,715,90,90,407,53,53,336,194,336,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032
KNR166-2-132JPC,,1.005,14C AMS,,G. sacculifer,1730,35,35,330,50,50,1315,97,132,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032
KNR166-2-132JPC,,3.005,14C AMS,,G. sacculifer,4630,45,45,324,51,51,4891,365,264,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032
KNR166-2-132JPC,,4.005,14C AMS,,G. sacculifer,6110,35,35,368,51,51,6541,129,134,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032
KNR166-2-132JPC,,4.505,14C AMS,,G. sacculifer,7490,50,50,355,52,52,7960,197,161,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032
KNR166-2-132JPC,,4.663,14C AMS,,G. sacculifer,8920,45,45,284,59,59,9627,259,136,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032
KNR166-2-132JPC,,4.763,14C AMS,,G. sacculifer,11100,60,60,513,52,52,12553,165,312,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032
KNR166-2-132JPC,,4.863,14C AMS,,G. sacculifer,19700,95,95,628,29,29,22973,365,325,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032
KNR166-2-132JPC,,4.943,14C AMS,,G. sacculifer,27100,140,140,856,50,50,30570,357,409,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032
KNR166-2-132JPC,,5.003,14C AMS,,G. sacculifer,30400,190,190,726,30,30,33833,330,322,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2010PA002032
