Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB6718,,,,0.03,0.03,,,,,,0.03,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.13,0.13,,,,,,0.13,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.18,0.18,,,,,,0.18,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.23,0.23,,,,,,0.23,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.28,0.28,,,,,,0.28,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.33,0.33,,,,,,0.33,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.38,0.38,,,,,,0.38,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.43,0.43,,,,,,0.43,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.48,0.48,,,,,,0.48,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.53,0.53,,,,,,0.53,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.58,0.58,,,,,,0.58,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.63,0.63,,,,,,0.63,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.68,0.68,,,,,,0.68,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.73,0.73,,,,,,0.73,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.78,0.78,,,,,,0.78,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.83,0.83,,,,,,0.83,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.88,0.88,,,,,,0.88,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.93,0.93,,,,,,0.93,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,0.98,0.98,,,,,,0.98,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.03,1.03,,,,,,1.03,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.08,1.08,,,,,,1.08,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.13,1.13,,,,,,1.13,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.18,1.18,,,,,,1.18,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.23,1.23,,,,,,1.23,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.28,1.28,,,,,,1.28,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.33,1.33,,,,,,1.33,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.38,1.38,,,,,,1.38,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.43,1.43,,,,,,1.43,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.48,1.48,,,,,,1.48,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.53,1.53,,,,,,1.53,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.58,1.58,,,,,,1.58,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.63,1.63,,,,,,1.63,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.68,1.68,,,,,,1.68,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.73,1.73,,,,,,1.73,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.78,1.78,,,,,,1.78,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.88,1.88,,,,,,1.88,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.93,1.93,,,,,,1.93,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,1.98,1.98,,,,,,1.98,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,2.03,2.03,,,,,,2.03,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,2.08,2.08,,,,,,2.08,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,2.13,2.13,,,,,,2.13,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,2.18,2.18,,,,,,2.18,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,2.23,2.23,,,,,,2.23,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,2.28,2.28,,,,,,2.28,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,2.33,2.33,,,,,,2.33,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,2.38,2.38,,,,,,2.38,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,2.43,2.43,,,,,,2.43,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,2.48,2.48,,,,,,2.48,depth model from Peterson and Lisiecki 2018,
GeoB6718,,,,2.53,2.53,,,,,,2.53,depth model from Peterson and Lisiecki 2018,
