Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
GeoB16224-1,,0.05999999865889549,,,,4909.999847412109,35.00000014901161,35.00000014901161,419.0,50.7,50.7,5142.0,173.0,258.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,0.5,,,,5920.000076293945,29.999999329447746,29.999999329447746,456.0,50.2,50.2,6258.0,139.0,235.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,0.6600000262260437,,,,11109.999656677246,29.999999329447746,29.999999329447746,596.0,52.3,52.3,12517.0,184.0,410.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,0.8199999928474426,,,,12220.000267028809,39.99999910593033,39.99999910593033,552.0,32.4,32.4,13530.0,202.0,119.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,1.0,,,,12760.000228881836,50.00000074505806,50.00000074505806,451.0,31.6,31.6,14349.0,471.0,275.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,1.5,,,,14090.00015258789,70.00000029802322,70.00000029802322,650.0,44.1,44.1,16186.0,271.0,266.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,2.0,,,,15789.999961853027,59.99999865889549,59.99999865889549,712.0,38.1,38.1,18454.0,192.0,230.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,2.5,,,,17979.999542236328,70.00000029802322,70.00000029802322,762.0,46.699999999999996,46.699999999999996,20757.0,187.0,211.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,3.0,,,,19639.999389648438,79.99999821186066,79.99999821186066,862.0,71.4,71.4,22707.0,240.0,252.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,3.5,,,,21819.99969482422,90.00000357627869,90.00000357627869,873.0,63.70000000000001,63.70000000000001,25298.0,327.0,283.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,4.0,,,,23979.999542236328,119.99999731779099,119.99999731779099,837.0,60.699999999999996,60.699999999999996,27441.0,251.0,212.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,4.5,,,,26930.00030517578,140.00000059604645,140.00000059604645,850.0,76.89999999999999,76.89999999999999,30359.0,425.0,315.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,5.0,,,,30110.000610351562,180.00000715255737,180.00000715255737,874.0,66.0,66.0,33797.0,457.0,526.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,5.5,,,,31950.000762939453,180.00000715255737,180.00000715255737,723.0,63.8,63.8,35646.0,447.0,396.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB16224-1,,6.0,,,,37069.99969482422,319.9999928474426,319.9999928474426,1205.0,83.7,83.7,40969.0,636.0,6
