Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
GeoB16224-1,,0.06,,Poz-49098,"Globigerinoides sacculifer, Globigerinoides ruber",4910,35,35,391,51,51,5165,273,195,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,0.5,,Beta-356373,"Globigerinoides sacculifer, Globigerinoides ruber",5920,30,30,417,50,50,6308,99,112,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,0.66,,Beta-377698,Mixed planktonic foraminifera,11110,30,30,589,51,51,12477,182,312,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,0.82,,Beta-377699,Mixed planktonic foraminifera,12220,40,40,447,25,25,13603,126,129,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,1,,Beta-356374,"Globigerinoides sacculifer, Globigerinoides ruber",12760,50,50,399,26,26,14399,346,285,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,1.5,,Poz-49099,Mixed planktonic foraminifera,14090,70,70,583,34,34,16269,276,252,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,2,,Beta-356375,"Globigerinoides sacculifer, Globigerinoides ruber",15790,60,60,730,30,30,18297,210,225,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,2.5,,Beta-356376,"Globigerinoides sacculifer, Globigerinoides ruber",17980,70,70,692,33,33,20847,251,238,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,3,,Beta-356377,"Globigerinoides sacculifer, Globigerinoides ruber",19640,80,80,745,34,34,22750,252,246,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,3.5,,Beta-356378,"Globigerinoides sacculifer, Globigerinoides ruber",21820,90,90,864,40,40,25310,269,281,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,4,,Beta-356379,"Globigerinoides sacculifer, Globigerinoides ruber",23980,120,120,908,37,37,27383,234,249,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,4.5,,Beta-356380,Mixed planktonic foraminifera,26930,140,140,933,53,53,30265,449,508,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,5,,Beta-377700,Mixed planktonic foraminifera,30110,180,180,872,39,39,33454,384,464,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,5.5,,Beta-377701,Mixed planktonic foraminifera,31950,180,180,665,30,30,35166,438,408,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
GeoB16224-1,,6,,Beta-377702,Mixed planktonic foraminifera,37070,320,320,912,42,42,40806,671,695,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13,,https://doi.pangaea.de/10.1594/PANGAEA.853988
