Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD03-2698,,,,0.13,0.13,,,,,,0.13,,
MD03-2698,,,,0.62,0.62,,,,,,0.62,,
MD03-2698,,,,1.25,1.25,,,,,,1.25,,
MD03-2698,,,,1.89,1.89,,,,,,1.89,,
MD03-2698,,,,1.99,1.99,,,,,,1.99,,
MD03-2698,,,,3.4,3.4,,,,,,3.4,,
MD03-2698,,,,3.42,3.42,,,,,,3.42,,
MD03-2698,,,,9.16,9.16,,,,,,9.16,,
MD03-2698,,,,10.55,10.55,,,,,,10.55,,
MD03-2698,,,,11.842,11.842,,,,,,11.842,,
MD03-2698,,,,12.922,12.922,,,,,,12.922,,
MD03-2698,,,,12.962,12.962,,,,,,12.962,,
MD03-2698,,,,14.882,14.882,,,,,,14.882,,
MD03-2698,,,,15.242,15.242,,,,,,15.242,,
MD03-2698,,,,15.572000000000001,15.572000000000001,,,,,,15.572000000000001,,
MD03-2698,,,,20.402,20.402,,,,,,20.402,,
MD03-2698,,,,20.932,20.932,,,,,,20.932,,
MD03-2698,,,,20.971999999999998,20.971999999999998,,,,,,20.971999999999998,,
MD03-2698,,,,22.541999999999998,22.541999999999998,,,,,,22.541999999999998,,
MD03-2698,,,,23.351999999999997,23.351999999999997,,,,,,23.351999999999997,,
MD03-2698,,,,24.136999999999997,24.136999999999997,,,,,,24.136999999999997,,
MD03-2698,,,,24.197,24.197,,,,,,24.197,,
MD03-2698,,,,24.837,24.837,,,,,,24.837,,
MD03-2698,,,,25.046999999999997,25.046999999999997,,,,,,25.046999999999997,,
MD03-2698,,,,25.432,25.432,,,,,,25.432,,
MD03-2698,,,,25.831999999999997,25.831999999999997,,,,,,25.831999999999997,,
MD03-2698,,,,25.941999999999997,25.941999999999997,,,,,,25.941999999999997,,
MD03-2698,,,,26.041999999999998,26.041999999999998,,,,,,26.041999999999998,,
MD03-2698,,,,26.701999999999998,26.701999999999998,,,,,,26.701999999999998,,
MD03-2698,,,,26.826999999999998,26.826999999999998,,,,,,26.826999999999998,,
MD03-2698,,,,26.997,26.997,,,,,,26.997,,
MD03-2698,,,,29.171999999999997,29.171999999999997,,,,,,29.171999999999997,,
MD03-2698,,,,30.439,30.439,,,,,,30.439,,
MD03-2698,,,,30.599,30.599,,,,,,30.599,,
MD03-2698,,,,31.019000000000002,31.019000000000002,,,,,,31.019000000000002,,
MD03-2698,,,,31.31900000000001,31.31900000000001,,,,,,31.31900000000001,,
MD03-2698,,,,31.769000000000002,31.769000000000002,,,,,,31.769000000000002,,
MD03-2698,,,,32.579,32.579,,,,,,32.579,,
MD03-2698,,,,32.964,32.964,,,,,,32.964,,
MD03-2698,,,,34.519,34.519,,,,,,34.519,,
MD03-2698,,,,34.729,34.729,,,,,,34.729,,
MD03-2698,,,,34.989000000000004,34.989000000000004,,,,,,34.989000000000004,,
