Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB17402-2,,,,0.02,0.02,,,,,,0.02,,
GeoB17402-2,,,,0.06,0.06,,,,,,0.06,,
GeoB17402-2,,,,0.1,0.1,,,,,,0.1,,
GeoB17402-2,,,,0.14,0.14,,,,,,0.14,,
GeoB17402-2,,,,0.18,0.18,,,,,,0.18,,
GeoB17402-2,,,,0.22,0.22,,,,,,0.22,,
GeoB17402-2,,,,0.26,0.26,,,,,,0.26,,
GeoB17402-2,,,,0.3,0.3,,,,,,0.3,,
GeoB17402-2,,,,0.34,0.34,,,,,,0.34,,
GeoB17402-2,,,,0.38,0.38,,,,,,0.38,,
GeoB17402-2,,,,0.42,0.42,,,,,,0.42,,
GeoB17402-2,,,,0.46,0.46,,,,,,0.46,,
GeoB17402-2,,,,0.5,0.5,,,,,,0.5,,
GeoB17402-2,,,,0.54,0.54,,,,,,0.54,,
GeoB17402-2,,,,0.58,0.58,,,,,,0.58,,
GeoB17402-2,,,,0.62,0.62,,,,,,0.62,,
GeoB17402-2,,,,0.66,0.66,,,,,,0.66,,
GeoB17402-2,,,,0.7,0.7,,,,,,0.7,,
GeoB17402-2,,,,0.74,0.74,,,,,,0.74,,
GeoB17402-2,,,,0.78,0.78,,,,,,0.78,,
GeoB17402-2,,,,0.82,0.82,,,,,,0.82,,
GeoB17402-2,,,,0.9,0.9,,,,,,0.9,,
GeoB17402-2,,,,0.94,0.94,,,,,,0.94,,
GeoB17402-2,,,,0.98,0.98,,,,,,0.98,,
GeoB17402-2,,,,1.02,1.02,,,,,,1.02,,
GeoB17402-2,,,,1.06,1.06,,,,,,1.06,,
GeoB17402-2,,,,1.1,1.1,,,,,,1.1,,
GeoB17402-2,,,,1.14,1.14,,,,,,1.14,,
GeoB17402-2,,,,1.18,1.18,,,,,,1.18,,
GeoB17402-2,,,,1.22,1.22,,,,,,1.22,,
GeoB17402-2,,,,1.26,1.26,,,,,,1.26,,
GeoB17402-2,,,,1.3,1.3,,,,,,1.3,,
GeoB17402-2,,,,1.34,1.34,,,,,,1.34,,
GeoB17402-2,,,,1.38,1.38,,,,,,1.38,,
GeoB17402-2,,,,1.42,1.42,,,,,,1.42,,
GeoB17402-2,,,,1.46,1.46,,,,,,1.46,,
GeoB17402-2,,,,1.5,1.5,,,,,,1.5,,
GeoB17402-2,,,,1.54,1.54,,,,,,1.54,,
GeoB17402-2,,,,1.62,1.62,,,,,,1.62,,
GeoB17402-2,,,,1.66,1.66,,,,,,1.66,,
GeoB17402-2,,,,1.74,1.74,,,,,,1.74,,
GeoB17402-2,,,,1.78,1.78,,,,,,1.78,,
GeoB17402-2,,,,1.82,1.82,,,,,,1.82,,
