Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
GeoB17402-2,,0.019999999552965164,,,,,,,,,,2500.0,660.0,660.0000000000002,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,estimated to age,,
GeoB17402-2,,0.22,,,,4540.0,15.0,15.0,457.0,52.900000000000006,52.900000000000006,4610.0,206.0,186.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB17402-2,,0.62,,,,8720.0,30.0,30.0,446.0,50.5,50.5,9260.0,174.0,229.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB17402-2,,0.86,,,,9305.0,30.0,30.0,459.0,50.4,50.4,9945.0,226.0,245.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB17402-2,,0.9,,,,9910.0,35.0,35.0,403.0,50.4,50.4,10842.0,248.0,259.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB17402-2,,1.26,,,,11620.0,40.0,40.0,584.0,37.8,37.8,12968.0,121.0,132.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB17402-2,,1.42,,,,13100.0,35.0,35.0,545.0,37.900000000000006,37.900000000000006,14880.0,256.0,363.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB17402-2,,1.54,,,,14040.0,40.0,40.0,619.0,47.9,47.9,16161.000000000002,195.99999999999818,204.00000000000182,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB17402-2,,1.86,,,,18710.0,60.0,60.0,812.0,62.0,62.0,21739.0,278.0,309.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB17402-2,,1.9,,,,19100.0,80.0,80.0,835.0,54.300000000000004,54.300000000000004,22217.0,185.0,193.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB17402-2,,1.94,,,,19580.0,110.0,110.0,794.0,79.60000000000001,79.60000000000001,22708.0,259.0,273.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB17402-2,,2.02,,,,21390.0,90.0,90.0,836.0,64.60000000000001,64.60000000000001,24746.0,334.0,419.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB17402-2,,2.26,,,,22810.0,100.0,100.0,881.0,61.699999999999996,61.699999999999996,26163.0,239.0,235.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB17402-2,,2.38,,,,25270.0,260.0,260.0,823.0,91.6,91.6,28633.0,549.0,684.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
