Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
SHAK-14-4G,,,,1.76,1.76,,,,,,1.76,,
SHAK-14-4G,,,,1.84,1.84,,,,,,1.84,,
SHAK-14-4G,,,,1.92,1.92,,,,,,1.92,,
SHAK-14-4G,,,,2.04,2.04,,,,,,2.04,,
SHAK-14-4G,,,,2.2,2.2,,,,,,2.2,,
SHAK-14-4G,,,,2.4,2.4,,,,,,2.4,,
SHAK-14-4G,,,,2.48,2.48,,,,,,2.48,,
SHAK-14-4G,,,,2.68,2.68,,,,,,2.68,,
SHAK-14-4G,,,,2.76,2.76,,,,,,2.76,,
SHAK-14-4G,,,,2.84,2.84,,,,,,2.84,,
SHAK-14-4G,,,,2.92,2.92,,,,,,2.92,,
SHAK-14-4G,,,,3,3,,,,,,3,,
SHAK-14-4G,,,,3.28,3.28,,,,,,3.28,,
SHAK-14-4G,,,,3.44,3.44,,,,,,3.44,,
SHAK-14-4G,,,,3.52,3.52,,,,,,3.52,,
SHAK-14-4G,,,,3.64,3.64,,,,,,3.64,,
SHAK-14-4G,,,,3.72,3.72,,,,,,3.72,,
SHAK-14-4G,,,,3.8,3.8,,,,,,3.8,,
SHAK-14-4G,,,,3.88,3.88,,,,,,3.88,,
SHAK-14-4G,,,,4.04,4.04,,,,,,4.04,,
SHAK-14-4G,,,,4.16,4.16,,,,,,4.16,,
SHAK-14-4G,,,,4.24,4.24,,,,,,4.24,,
SHAK-14-4G,,,,4.4,4.4,,,,,,4.4,,
SHAK-14-4G,,,,4.48,4.48,,,,,,4.48,,
SHAK-14-4G,,,,4.56,4.56,,,,,,4.56,,
SHAK-14-4G,,,,4.64,4.64,,,,,,4.64,,
SHAK-14-4G,,,,4.72,4.72,,,,,,4.72,,
SHAK-14-4G,,,,4.8,4.8,,,,,,4.8,,
SHAK-14-4G,,,,4.88,4.88,,,,,,4.88,,
SHAK-14-4G,,,,4.96,4.96,,,,,,4.96,,
SHAK-14-4G,,,,5.04,5.04,,,,,,5.04,,
