Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
RR0503-41JPC,,0.025,346.4,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.045,623.6,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.065,900.6999999999999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.085,1177.8,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.125,1732.1,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.145,2009.1999999999998,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.185,2563.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.20500000000000002,2840.7,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.245,3394.8999999999996,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.265,3672.1,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.28500000000000003,3949.2,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.305,4226.3,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.325,4503.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.34500000000000003,4780.599999999999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.365,5057.7,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.385,5334.900000000001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.405,5612.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.425,5889.2,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.445,6166.299999999999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.465,6443.4,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.485,6720.6,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.505,6997.7,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.525,7274.8,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.545,7552.000000000001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.5650000000000001,7829.1,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.585,8106.2,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.605,8383.4,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.625,8660.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.645,8937.699999999999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.665,9214.800000000001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.685,9491.9,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.705,9769.1,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.725,10046.2,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.745,10323.3,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.765,10600.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.785,10877.599999999999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.805,11154.7,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.8250000000000001,11431.900000000001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.845,11709.000000000002,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.865,11986.2,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-41JPC,,0.905,12540.4,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
