Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
RR0503-41JPC,,41 JPC,,0.025,0.025,,,,,,0.025,,
RR0503-41JPC,,41 JPC,,0.065,0.065,,,,,,0.065,,
RR0503-41JPC,,41 JPC,,0.085,0.085,,,,,,0.085,,
RR0503-41JPC,,41 JPC,,0.125,0.125,,,,,,0.125,,
RR0503-41JPC,,41 JPC,,0.145,0.145,,,,,,0.145,,
RR0503-41JPC,,41 JPC,,0.185,0.185,,,,,,0.185,,
RR0503-41JPC,,41 JPC,,0.205,0.205,,,,,,0.205,,
RR0503-41JPC,,41 JPC,,0.245,0.245,,,,,,0.245,,
RR0503-41JPC,,41 JPC,,0.265,0.265,,,,,,0.265,,
RR0503-41JPC,,41 JPC,,0.285,0.285,,,,,,0.285,,
RR0503-41JPC,,41 JPC,,0.305,0.305,,,,,,0.305,,
RR0503-41JPC,,41 JPC,,0.325,0.325,,,,,,0.325,,
RR0503-41JPC,,41 JPC,,0.345,0.345,,,,,,0.345,,
RR0503-41JPC,,41 JPC,,0.365,0.365,,,,,,0.365,,
RR0503-41JPC,,41 JPC,,0.385,0.385,,,,,,0.385,,
RR0503-41JPC,,41 JPC,,0.405,0.405,,,,,,0.405,,
RR0503-41JPC,,41 JPC,,0.425,0.425,,,,,,0.425,,
RR0503-41JPC,,41 JPC,,0.445,0.445,,,,,,0.445,,
RR0503-41JPC,,41 JPC,,0.465,0.465,,,,,,0.465,,
RR0503-41JPC,,41 JPC,,0.485,0.485,,,,,,0.485,,
RR0503-41JPC,,41 JPC,,0.505,0.505,,,,,,0.505,,
RR0503-41JPC,,41 JPC,,0.525,0.525,,,,,,0.525,,
RR0503-41JPC,,41 JPC,,0.545,0.545,,,,,,0.545,,
RR0503-41JPC,,41 JPC,,0.565,0.565,,,,,,0.565,,
RR0503-41JPC,,41 JPC,,0.585,0.585,,,,,,0.585,,
RR0503-41JPC,,41 JPC,,0.605,0.605,,,,,,0.605,,
RR0503-41JPC,,41 JPC,,0.625,0.625,,,,,,0.625,,
