Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
RR0503-83TC-83JPC,,0.155,3006.9999999999995,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.165,3821.6,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.17500000000000002,5256.9,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.185,6692.2,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.195,8127.499999999999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.215,10998.1,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.225,12433.400000000001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.23500000000000001,13407.1,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.245,13853.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.255,14232.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.265,14612.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.275,14991.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.28500000000000003,15370.999999999998,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.295,15750.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.315,16509.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.325,16889.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.335,17268.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.34500000000000003,17648.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.355,17978.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.365,18145.9,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.375,18199.3,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.385,18252.7,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.395,18306.100000000002,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.41500000000000004,18412.9,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.425,18466.3,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.435,18519.7,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.445,18573.1,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.455,18626.5,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.465,18679.9,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.47500000000000003,18733.3,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.485,18786.7,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.495,18840.1,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.515,18946.899999999998,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
RR0503-83TC-83JPC,,0.525,19000.2,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
