Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
SK157-GC16,,,,0.01,0.01,,,,,,0.01,,
SK157-GC16,,,,0.05,0.05,,,,,,0.05,,
SK157-GC16,,,,0.09,0.09,,,,,,0.09,,
SK157-GC16,,,,0.11,0.11,,,,,,0.11,,
SK157-GC16,,,,0.15,0.15,,,,,,0.15,,
SK157-GC16,,,,0.21,0.21,,,,,,0.21,,
SK157-GC16,,,,0.25,0.25,,,,,,0.25,,
SK157-GC16,,,,0.27,0.27,,,,,,0.27,,
SK157-GC16,,,,0.29,0.29,,,,,,0.29,,
SK157-GC16,,,,0.31,0.31,,,,,,0.31,,
SK157-GC16,,,,0.35,0.35,,,,,,0.35,,
SK157-GC16,,,,0.37,0.37,,,,,,0.37,,
SK157-GC16,,,,0.41,0.41,,,,,,0.41,,
SK157-GC16,,,,0.45,0.45,,,,,,0.45,,
SK157-GC16,,,,0.47,0.47,,,,,,0.47,,
SK157-GC16,,,,0.49,0.49,,,,,,0.49,,
SK157-GC16,,,,0.51,0.51,,,,,,0.51,,
SK157-GC16,,,,0.53,0.53,,,,,,0.53,,
SK157-GC16,,,,0.55,0.55,,,,,,0.55,,
SK157-GC16,,,,0.59,0.59,,,,,,0.59,,
SK157-GC16,,,,0.65,0.65,,,,,,0.65,,
SK157-GC16,,,,0.69,0.69,,,,,,0.69,,
SK157-GC16,,,,0.71,0.71,,,,,,0.71,,
SK157-GC16,,,,0.75,0.75,,,,,,0.75,,
SK157-GC16,,,,0.81,0.81,,,,,,0.81,,
SK157-GC16,,,,0.91,0.91,,,,,,0.91,,
SK157-GC16,,,,1.01,1.01,,,,,,1.01,,
SK157-GC16,,,,1.11,1.11,,,,,,1.11,,
SK157-GC16,,,,1.21,1.21,,,,,,1.21,,
SK157-GC16,,,,1.31,1.31,,,,,,1.31,,
SK157-GC16,,,,1.33,1.33,,,,,,1.33,,
SK157-GC16,,,,1.35,1.35,,,,,,1.35,,
SK157-GC16,,,,1.39,1.39,,,,,,1.39,,
SK157-GC16,,,,1.41,1.41,,,,,,1.41,,
SK157-GC16,,,,1.47,1.47,,,,,,1.47,,
SK157-GC16,,,,1.51,1.51,,,,,,1.51,,
SK157-GC16,,,,1.53,1.53,,,,,,1.53,,
SK157-GC16,,,,1.57,1.57,,,,,,1.57,,
