Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
SO82-5-2,,2.14,,KIA1476,N. pachyderma,25860,260,250,1215,205.4,205.4,28677,253,265,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.21,,KIA1477,N. pachyderma,26780,280,270,1187.2,198.9,198.9,29736,453,358,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.26,,KIA1478,N. pachyderma,26490,290,280,1226.2,195,195,29309,322,333,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.3,,KIA1479,N. pachyderma,27070,290,280,1260.7,203,203,30021,439,435,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.34,,KIA1480,N. pachyderma,27220,300,290,1337.9,204.4,204.4,30117,450,442,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.36,,KIA1481,N. pachyderma,27220,320,310,1337.9,204.7,204.7,30118,457,451,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.4,,KIA1482,N. pachyderma,28410,330,320,1335.1,204.1,204.1,31089,189,198,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.43,,KIA1483,N. pachyderma,28690,340,330,1212,196.5,196.5,31293,207,203,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.45,,KIA1484,N. pachyderma,28740,360,350,1185,196.6,196.6,31336,227,218,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.53,,KIA1485,N. pachyderma,28840,360,340,1131,197.7,197.7,31437,292,254,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.59,,KIA1803,N. pachyderma,29050,410,390,1054.2,198.8,198.8,31750,584,401,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.63,,KIA1804,N. pachyderma,29050,410,390,1054.2,198.8,198.8,31750,584,401,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.74,,KIA1805,N. pachyderma,29770,440,420,1192.3,199.2,199.2,32593,582,679,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.78,,KIA1806,N. pachyderma,29890,450,430,1195.7,199.8,199.8,32815,575,648,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.83,,KIA1807,N. pachyderma,30190,470,440,1245.5,199.1,199.1,33164,449,475,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.86,,KIA1808,N. pachyderma,30660,490,460,1321.5,200.9,200.9,33561,344,425,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.89,,KIA1809,N. pachyderma,31120,520,490,1258.9,201.7,201.7,33965,338,311,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,2.97,,KIA1810,N. pachyderma,30760,510,480,1315.4,201.9,201.9,33659,337,382,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.04,,KIA1811,N. pachyderma,31260,540,500,1221.9,200.9,200.9,34105,380,333,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.07,,KIA1812,N. pachyderma,31570,550,520,1211.8,199.8,199.8,34356,367,363,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.11,,KIA1813,N. pachyderma,31870,590,550,1199.2,199.6,199.6,34602,392,413,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.15,,KIA1814,N. pachyderma,31710,570,530,1223.4,199.6,199.6,34451,371,380,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.2,,KIA1815,N. pachyderma,33300,900,810,1114.3,218.6,218.6,36079,722,683,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.24,,KIA2275,N. pachyderma,33500,530,500,1052.4,206.9,206.9,36347,485,450,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.28,,KIA1816,N. pachyderma,34220,1000,890,1028.7,196.3,196.3,37420,945,936,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.32,,KIA2276,N. pachyderma,34710,610,570,1198.5,197.5,197.5,37881,615,809,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.39,,KIA2277,N. pachyderma,34470,600,560,1091.6,195.1,195.1,37694,687,784,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.47,,KIA2278,N. pachyderma,36260,760,690,1251.3,198.5,198.5,39539,630,638,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.5,,KIA2279,N. pachyderma,36490,810,730,1261.8,196.6,196.6,39795,670,693,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.54,,KIA2280,N. pachyderma,37680,900,810,1390,199.8,199.8,40931,615,654,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.58,,KIA2281,N. pachyderma,37400,870,790,1325.7,197.6,197.6,40728,640,649,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.61,,KIA2282,N. pachyderma,37300,860,770,1304.6,197,197,40650,650,652,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.64,,KIA2283,N. pachyderma,37990,930,840,1422.7,202.1,202.1,41192,585,653,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.7,,KIA2284,N. pachyderma,40080,1230,1070,1364.9,212.2,212.2,42687,577,545,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.75,,KIA2285,N. pachyderma,40970,1370,1170,1237.2,212,212,43461,828,715,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.79,,KIA2286,N. pachyderma,42170,1680,1390,1257.6,218.9,218.9,44438,982,1000,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,3.91,,KIA3825,N. pachyderma,43800,1420,1210,1148.2,218.6,218.6,45918,947,847,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,4,,KIA3826,N. pachyderma,43850,1460,1230,1143.1,218.6,218.6,45971,987,874,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,4.06,,KIA5448,N. pachyderma,44640,520,490,1094.4,217.1,217.1,46681,614,567,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,4.12,,KIA5449,N. pachyderma,42180,1150,1010,1257.6,217,217,44457,733,765,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,4.12,,KIA3827,N. pachyderma,45030,580,540,1090.6,216.7,216.7,47116,698,655,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,4.24,,KIA3828,N. pachyderma,46690,2170,1710,1167.5,233.1,233.1,48911,1088,1300,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,4.3800001144,,KIA3829,N. pachyderma,50189.998626709,3329.9999237061,2349.9999046326,1500,500,500,49742,257,606,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,4.4299998283,,KIA5450,N. pachyderma,48759.9983215332,1019.9999809265,910.000026226,1500,500,500,49845,154,345,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,4.6,,KIA5451,N. pachyderma,40060,870,780,1374.2,211.8,211.8,42659,425,412,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,4.6,,KIA3830,N. pachyderma,47640,710,650,1614.5,426.5,426.5,49499,500,665,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,4.75,,KIA4236,N. pachyderma,49500,920.0000166893,829.9999833107,1500,500,500,49914,85,222,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,4.8899998665,,KIA4237,N. pachyderma,48919.9981689453,959.9999785423,860.0000143051,1500,500,500,49869,130,304,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,4.9600000381,,KIA4238,N. pachyderma,48590.0001525879,790.0000214577,720.0000286102,1500,500,500,49849,150,332,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
SO82-5-2,,5.3699998856,,KIA5452,N. pachyderma,56610.0006103516,2539.999961853,1929.9999475479,1500,500,500,49981,18,49,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,https://doi.pangaea.de/10.1594/PANGAEA.57808
