Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB1105-4,,,,0.23,0.23,,,,,,0.23,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.28,0.28,,,,,,0.28,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.33,0.33,,,,,,0.33,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.38,0.38,,,,,,0.38,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.43,0.43,,,,,,0.43,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.48,0.48,,,,,,0.48,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.53,0.53,,,,,,0.53,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.58,0.58,,,,,,0.58,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.63,0.63,,,,,,0.63,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.68,0.68,,,,,,0.68,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.73,0.73,,,,,,0.73,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.78,0.78,,,,,,0.78,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.83,0.83,,,,,,0.83,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.88,0.88,,,,,,0.88,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.93,0.93,,,,,,0.93,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,0.98,0.98,,,,,,0.98,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.03,1.03,,,,,,1.03,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.08,1.08,,,,,,1.08,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.13,1.13,,,,,,1.13,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.18,1.18,,,,,,1.18,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.23,1.23,,,,,,1.23,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.28,1.28,,,,,,1.28,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.33,1.33,,,,,,1.33,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.38,1.38,,,,,,1.38,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.43,1.43,,,,,,1.43,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.48,1.48,,,,,,1.48,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.53,1.53,,,,,,1.53,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.58,1.58,,,,,,1.58,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.63,1.63,,,,,,1.63,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.68,1.68,,,,,,1.68,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.73,1.73,,,,,,1.73,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.78,1.78,,,,,,1.78,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.83,1.83,,,,,,1.83,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.88,1.88,,,,,,1.88,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.93,1.93,,,,,,1.93,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,1.98,1.98,,,,,,1.98,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,2.03,2.03,,,,,,2.03,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,2.08,2.08,,,,,,2.08,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,2.13,2.13,,,,,,2.13,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,2.18,2.18,,,,,,2.18,depth model from Repschlaeger et al. 2021,
GeoB1105-4,,,,2.23,2.23,,,,,,2.23,depth model from Repschlaeger et al. 2021,
