Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
EW9504-13PC,,,,0.11,0.11,,,,,,0.11,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.21,0.21,,,,,,0.21,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.24,0.24,,,,,,0.24,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.27,0.27,,,,,,0.27,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.3,0.3,,,,,,0.3,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.34,0.34,,,,,,0.34,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.37,0.37,,,,,,0.37,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.43,0.43,,,,,,0.43,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.44,0.44,,,,,,0.44,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.46,0.46,,,,,,0.46,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.54,0.54,,,,,,0.54,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.5700000000000001,0.5700000000000001,,,,,,0.5700000000000001,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.64,0.64,,,,,,0.64,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.67,0.67,,,,,,0.67,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.6900000000000001,0.6900000000000001,,,,,,0.6900000000000001,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.71,0.71,,,,,,0.71,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.8,0.8,,,,,,0.8,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.93,0.93,,,,,,0.93,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.93,0.93,,,,,,0.93,depth model associated with Uvigerina data,
EW9504-13PC,,,,0.97,0.97,,,,,,0.97,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.01,1.01,,,,,,1.01,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.04,1.04,,,,,,1.04,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.07,1.07,,,,,,1.07,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.1,1.1,,,,,,1.1,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.1400000000000001,1.1400000000000001,,,,,,1.1400000000000001,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.17,1.17,,,,,,1.17,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.21,1.21,,,,,,1.21,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.21,1.21,,,,,,1.21,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.24,1.24,,,,,,1.24,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.27,1.27,,,,,,1.27,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.31,1.31,,,,,,1.31,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.34,1.34,,,,,,1.34,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.37,1.37,,,,,,1.37,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.3900000000000001,1.3900000000000001,,,,,,1.3900000000000001,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.44,1.44,,,,,,1.44,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.47,1.47,,,,,,1.47,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.54,1.54,,,,,,1.54,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.54,1.54,,,,,,1.54,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.57,1.57,,,,,,1.57,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.61,1.61,,,,,,1.61,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.6400000000000001,1.6400000000000001,,,,,,1.6400000000000001,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.74,1.74,,,,,,1.74,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.76,1.76,,,,,,1.76,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.76,1.76,,,,,,1.76,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.77,1.77,,,,,,1.77,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.84,1.84,,,,,,1.84,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.87,1.87,,,,,,1.87,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.9100000000000001,1.9100000000000001,,,,,,1.9100000000000001,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.9100000000000001,1.9100000000000001,,,,,,1.9100000000000001,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.94,1.94,,,,,,1.94,depth model associated with Uvigerina data,
EW9504-13PC,,,,1.97,1.97,,,,,,1.97,depth model associated with Uvigerina data,
EW9504-13PC,,,,2.0100000000000002,2.0100000000000002,,,,,,2.0100000000000002,depth model associated with Uvigerina data,
