Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
NEAP-04K,,0.085,89.26761627197266,,,288.7630920410156,-43.236900329589844,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.095,123.17367553710938,,,318.4737548828125,-27.52623748779297,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.105,157.0797882080078,,,354.0675048828125,-16.932479858398438,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.115,190.98562622070312,,,421.6612854003906,-6.338718414306641,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.125,224.89178466796875,,,498.2550354003906,9.255041122436523,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.135,258.79779052734375,,,573.8488159179688,23.848800659179688,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.145,292.0888366699219,,,605.501953125,53.501953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.155,325.3727111816406,,,629.8297119140625,79.82971954345703,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.165,358.6570739746094,,,653.7940063476562,100.79400634765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.17500000000000002,391.9410400390625,,,717.75830078125,123.75830078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.185,425.22479248046875,,,757.7225952148438,138.72259521484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.195,461.2934875488281,,,785.08642578125,180.08644104003906,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.20500000000000002,497.42877197265625,,,796.88525390625,204.88522338867188,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.215,533.5646362304688,,,818.99853515625,227.99853515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.225,569.6994018554688,,,885.11181640625,243.11183166503906,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.23500000000000001,605.8349609375,,,933.22509765625,261.2251281738281,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.245,640.0820922851562,,,962.5966796875,308.5966491699219,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.255,674.260498046875,,,986.0618896484375,351.0618591308594,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.265,708.4401245117188,,,1014.5270385742188,387.52703857421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.275,742.6189575195312,,,1042.8814697265625,413.8815002441406,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.28500000000000003,776.7974853515625,,,1071.81298828125,449.8130187988281,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.295,810.1991577148438,,,1096.414306640625,503.414306640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.305,843.5634765625,,,1105.493896484375,551.493896484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.315,876.927734375,,,1125.68017578125,593.6801147460938,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.325,910.2908325195312,,,1156.8663330078125,643.8663330078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.335,943.654541015625,,,1218.052490234375,670.052490234375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.34500000000000003,991.2986450195312,,,1235.0338134765625,741.0338134765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.355,1039.82470703125,,,1262.23681640625,830.23681640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.365,1088.35009765625,,,1287.8448486328125,905.8448486328125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.375,1136.87646484375,,,1350.600830078125,934.6008911132812,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.385,1185.40234375,,,1444.888916015625,948.888916015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.395,1260.4654541015625,,,1519.82275390625,1035.82275390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.405,1337.51904296875,,,1614.3529052734375,1091.3529052734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.41500000000000004,1414.5712890625,,,1720.6640625,1113.6640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.425,1491.624755859375,,,1865.6156005859375,1134.6156005859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.435,1568.678466796875,,,2006.567138671875,1155.567138671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.445,1635.8096923828125,,,2030.96728515625,1257.96728515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.455,1702.057861328125,,,2065.076171875,1350.076171875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.465,1768.3087158203125,,,2109.05078125,1425.05078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.47500000000000003,1834.5577392578125,,,2150.923828125,1479.923828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.485,1900.8074951171875,,,2228.827880859375,1532.827880859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.495,1974.834716796875,,,2260.82763671875,1678.82763671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.505,2049.65576171875,,,2279.4267578125,1821.4266357421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.515,2124.478271484375,,,2335.64013671875,1924.64013671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.525,2199.302490234375,,,2430.2890625,1973.2890625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.535,2274.1240234375,,,2569.763671875,2007.763671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.545,2321.276611328125,,,2618.182861328125,2053.182861328125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.555,2365.190185546875,,,2640.0390625,2077.0390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.5650000000000001,2409.105224609375,,,2716.895263671875,2093.895263671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.5750000000000001,2453.021240234375,,,2786.75146484375,2121.75146484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.585,2496.938720703125,,,2881.607666015625,2144.607666015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.595,2549.871337890625,,,2922.2421875,2216.2421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.605,2603.988525390625,,,2948.452880859375,2263.452880859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.615,2658.109130859375,,,2969.663330078125,2305.663330078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.625,2712.2314453125,,,3012.8740234375,2344.8740234375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.635,2766.35107421875,,,3060.02880859375,2378.02880859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.645,2836.036865234375,,,3089.185546875,2528.185546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.655,2908.00341796875,,,3157.19873046875,2700.19873046875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.665,2979.971923828125,,,3218.66748046875,2777.66748046875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.675,3051.942138671875,,,3327.10205078125,2813.10205078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.685,3123.90966796875,,,3468.73974609375,2864.73974609375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.6950000000000001,3220.29638671875,,,3545.693603515625,2967.693603515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.705,3320.646484375,,,3606.0546875,3072.0546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.715,3420.995849609375,,,3688.19921875,3125.19921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
NEAP-04K,,0.725,3521.345458984375,,,3818.343505859375,3190.343505859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
