Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
SU81-18,,0.13,,,G. bulloides,1440,190,190,383.7,53.9,53.9,990,345,326,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,0.3,,,G. bulloides,1810,80,80,373.7,50.5,50.5,1361,178,180,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,0.5,,,G. bulloides,3450,100,100,396,50.6,50.6,3232,318,302,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,0.7,,,G. bulloides,4940,240,240,464.8,53.6,53.6,5111,597,669,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,0.9,,,G. bulloides,5640,140,140,415,51.4,51.4,6000,291,338,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,1.1100000143,,,G. bulloides,7190.0000572205,140.000000596,140.000000596,437.9,53.4,53.4,7634,299,292,IntCal13,,,From Jonkers et al. 2020 compilation paper,"corrected from 1.59, based on Gherardi et that show a table of the ages, added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,1.2999999523,,,G. bulloides,7989.9997711182,119.9999973178,119.9999973178,358.8,54.1,54.1,8440,331,271,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,1.41,,,G. bulloides,9160,130,130,322,54.7,54.7,9899,315,344,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,1.5,,,G. bulloides,9760,130,130,333.8,63.2,63.2,10721,418,426,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,1.7,,,G. bulloides,10790,130,130,541.5,34.9,34.9,11977,541,573,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,1.8,,,G. bulloides,10680,140,140,510.6,32.9,32.9,11819,567,525,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,1.9,,,G. bulloides,11080,140,140,615.5,33.2,33.2,12337,365,498,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,2,,,G. bulloides,11410,170,170,578.2,37.9,37.9,12765,324,358,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,2.09,,,G. bulloides,12160,200,200,547.9,49.4,49.4,13457,478,387,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,2.3,,,G. bulloides,12660,170,170,513,55.1,55.1,14114,698,538,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,2.5,,,G. bulloides,12860,150,150,473.8,46.3,46.3,14529,588,530,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,2.6,,,G. bulloides,13100,170,170,569.2,46.7,46.7,14716,596,618,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,2.8,,,G. bulloides,13980,190,190,624.8,58.3,58.3,16063,602,629,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,2.99,,,G. bulloides,14350,180,180,650.3,50.9,50.9,16567,557,532,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,3.1,,,G. bulloides,14890,230,230,734.4,48.1,48.1,17202,645,668,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,3.2,,,G. bulloides,14340,170,170,650.3,50.7,50.7,16552,530,506,IntCal13,,,From Jonkers et al. 2020 compilation paper,"added 400 years to ages as reported by Bard, following Gherardi. Note that Gherardi reports slightly different depths",,"https://doi.org/10.1594/PANGAEA.407092, https://www.sciencedirect.com/science/article/pii/S0012821X05006576?via%3Dihub#tbl1"
SU81-18,,3.3,,,G. bulloides,14990,190,190,768.2,48,48,17302,550,566,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,
SU81-18,,3.5999999046,,,G. bulloides,15630.0001144409,219.9999988079,219.9999988079,764.3,52.1,52.1,18094,509,516,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,
SU81-18,,4,,,G. bulloides,17510.0002288818,270.0000107288,270.0000107288,738.6,52.8,52.8,20242,673,659,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,
SU81-18,,5.2100000381,,,G. bulloides,21250,280.0000011921,280.0000011921,789.3,52.4,52.4,24667,712,692,IntCal13,,,From Jonkers et al. 2020 compilation paper,,,
