Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
SU81-18,,0.1,0.63,2.2,0.63,2.2,,200,250,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"sorry, no (valid) DOI (no DOI)",,https://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/su81-18-tab.txt,1
SU81-18,,0.2,0.96,2.09,0.96,2.09,,200,250,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"sorry, no (valid) DOI (no DOI)",,https://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/su81-18-tab.txt,1
SU81-18,,0.3,0.58,2.15,0.58,2.15,,200,250,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"sorry, no (valid) DOI (no DOI)",,https://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/su81-18-tab.txt,1
SU81-18,,0.4,0.76,2.07,0.76,2.07,,200,250,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"sorry, no (valid) DOI (no DOI)",,https://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/su81-18-tab.txt,1
SU81-18,,0.5,1.02,2.16,1.02,2.16,,200,250,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"sorry, no (valid) DOI (no DOI)",,https://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/su81-18-tab.txt,1
SU81-18,,0.6,0.735,1.935,0.735,1.935,,200,250,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"sorry, no (valid) DOI (no DOI)",,https://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/su81-18-tab.txt,1
SU81-18,,0.7,1,2.08,1,2.08,,200,250,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"sorry, no (valid) DOI (no DOI)",,https://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/su81-18-tab.txt,1
SU81-18,,0.8,0.73,2,0.73,2,,200,250,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"sorry, no (valid) DOI (no DOI)",,https://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/su81-18-tab.txt,1
SU81-18,,0.9,0.88,2.25,0.88,2.25,,200,250,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"sorry, no (valid) DOI (no DOI)",,https://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/su81-18-tab.txt,1
SU81-18,,1,0.89,2,0.89,2,,200,250,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,"sorry, no (valid) DOI (no DOI)",,https://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/sediment_files/complete/su81-18-tab.txt,1
