Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
ME0005A-27JC,,,,0.1,0.1,,,,,,0.1,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.11,0.11,,,,,,0.11,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.12,0.12,,,,,,0.12,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.14,0.14,,,,,,0.14,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.16,0.16,,,,,,0.16,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.17,0.17,,,,,,0.17,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.17,0.17,,,,,,0.17,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.18,0.18,,,,,,0.18,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.2,0.2,,,,,,0.2,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.22,0.22,,,,,,0.22,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.22,0.22,,,,,,0.22,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.24,0.24,,,,,,0.24,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.26,0.26,,,,,,0.26,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.26,0.26,,,,,,0.26,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.28,0.28,,,,,,0.28,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.32,0.32,,,,,,0.32,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.32,0.32,,,,,,0.32,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.34,0.34,,,,,,0.34,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.36,0.36,,,,,,0.36,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.38,0.38,,,,,,0.38,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.41,0.41,,,,,,0.41,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.42,0.42,,,,,,0.42,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.44,0.44,,,,,,0.44,depth model associated with Cibicidoides data,
ME0005A-27JC,,,,0.45,0.45,,,,,,0.45,depth model associated with Cibicidoides data,
