Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
RAPID-12-1K,,0.005,1.24,2.82,1.24,2.82,3-40,212,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Thornalley, D.J.R., H. Elderfield, and I.N. McCave. 2011. Reconstructing North Atlantic deglacial surface hydrography and its link to the Atlantic overturning circulation. Global and Planetary Change, 79, 163-175. doi: 10.1016/j.gloplacha.2010.06.004",,http://www.ncdc.noaa.gov/paleo/study/16491,1
RAPID-12-1K,,0.085,1.38,2.79,1.38,2.79,3-40,212,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Thornalley, D.J.R., H. Elderfield, and I.N. McCave. 2011. Reconstructing North Atlantic deglacial surface hydrography and its link to the Atlantic overturning circulation. Global and Planetary Change, 79, 163-175. doi: 10.1016/j.gloplacha.2010.06.004",,http://www.ncdc.noaa.gov/paleo/study/16491,1
RAPID-12-1K,,0.165,1.4,2.8,1.4,2.8,3-40,212,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Thornalley, D.J.R., H. Elderfield, and I.N. McCave. 2011. Reconstructing North Atlantic deglacial surface hydrography and its link to the Atlantic overturning circulation. Global and Planetary Change, 79, 163-175. doi: 10.1016/j.gloplacha.2010.06.004",,http://www.ncdc.noaa.gov/paleo/study/16491,1
RAPID-12-1K,,0.245,1.36,2.82,1.36,2.82,3-40,212,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Thornalley, D.J.R., H. Elderfield, and I.N. McCave. 2011. Reconstructing North Atlantic deglacial surface hydrography and its link to the Atlantic overturning circulation. Global and Planetary Change, 79, 163-175. doi: 10.1016/j.gloplacha.2010.06.004",,http://www.ncdc.noaa.gov/paleo/study/16491,1
RAPID-12-1K,,0.325,1.39,2.8,1.39,2.8,3-40,212,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Thornalley, D.J.R., H. Elderfield, and I.N. McCave. 2011. Reconstructing North Atlantic deglacial surface hydrography and its link to the Atlantic overturning circulation. Global and Planetary Change, 79, 163-175. doi: 10.1016/j.gloplacha.2010.06.004",,http://www.ncdc.noaa.gov/paleo/study/16491,1
RAPID-12-1K,,0.405,1.42,2.79,1.42,2.79,3-40,212,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Thornalley, D.J.R., H. Elderfield, and I.N. McCave. 2011. Reconstructing North Atlantic deglacial surface hydrography and its link to the Atlantic overturning circulation. Global and Planetary Change, 79, 163-175. doi: 10.1016/j.gloplacha.2010.06.004",,http://www.ncdc.noaa.gov/paleo/study/16491,1
RAPID-12-1K,,0.485,1.36,2.82,1.36,2.82,3-40,212,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Thornalley, D.J.R., H. Elderfield, and I.N. McCave. 2011. Reconstructing North Atlantic deglacial surface hydrography and its link to the Atlantic overturning circulation. Global and Planetary Change, 79, 163-175. doi: 10.1016/j.gloplacha.2010.06.004",,http://www.ncdc.noaa.gov/paleo/study/16491,1
RAPID-12-1K,,0.565,1.41,2.82,1.41,2.82,3-40,212,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Thornalley, D.J.R., H. Elderfield, and I.N. McCave. 2011. Reconstructing North Atlantic deglacial surface hydrography and its link to the Atlantic overturning circulation. Global and Planetary Change, 79, 163-175. doi: 10.1016/j.gloplacha.2010.06.004",,http://www.ncdc.noaa.gov/paleo/study/16491,1
RAPID-12-1K,,0.645,1.34,2.82,1.34,2.82,3-40,212,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Thornalley, D.J.R., H. Elderfield, and I.N. McCave. 2011. Reconstructing North Atlantic deglacial surface hydrography and its link to the Atlantic overturning circulation. Global and Planetary Change, 79, 163-175. doi: 10.1016/j.gloplacha.2010.06.004",,http://www.ncdc.noaa.gov/paleo/study/16491,1
RAPID-12-1K,,0.725,1.34,2.74,1.34,2.74,3-40,212,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Thornalley, D.J.R., H. Elderfield, and I.N. McCave. 2011. Reconstructing North Atlantic deglacial surface hydrography and its link to the Atlantic overturning circulation. Global and Planetary Change, 79, 163-175. doi: 10.1016/j.gloplacha.2010.06.004",,http://www.ncdc.noaa.gov/paleo/study/16491,1
