Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
MD01-2420,,2.5907,9191,9808,8589,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.6007,9224,9848,8611,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.6107,9257,9874,8654,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.6207,9290,9902,8688,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.6307,9323,9935,8729,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.6407,9356,9965,8756,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.6507,9388,10006,8777,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.6607,9423,10031,8816,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.6707,9457,10069,8849,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.6807,9491,10108,8885,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.6907,9525,10145,8910,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.7007,9559,10191,8938,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.7107,9593,10216,8980,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.7207,9626,10243,9018,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.7307,9659,10277,9049,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.7407,9693,10308,9082,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.7507,9726,10348,9105,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.7607,9760,10374,9141,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.7707,9793,10397,9174,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.7807,9827,10430,9206,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.7907,9860,10461,9237,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.8007,9893,10500,9259,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.8107,9927,10524,9309,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.8207,9960,10554,9360,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.8307,9994,10584,9403,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.8407,10027,10614,9433,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.8507,10061,10656,9459,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.8607,10095,10682,9514,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.8707,10130,10705,9565,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.8807,10164,10738,9610,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.8907,10198,10768,9638,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.9007,10232,10809,9670,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.9107,10265,10829,9721,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.9207,10298,10852,9774,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
