Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD01-2420,12,,1,0.27545,0.27545,,,,,,0.27545,,
MD01-2420,39,,1,0.93155,0.93155,,,,,,0.93155,,
MD01-2420,46,,1,1.1011,1.1011,,,,,,1.1011,,
MD01-2420,54,,1,1.29575,1.29575,,,,,,1.29575,,
MD01-2420,4,,2,1.57075,1.57075,,,,,,1.57075,,
MD01-2420,14,,2,1.8147,1.8147,,,,,,1.8147,,
MD01-2420,24,,2,2.056,2.056,,,,,,2.056,,
MD01-2420,27,,2,2.128,2.128,,,,,,2.128,,
MD01-2420,33,,2,2.27275,2.27275,,,,,,2.27275,,
MD01-2420,34,,2,2.29705,2.29705,,,,,,2.29705,,
MD01-2420,43,,2,2.51575,2.51575,,,,,,2.51575,,
MD01-2420,49,,2,2.66155,2.66155,,,,,,2.66155,,
MD01-2420,9,,3,3.18525,3.18525,,,,,,3.18525,,
MD01-2420,28,,3,3.6465,3.6465,,,,,,3.6465,,
MD01-2420,29,,3,3.6707,3.6707,,,,,,3.6707,,
MD01-2420,30,,3,3.6949,3.6949,,,,,,3.6949,,
MD01-2420,33,,3,3.76775,3.76775,,,,,,3.76775,,
MD01-2420,35,,3,3.81635,3.81635,,,,,,3.81635,,
MD01-2420,38,,3,3.88925,3.88925,,,,,,3.88925,,
MD01-2420,39,,3,3.91355,3.91355,,,,,,3.91355,,
MD01-2420,41,,3,3.9621,3.9621,,,,,,3.9621,,
MD01-2420,42,,3,3.9863,3.9863,,,,,,3.9863,,
MD01-2420,44,,3,4.0347,4.0347,,,,,,4.0347,,
MD01-2420,47,,3,4.1073,4.1073,,,,,,4.1073,,
MD01-2420,48,,3,4.1315,4.1315,,,,,,4.1315,,
MD01-2420,49,,3,4.1557,4.1557,,,,,,4.1557,,
MD01-2420,54,,3,4.2767,4.2767,,,,,,4.2767,,
MD01-2420,11,,4,4.75355,4.75355,,,,,,4.75355,,
MD01-2420,19,,4,4.95435,4.95435,,,,,,4.95435,,
MD01-2420,22,,4,5.0289,5.0289,,,,,,5.0289,,
MD01-2420,38,,4,5.42325,5.42325,,,,,,5.42325,,
MD01-2420,42,,4,5.5216,5.5216,,,,,,5.5216,,
MD01-2420,52,,4,5.7656,5.7656,,,,,,5.7656,,
MD01-2420,56,,4,5.8632,5.8632,,,,,,5.8632,,
MD01-2420,59,,4,5.9364,5.9364,,,,,,5.9364,,
MD01-2420,62,,4,5.9985,5.9985,,,,,,5.9985,,
MD01-2420,9,,5,6.20425,6.20425,,,,,,6.20425,,
MD01-2420,16,,5,6.3741,6.3741,,,,,,6.3741,,
