Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD02-2499,,,,1.4000000000000001,1.4000000000000001,,,,,,1.4000000000000001,depth model associated with Cibicidoides data,
MD02-2499,,,,2.0,2.0,,,,,,2.0,depth model associated with Cibicidoides data,
MD02-2499,,,,2.2,2.2,,,,,,2.2,depth model associated with Cibicidoides data,
MD02-2499,,,,2.8000000000000003,2.8000000000000003,,,,,,2.8000000000000003,depth model associated with Cibicidoides data,
MD02-2499,,,,3.02,3.02,,,,,,3.02,depth model associated with Cibicidoides data,
MD02-2499,,,,3.4,3.4,,,,,,3.4,depth model associated with Cibicidoides data,
MD02-2499,,,,3.8000000000000003,3.8000000000000003,,,,,,3.8000000000000003,depth model associated with Cibicidoides data,
MD02-2499,,,,4.0,4.0,,,,,,4.0,depth model associated with Cibicidoides data,
MD02-2499,,,,4.2,4.2,,,,,,4.2,depth model associated with Cibicidoides data,
MD02-2499,,,,4.4,4.4,,,,,,4.4,depth model associated with Cibicidoides data,
MD02-2499,,,,5.8,5.8,,,,,,5.8,depth model associated with Cibicidoides data,
MD02-2499,,,,6.0200000000000005,6.0200000000000005,,,,,,6.0200000000000005,depth model associated with Cibicidoides data,
MD02-2499,,,,7.8,7.8,,,,,,7.8,depth model associated with Cibicidoides data,
MD02-2499,,,,7.8,7.8,,,,,,7.8,depth model associated with Cibicidoides data,
MD02-2499,,,,8.0,8.0,,,,,,8.0,depth model associated with Cibicidoides data,
MD02-2499,,,,8.0,8.0,,,,,,8.0,depth model associated with Cibicidoides data,
