Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
EW9504-17PC,,4.01,24600.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.03,24760.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.0600000000000005,25000.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.11,25400.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.16,25800.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.18,25960.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.23,26360.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.26,26600.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.28,26760.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.3100000000000005,27000.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.33,27160.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.36,27400.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.38,27560.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.46,28200.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.51,28600.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.53,28760.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-17PC,,4.68,29960.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
