Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
ODP-162-984,,,,0.01,0.01,,,,,,0.01,,
ODP-162-984,,,,0.05,0.05,,,,,,0.05,,
ODP-162-984,,,,0.15,0.15,,,,,,0.15,,
ODP-162-984,,,,0.21,0.21,,,,,,0.21,,
ODP-162-984,,,,0.25,0.25,,,,,,0.25,,
ODP-162-984,,,,0.35,0.35,,,,,,0.35,,
ODP-162-984,,,,0.41,0.41,,,,,,0.41,,
ODP-162-984,,,,0.45,0.45,,,,,,0.45,,
ODP-162-984,,,,0.55,0.55,,,,,,0.55,,
ODP-162-984,,,,0.61,0.61,,,,,,0.61,,
ODP-162-984,,,,0.65,0.65,,,,,,0.65,,
ODP-162-984,,,,0.75,0.75,,,,,,0.75,,
ODP-162-984,,,,0.81,0.81,,,,,,0.81,,
ODP-162-984,,,,0.85,0.85,,,,,,0.85,,
ODP-162-984,,,,0.95,0.95,,,,,,0.95,,
ODP-162-984,,,,1.05,1.05,,,,,,1.05,,
ODP-162-984,,,,1.25,1.25,,,,,,1.25,,
ODP-162-984,,,,1.41,1.41,,,,,,1.41,,
ODP-162-984,,,,1.71,1.71,,,,,,1.71,,
ODP-162-984,,,,2.05,2.05,,,,,,2.05,,
ODP-162-984,,,,2.65,2.65,,,,,,2.65,,
ODP-162-984,,,,2.71,2.71,,,,,,2.71,,
ODP-162-984,,,,2.75,2.75,,,,,,2.75,,
ODP-162-984,,,,2.85,2.85,,,,,,2.85,,
ODP-162-984,,,,2.91,2.91,,,,,,2.91,,
ODP-162-984,,,,2.95,2.95,,,,,,2.95,,
ODP-162-984,,,,3.01,3.01,,,,,,3.01,,
ODP-162-984,,,,3.05,3.05,,,,,,3.05,,
ODP-162-984,,,,3.15,3.15,,,,,,3.15,,
ODP-162-984,,,,3.21,3.21,,,,,,3.21,,
ODP-162-984,,,,3.25,3.25,,,,,,3.25,,
ODP-162-984,,,,3.35,3.35,,,,,,3.35,,
ODP-162-984,,,,3.41,3.41,,,,,,3.41,,
ODP-162-984,,,,3.45,3.45,,,,,,3.45,,
ODP-162-984,,,,3.55,3.55,,,,,,3.55,,
ODP-162-984,,,,3.61,3.61,,,,,,3.61,,
ODP-162-984,,,,3.65,3.65,,,,,,3.65,,
ODP-162-984,,,,3.75,3.75,,,,,,3.75,,
ODP-162-984,,,,3.81,3.81,,,,,,3.81,,
ODP-162-984,,,,3.95,3.95,,,,,,3.95,,
ODP-162-984,,,,4.01,4.01,,,,,,4.01,,
ODP-162-984,,,,4.05,4.05,,,,,,4.05,,
ODP-162-984,,,,4.15,4.15,,,,,,4.15,,
ODP-162-984,,,,4.75,4.75,,,,,,4.75,,
ODP-162-984,,,,4.85,4.85,,,,,,4.85,,
ODP-162-984,,,,4.87,4.87,,,,,,4.87,,
ODP-162-984,,,,4.91,4.91,,,,,,4.91,,
ODP-162-984,,,,4.95,4.95,,,,,,4.95,,
ODP-162-984,,,,4.97,4.97,,,,,,4.97,,
ODP-162-984,,,,5.03,5.03,,,,,,5.03,,
ODP-162-984,,,,5.05,5.05,,,,,,5.05,,
ODP-162-984,,,,5.07,5.07,,,,,,5.07,,
ODP-162-984,,,,5.28,5.28,,,,,,5.28,,
ODP-162-984,,,,5.37,5.37,,,,,,5.37,,
ODP-162-984,,,,5.47,5.47,,,,,,5.47,,
ODP-162-984,,,,5.77,5.77,,,,,,5.77,,
ODP-162-984,,,,5.83,5.83,,,,,,5.83,,
ODP-162-984,,,,5.88,5.88,,,,,,5.88,,
ODP-162-984,,,,5.97,5.97,,,,,,5.97,,
ODP-162-984,,,,6.03,6.03,,,,,,6.03,,
ODP-162-984,,,,6.07,6.07,,,,,,6.07,,
ODP-162-984,,,,6.48,6.48,,,,,,6.48,,
ODP-162-984,,,,6.53,6.53,,,,,,6.53,,
ODP-162-984,,,,6.57,6.57,,,,,,6.57,,
ODP-162-984,,,,6.67,6.67,,,,,,6.67,,
ODP-162-984,,,,6.73,6.73,,,,,,6.73,,
ODP-162-984,,,,6.87,6.87,,,,,,6.87,,
ODP-162-984,,,,6.97,6.97,,,,,,6.97,,
ODP-162-984,,,,7.53,7.53,,,,,,7.53,,
ODP-162-984,,,,7.68,7.68,,,,,,7.68,,
ODP-162-984,,,,7.77,7.77,,,,,,7.77,,
ODP-162-984,,,,7.83,7.83,,,,,,7.83,,
ODP-162-984,,,,8.03,8.03,,,,,,8.03,,
ODP-162-984,,,,8.04,8.04,,,,,,8.04,,
ODP-162-984,,,,8.28,8.28,,,,,,8.28,,
ODP-162-984,,,,8.38,8.38,,,,,,8.38,,
ODP-162-984,,,,8.44,8.44,,,,,,8.44,,
ODP-162-984,,,,8.48,8.48,,,,,,8.48,,
ODP-162-984,,,,8.78,8.78,,,,,,8.78,,
ODP-162-984,,,,8.88,8.88,,,,,,8.88,,
ODP-162-984,,,,8.98,8.98,,,,,,8.98,,
ODP-162-984,,,,9.04,9.04,,,,,,9.04,,
ODP-162-984,,,,9.08,9.08,,,,,,9.08,,
ODP-162-984,,,,9.14,9.14,,,,,,9.14,,
ODP-162-984,,,,9.18,9.18,,,,,,9.18,,
ODP-162-984,,,,9.28,9.28,,,,,,9.28,,
ODP-162-984,,,,9.34,9.34,,,,,,9.34,,
ODP-162-984,,,,9.54,9.54,,,,,,9.54,,
ODP-162-984,,,,9.58,9.58,,,,,,9.58,,
ODP-162-984,,,,9.64,9.64,,,,,,9.64,,
ODP-162-984,,,,9.68,9.68,,,,,,9.68,,
ODP-162-984,,,,9.84,9.84,,,,,,9.84,,
ODP-162-984,,,,9.94,9.94,,,,,,9.94,,
ODP-162-984,,,,9.98,9.98,,,,,,9.98,,
ODP-162-984,,,,10.04,10.04,,,,,,10.04,,
ODP-162-984,,,,10.08,10.08,,,,,,10.08,,
ODP-162-984,,,,10.24,10.24,,,,,,10.24,,
ODP-162-984,,,,10.44,10.44,,,,,,10.44,,
ODP-162-984,,,,11.34,11.34,,,,,,11.34,,
ODP-162-984,,,,11.58,11.58,,,,,,11.58,,
ODP-162-984,,,,11.88,11.88,,,,,,11.88,,
ODP-162-984,,,,11.94,11.94,,,,,,11.94,,
ODP-162-984,,,,12.18,12.18,,,,,,12.18,,
ODP-162-984,,,,12.24,12.24,,,,,,12.24,,
ODP-162-984,,,,12.44,12.44,,,,,,12.44,,
ODP-162-984,,,,12.64,12.64,,,,,,12.64,,
ODP-162-984,,,,12.78,12.78,,,,,,12.78,,
ODP-162-984,,,,12.84,12.84,,,,,,12.84,,
ODP-162-984,,,,13.24,13.24,,,,,,13.24,,
ODP-162-984,,,,13.44,13.44,,,,,,13.44,,
ODP-162-984,,,,13.58,13.58,,,,,,13.58,,
ODP-162-984,,,,13.74,13.74,,,,,,13.74,,
ODP-162-984,,,,13.88,13.88,,,,,,13.88,,
ODP-162-984,,,,13.94,13.94,,,,,,13.94,,
ODP-162-984,,,,14.28,14.28,,,,,,14.28,,
ODP-162-984,,,,14.34,14.34,,,,,,14.34,,
ODP-162-984,,,,14.54,14.54,,,,,,14.54,,
ODP-162-984,,,,14.58,14.58,,,,,,14.58,,
ODP-162-984,,,,14.74,14.74,,,,,,14.74,,
ODP-162-984,,,,14.88,14.88,,,,,,14.88,,
ODP-162-984,,,,14.94,14.94,,,,,,14.94,,
ODP-162-984,,,,15.04,15.04,,,,,,15.04,,
ODP-162-984,,,,15.04,15.04,,,,,,15.04,,
ODP-162-984,,,,15.18,15.18,,,,,,15.18,,
ODP-162-984,,,,15.24,15.24,,,,,,15.24,,
ODP-162-984,,,,15.24,15.24,,,,,,15.24,,
ODP-162-984,,,,15.98,15.98,,,,,,15.98,,
ODP-162-984,,,,17.18,17.18,,,,,,17.18,,
ODP-162-984,,,,17.28,17.28,,,,,,17.28,,
ODP-162-984,,,,17.44,17.44,,,,,,17.44,,
ODP-162-984,,,,17.48,17.48,,,,,,17.48,,
ODP-162-984,,,,17.58,17.58,,,,,,17.58,,
ODP-162-984,,,,17.58,17.58,,,,,,17.58,,
ODP-162-984,,,,17.64,17.64,,,,,,17.64,,
ODP-162-984,,,,17.84,17.84,,,,,,17.84,,
ODP-162-984,,,,18.04,18.04,,,,,,18.04,,
ODP-162-984,,,,18.24,18.24,,,,,,18.24,,
ODP-162-984,,,,18.34,18.34,,,,,,18.34,,
ODP-162-984,,,,18.54,18.54,,,,,,18.54,,
ODP-162-984,,,,18.68,18.68,,,,,,18.68,,
ODP-162-984,,,,18.74,18.74,,,,,,18.74,,
ODP-162-984,,,,19.14,19.14,,,,,,19.14,,
ODP-162-984,,,,19.34,19.34,,,,,,19.34,,
ODP-162-984,,,,19.34,19.34,,,,,,19.34,,
ODP-162-984,,,,19.34,19.34,,,,,,19.34,,
ODP-162-984,,,,19.54,19.54,,,,,,19.54,,
ODP-162-984,,,,19.54,19.54,,,,,,19.54,,
ODP-162-984,,,,19.74,19.74,,,,,,19.74,,
ODP-162-984,,,,19.74,19.74,,,,,,19.74,,
ODP-162-984,,,,20.38,20.38,,,,,,20.38,,
ODP-162-984,,,,20.68,20.68,,,,,,20.68,,
ODP-162-984,,,,20.98,20.98,,,,,,20.98,,
ODP-162-984,,,,21.38,21.38,,,,,,21.38,,
ODP-162-984,,,,22,22,,,,,,22,,
ODP-162-984,,,,23.5,23.5,,,,,,23.5,,
ODP-162-984,,,,23.8,23.8,,,,,,23.8,,
ODP-162-984,,,,24.1,24.1,,,,,,24.1,,
ODP-162-984,,,,24.4,24.4,,,,,,24.4,,
ODP-162-984,,,,24.9,24.9,,,,,,24.9,,
ODP-162-984,,,,25.5,25.5,,,,,,25.5,,
ODP-162-984,,,,25.8,25.8,,,,,,25.8,,
ODP-162-984,,,,26.6,26.6,,,,,,26.6,,
ODP-162-984,,,,26.8,26.8,,,,,,26.8,,
ODP-162-984,,,,27.2,27.2,,,,,,27.2,,
ODP-162-984,,,,28.1,28.1,,,,,,28.1,,
ODP-162-984,,,,32.65,32.65,,,,,,32.65,,
ODP-162-984,,,,32.95,32.95,,,,,,32.95,,
ODP-162-984,,,,33.25,33.25,,,,,,33.25,,
ODP-162-984,,,,33.32,33.32,,,,,,33.32,,
ODP-162-984,,,,33.45,33.45,,,,,,33.45,,
ODP-162-984,,,,35.05,35.05,,,,,,35.05,,
ODP-162-984,,,,35.05,35.05,,,,,,35.05,,
ODP-162-984,,,,36.25,36.25,,,,,,36.25,,
ODP-162-984,,,,36.55,36.55,,,,,,36.55,,
ODP-162-984,,,,36.55,36.55,,,,,,36.55,,
ODP-162-984,,,,37.15,37.15,,,,,,37.15,,
ODP-162-984,,,,37.75,37.75,,,,,,37.75,,
ODP-162-984,,,,37.75,37.75,,,,,,37.75,,
ODP-162-984,,,,37.82,37.82,,,,,,37.82,,
ODP-162-984,,,,38.05,38.05,,,,,,38.05,,
ODP-162-984,,,,38.35,38.35,,,,,,38.35,,
ODP-162-984,,,,38.35,38.35,,,,,,38.35,,
ODP-162-984,,,,39.2,39.2,,,,,,39.2,,
ODP-162-984,,,,39.5,39.5,,,,,,39.5,,
ODP-162-984,,,,40.5,40.5,,,,,,40.5,,
ODP-162-984,,,,40.72,40.72,,,,,,40.72,,
ODP-162-984,,,,41.32,41.32,,,,,,41.32,,
ODP-162-984,,,,41.62,41.62,,,,,,41.62,,
ODP-162-984,,,,41.62,41.62,,,,,,41.62,,
ODP-162-984,,,,42.52,42.52,,,,,,42.52,,
ODP-162-984,,,,43.42,43.42,,,,,,43.42,,
ODP-162-984,,,,44.62,44.62,,,,,,44.62,,
ODP-162-984,,,,44.92,44.92,,,,,,44.92,,
ODP-162-984,,,,46.42,46.42,,,,,,46.42,,
ODP-162-984,,,,46.72,46.72,,,,,,46.72,,
ODP-162-984,,,,47.02,47.02,,,,,,47.02,,
ODP-162-984,,,,47.92,47.92,,,,,,47.92,,
ODP-162-984,,,,48.19,48.19,,,,,,48.19,,
ODP-162-984,,,,48.19,48.19,,,,,,48.19,,
ODP-162-984,,,,48.99,48.99,,,,,,48.99,,
ODP-162-984,,,,49.99,49.99,,,,,,49.99,,
ODP-162-984,,,,50.01,50.01,,,,,,50.01,,
ODP-162-984,,,,50.99,50.99,,,,,,50.99,,
ODP-162-984,,,,51.01,51.01,,,,,,51.01,,
ODP-162-984,,,,52.02,52.02,,,,,,52.02,,
ODP-162-984,,,,52.04,52.04,,,,,,52.04,,
ODP-162-984,,,,53.04,53.04,,,,,,53.04,,
ODP-162-984,,,,53.32,53.32,,,,,,53.32,,
ODP-162-984,,,,53.34,53.34,,,,,,53.34,,
ODP-162-984,,,,54.32,54.32,,,,,,54.32,,
ODP-162-984,,,,54.62,54.62,,,,,,54.62,,
ODP-162-984,,,,55.52,55.52,,,,,,55.52,,
ODP-162-984,,,,56.32,56.32,,,,,,56.32,,
ODP-162-984,,,,56.62,56.62,,,,,,56.62,,
ODP-162-984,,,,57.22,57.22,,,,,,57.22,,
ODP-162-984,,,,57.52,57.52,,,,,,57.52,,
ODP-162-984,,,,57.82,57.82,,,,,,57.82,,
ODP-162-984,,,,58.52,58.52,,,,,,58.52,,
ODP-162-984,,,,58.82,58.82,,,,,,58.82,,
ODP-162-984,,,,59.42,59.42,,,,,,59.42,,
ODP-162-984,,,,59.58,59.58,,,,,,59.58,,
ODP-162-984,,,,59.72,59.72,,,,,,59.72,,
ODP-162-984,,,,59.92,59.92,,,,,,59.92,,
ODP-162-984,,,,60.22,60.22,,,,,,60.22,,
ODP-162-984,,,,60.52,60.52,,,,,,60.52,,
ODP-162-984,,,,60.82,60.82,,,,,,60.82,,
ODP-162-984,,,,62.02,62.02,,,,,,62.02,,
ODP-162-984,,,,64.22,64.22,,,,,,64.22,,
ODP-162-984,,,,65.12,65.12,,,,,,65.12,,
ODP-162-984,,,,65.53,65.53,,,,,,65.53,,
ODP-162-984,,,,65.83,65.83,,,,,,65.83,,
ODP-162-984,,,,66.43,66.43,,,,,,66.43,,
ODP-162-984,,,,67.03,67.03,,,,,,67.03,,
ODP-162-984,,,,68.53,68.53,,,,,,68.53,,
ODP-162-984,,,,68.83,68.83,,,,,,68.83,,
ODP-162-984,,,,69.13,69.13,,,,,,69.13,,
ODP-162-984,,,,69.73,69.73,,,,,,69.73,,
ODP-162-984,,,,72.94,72.94,,,,,,72.94,,
ODP-162-984,,,,73.84,73.84,,,,,,73.84,,
ODP-162-984,,,,74.44,74.44,,,,,,74.44,,
ODP-162-984,,,,74.64,74.64,,,,,,74.64,,
ODP-162-984,,,,75.45,75.45,,,,,,75.45,,
ODP-162-984,,,,75.53,75.53,,,,,,75.53,,
ODP-162-984,,,,75.53,75.53,,,,,,75.53,,
ODP-162-984,,,,75.63,75.63,,,,,,75.63,,
ODP-162-984,,,,75.73,75.73,,,,,,75.73,,
ODP-162-984,,,,75.93,75.93,,,,,,75.93,,
ODP-162-984,,,,76.15,76.15,,,,,,76.15,,
ODP-162-984,,,,76.45,76.45,,,,,,76.45,,
ODP-162-984,,,,76.63,76.63,,,,,,76.63,,
ODP-162-984,,,,76.83,76.83,,,,,,76.83,,
ODP-162-984,,,,77.03,77.03,,,,,,77.03,,
ODP-162-984,,,,77.23,77.23,,,,,,77.23,,
ODP-162-984,,,,77.43,77.43,,,,,,77.43,,
ODP-162-984,,,,77.63,77.63,,,,,,77.63,,
ODP-162-984,,,,77.93,77.93,,,,,,77.93,,
ODP-162-984,,,,78.13,78.13,,,,,,78.13,,
ODP-162-984,,,,78.47,78.47,,,,,,78.47,,
ODP-162-984,,,,78.67,78.67,,,,,,78.67,,
ODP-162-984,,,,78.87,78.87,,,,,,78.87,,
ODP-162-984,,,,79.07,79.07,,,,,,79.07,,
ODP-162-984,,,,79.27,79.27,,,,,,79.27,,
ODP-162-984,,,,79.37,79.37,,,,,,79.37,,
ODP-162-984,,,,79.57,79.57,,,,,,79.57,,
ODP-162-984,,,,79.77,79.77,,,,,,79.77,,
ODP-162-984,,,,79.97,79.97,,,,,,79.97,,
ODP-162-984,,,,80.18,80.18,,,,,,80.18,,
ODP-162-984,,,,80.38,80.38,,,,,,80.38,,
ODP-162-984,,,,80.68,80.68,,,,,,80.68,,
ODP-162-984,,,,80.88,80.88,,,,,,80.88,,
ODP-162-984,,,,81.08,81.08,,,,,,81.08,,
ODP-162-984,,,,81.2,81.2,,,,,,81.2,,
ODP-162-984,,,,81.68,81.68,,,,,,81.68,,
ODP-162-984,,,,81.88,81.88,,,,,,81.88,,
ODP-162-984,,,,82.08,82.08,,,,,,82.08,,
ODP-162-984,,,,82.18,82.18,,,,,,82.18,,
ODP-162-984,,,,82.38,82.38,,,,,,82.38,,
ODP-162-984,,,,82.47,82.47,,,,,,82.47,,
ODP-162-984,,,,82.67,82.67,,,,,,82.67,,
ODP-162-984,,,,82.87,82.87,,,,,,82.87,,
ODP-162-984,,,,83.07,83.07,,,,,,83.07,,
ODP-162-984,,,,83.17,83.17,,,,,,83.17,,
ODP-162-984,,,,83.37,83.37,,,,,,83.37,,
ODP-162-984,,,,83.57,83.57,,,,,,83.57,,
ODP-162-984,,,,84.37,84.37,,,,,,84.37,,
ODP-162-984,,,,84.57,84.57,,,,,,84.57,,
ODP-162-984,,,,84.67,84.67,,,,,,84.67,,
ODP-162-984,,,,84.67,84.67,,,,,,84.67,,
ODP-162-984,,,,84.87,84.87,,,,,,84.87,,
ODP-162-984,,,,85.07,85.07,,,,,,85.07,,
ODP-162-984,,,,85.27,85.27,,,,,,85.27,,
