Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
PS2498-1,,0.06,3088.61669921875,,,3924.5400390625,2115.5400390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2498-1,,0.07,3204.58447265625,,,4031.4130859375,2303.4130859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2498-1,,0.08,3320.55224609375,,,4144.2861328125,2479.2861328125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2498-1,,0.09,3436.51708984375,,,4275.1591796875,2609.1591796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2498-1,,0.1,3552.4873046875,,,4448.0322265625,2692.031982421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2498-1,,0.11,3668.454833984375,,,4626.9052734375,2768.905029296875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2498-1,,0.12,3822.50830078125,,,4679.90234375,2924.902587890625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2498-1,,0.13,3976.56201171875,,,4730.900390625,3001.900146484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2498-1,,0.14,4130.615234375,,,4818.89794921875,3066.89794921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2498-1,,0.15,4284.66845703125,,,4959.8955078125,3155.8955078125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
PS2498-1,,0.16,4438.72021484375,,,5153.89306640625,3236.89306640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
