Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GeoB9508-5,,0.06,1191.1000000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.11,1484.6,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.13,1608.3,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.21,2155.2,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.23,2303.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.26,2540.7000000000003,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.28,2708.2999999999997,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.31,2960.3,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.33,3130.1,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.36,3385.7,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.38,3572.6,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.46,4270.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.48,4434.700000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.51,4689.2,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.53,4858.900000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.56,5100.1,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.58,5260.799999999999,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.61,5508.999999999999,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.63,5675.4,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.66,5927.4,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.68,6112.099999999999,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.71,6417.900000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.73,6632.6,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.76,6982.400000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.78,7234.200000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.81,7643.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.83,7925.5,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.86,8342.7,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.88,8611.4,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.91,8992.900000000001,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.93,9193.4,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.96,9501.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,0.98,9681.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.01,9928.9,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.06,10328.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.08,10489.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.11,10707.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.13,10845.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.16,11045.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.18,11172.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.21,11324.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.23,11412.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.26,11543.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.28,11626.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.31,11745.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.33,11827.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.36,11948.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.38,12029.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.41,12140.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.43,12218.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.46,12338.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.48,12418.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.51,12517.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.53,12584.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.56,12681.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.58,12735.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.61,12821.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.63,12877.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.66,12962.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.68,13017.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.71,13103.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.73,13159.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.76,13254.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.78,13320.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.81,13458.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.83,13554.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.86,13698.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.88,13825.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.91,14054.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.93,14206.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.96,14439.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,1.98,14597.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.01,14837.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.06,15179.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.08,15290.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.11,15444.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.16,15706.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.18,15811.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.21,15947.000000000002,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.23,16024.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.26,16142.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.28,16219.999999999998,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.31,16334.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.33,16408.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.36,16516.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.41,16691.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.43,16769.000000000004,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.46,16887.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.48,16965.999999999996,,,,,4,Age model from Peterson and Lisiecki (2018),,1
GeoB9508-5,,2.51,17082.0,,,,,4,Age model from Peterson and Lisiecki (2018),,1
