Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB9508-5,,,,0.055,0.055,,,,,,0.055,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.105,0.105,,,,,,0.105,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.13,0.13,,,,,,0.13,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.205,0.205,,,,,,0.205,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.23,0.23,,,,,,0.23,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.255,0.255,,,,,,0.255,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.28,0.28,,,,,,0.28,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.305,0.305,,,,,,0.305,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.33,0.33,,,,,,0.33,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.355,0.355,,,,,,0.355,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.38,0.38,,,,,,0.38,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.455,0.455,,,,,,0.455,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.48,0.48,,,,,,0.48,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.505,0.505,,,,,,0.505,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.53,0.53,,,,,,0.53,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.555,0.555,,,,,,0.555,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.58,0.58,,,,,,0.58,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.605,0.605,,,,,,0.605,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.63,0.63,,,,,,0.63,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.655,0.655,,,,,,0.655,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.68,0.68,,,,,,0.68,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.705,0.705,,,,,,0.705,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.73,0.73,,,,,,0.73,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.755,0.755,,,,,,0.755,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.78,0.78,,,,,,0.78,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.805,0.805,,,,,,0.805,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.83,0.83,,,,,,0.83,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.855,0.855,,,,,,0.855,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.88,0.88,,,,,,0.88,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.905,0.905,,,,,,0.905,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.93,0.93,,,,,,0.93,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.955,0.955,,,,,,0.955,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,0.98,0.98,,,,,,0.98,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.005,1.005,,,,,,1.005,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.055,1.055,,,,,,1.055,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.08,1.08,,,,,,1.08,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.105,1.105,,,,,,1.105,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.13,1.13,,,,,,1.13,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.155,1.155,,,,,,1.155,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.18,1.18,,,,,,1.18,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.205,1.205,,,,,,1.205,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.23,1.23,,,,,,1.23,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.255,1.255,,,,,,1.255,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.28,1.28,,,,,,1.28,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.305,1.305,,,,,,1.305,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.33,1.33,,,,,,1.33,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.355,1.355,,,,,,1.355,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.38,1.38,,,,,,1.38,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.405,1.405,,,,,,1.405,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.43,1.43,,,,,,1.43,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.455,1.455,,,,,,1.455,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.48,1.48,,,,,,1.48,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.505,1.505,,,,,,1.505,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.53,1.53,,,,,,1.53,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.555,1.555,,,,,,1.555,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.58,1.58,,,,,,1.58,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.605,1.605,,,,,,1.605,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.63,1.63,,,,,,1.63,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.655,1.655,,,,,,1.655,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.68,1.68,,,,,,1.68,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.705,1.705,,,,,,1.705,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.73,1.73,,,,,,1.73,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.755,1.755,,,,,,1.755,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.78,1.78,,,,,,1.78,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.805,1.805,,,,,,1.805,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.83,1.83,,,,,,1.83,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.855,1.855,,,,,,1.855,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.88,1.88,,,,,,1.88,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.905,1.905,,,,,,1.905,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.93,1.93,,,,,,1.93,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.955,1.955,,,,,,1.955,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,1.98,1.98,,,,,,1.98,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.005,2.005,,,,,,2.005,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.055,2.055,,,,,,2.055,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.08,2.08,,,,,,2.08,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.105,2.105,,,,,,2.105,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.155,2.155,,,,,,2.155,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.18,2.18,,,,,,2.18,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.205,2.205,,,,,,2.205,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.23,2.23,,,,,,2.23,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.255,2.255,,,,,,2.255,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.28,2.28,,,,,,2.28,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.305,2.305,,,,,,2.305,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.33,2.33,,,,,,2.33,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.355,2.355,,,,,,2.355,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.405,2.405,,,,,,2.405,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.43,2.43,,,,,,2.43,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.455,2.455,,,,,,2.455,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.48,2.48,,,,,,2.48,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.505,2.505,,,,,,2.505,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.53,2.53,,,,,,2.53,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.555,2.555,,,,,,2.555,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.58,2.58,,,,,,2.58,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.605,2.605,,,,,,2.605,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.63,2.63,,,,,,2.63,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.655,2.655,,,,,,2.655,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.68,2.68,,,,,,2.68,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.705,2.705,,,,,,2.705,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.73,2.73,,,,,,2.73,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.755,2.755,,,,,,2.755,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.78,2.78,,,,,,2.78,depth model from Jonkers et al. 2020,
GeoB9508-5,,,,2.805,2.805,,,,,,2.805,depth model from Jonkers et al. 2020,
