Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
SK157-GC18,,,,,0.012922,,,,,,0.012922,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.032264,,,,,,0.032264,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.051792,,,,,,0.051792,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.063905,,,,,,0.063905,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.079289,,,,,,0.079289,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.094739,,,,,,0.094739,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.108082,,,,,,0.108082,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.130383,,,,,,0.130383,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.151643,,,,,,0.151643,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.167393,,,,,,0.167393,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.189314,,,,,,0.189314,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.224111,,,,,,0.224111,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.254436,,,,,,0.254436,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.288883,,,,,,0.288883,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.300777,,,,,,0.300777,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.323125,,,,,,0.323125,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.375027,,,,,,0.375027,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.41832,,,,,,0.41832,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.436121,,,,,,0.436121,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.445528,,,,,,0.445528,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.461546,,,,,,0.461546,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.585158,,,,,,0.585158,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.62619,,,,,,0.62619,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.69873,,,,,,0.69873,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.727526,,,,,,0.727526,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.806546,,,,,,0.806546,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.829101,,,,,,0.829101,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.851376,,,,,,0.851376,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.874051,,,,,,0.874051,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.8957,,,,,,0.8957,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.922111,,,,,,0.922111,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,0.948122,,,,,,0.948122,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,1.013682,,,,,,1.013682,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,1.038974,,,,,,1.038974,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,1.064328,,,,,,1.064328,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,1.088786,,,,,,1.088786,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,1.113927,,,,,,1.113927,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,1.162362,,,,,,1.162362,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,1.18658,,,,,,1.18658,calculated by Juan Muglia from an interpolation of the aged data,
SK157-GC18,,,,,1.210711,,,,,,1.210711,calculated by Juan Muglia from an interpolation of the aged data,
