Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
EW0408-87JC,,0.61,3368.0099999999998,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,1.83,10104.03,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.0300000000000002,11208.289999999999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.075,11456.75,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.1350000000000002,11688.85,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.3317,11994.53,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.355,12030.74,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.395,12092.91,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.4116999999999997,12118.86,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.435,12155.07,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.445,12170.61,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.4717,12212.1,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.475,12217.230000000001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.495,12248.31,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.525,12294.93,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.5317,12305.34,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.555,12341.55,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.615,12434.8,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW0408-87JC,,2.625,12450.339999999998,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
