Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
OCE205-2-100GGC,,,,0.07,0.07,,,,,,0.07,,
OCE205-2-100GGC,,,,0.08,0.08,,,,,,0.08,,
OCE205-2-100GGC,,,,0.1,0.1,,,,,,0.1,,
OCE205-2-100GGC,,,,0.13,0.13,,,,,,0.13,,
OCE205-2-100GGC,,,,0.14,0.14,,,,,,0.14,,
OCE205-2-100GGC,,,,0.15,0.15,,,,,,0.15,,
OCE205-2-100GGC,,,,0.16,0.16,,,,,,0.16,,
OCE205-2-100GGC,,,,0.17,0.17,,,,,,0.17,,
OCE205-2-100GGC,,,,0.19,0.19,,,,,,0.19,,
OCE205-2-100GGC,,,,0.2,0.2,,,,,,0.2,,
OCE205-2-100GGC,,,,0.22,0.22,,,,,,0.22,,
OCE205-2-100GGC,,,,0.23,0.23,,,,,,0.23,,
OCE205-2-100GGC,,,,0.24,0.24,,,,,,0.24,,
OCE205-2-100GGC,,,,0.25,0.25,,,,,,0.25,,
OCE205-2-100GGC,,,,0.27,0.27,,,,,,0.27,,
OCE205-2-100GGC,,,,0.29,0.29,,,,,,0.29,,
OCE205-2-100GGC,,,,0.3,0.3,,,,,,0.3,,
OCE205-2-100GGC,,,,0.31,0.31,,,,,,0.31,,
OCE205-2-100GGC,,,,0.32,0.32,,,,,,0.32,,
OCE205-2-100GGC,,,,0.33,0.33,,,,,,0.33,,
OCE205-2-100GGC,,,,0.34,0.34,,,,,,0.34,,
OCE205-2-100GGC,,,,0.35,0.35,,,,,,0.35,,
OCE205-2-100GGC,,,,0.36,0.36,,,,,,0.36,,
OCE205-2-100GGC,,,,0.4,0.4,,,,,,0.4,,
OCE205-2-100GGC,,,,0.45,0.45,,,,,,0.45,,
OCE205-2-100GGC,,,,0.46,0.46,,,,,,0.46,,
OCE205-2-100GGC,,,,0.48,0.48,,,,,,0.48,,
OCE205-2-100GGC,,,,0.49,0.49,,,,,,0.49,,
OCE205-2-100GGC,,,,0.5,0.5,,,,,,0.5,,
OCE205-2-100GGC,,,,0.51,0.51,,,,,,0.51,,
OCE205-2-100GGC,,,,0.52,0.52,,,,,,0.52,,
OCE205-2-100GGC,,,,0.53,0.53,,,,,,0.53,,
OCE205-2-100GGC,,,,0.54,0.54,,,,,,0.54,,
OCE205-2-100GGC,,,,0.55,0.55,,,,,,0.55,,
OCE205-2-100GGC,,,,0.56,0.56,,,,,,0.56,,
OCE205-2-100GGC,,,,0.57,0.57,,,,,,0.57,,
OCE205-2-100GGC,,,,0.58,0.58,,,,,,0.58,,
OCE205-2-100GGC,,,,0.6,0.6,,,,,,0.6,,
OCE205-2-100GGC,,,,0.61,0.61,,,,,,0.61,,
OCE205-2-100GGC,,,,0.62,0.62,,,,,,0.62,,
OCE205-2-100GGC,,,,0.63,0.63,,,,,,0.63,,
OCE205-2-100GGC,,,,0.64,0.64,,,,,,0.64,,
OCE205-2-100GGC,,,,0.65,0.65,,,,,,0.65,,
OCE205-2-100GGC,,,,0.66,0.66,,,,,,0.66,,
OCE205-2-100GGC,,,,0.67,0.67,,,,,,0.67,,
OCE205-2-100GGC,,,,0.69,0.69,,,,,,0.69,,
OCE205-2-100GGC,,,,0.7,0.7,,,,,,0.7,,
OCE205-2-100GGC,,,,0.71,0.71,,,,,,0.71,,
OCE205-2-100GGC,,,,0.72,0.72,,,,,,0.72,,
OCE205-2-100GGC,,,,0.73,0.73,,,,,,0.73,,
OCE205-2-100GGC,,,,0.74,0.74,,,,,,0.74,,
OCE205-2-100GGC,,,,0.75,0.75,,,,,,0.75,,
OCE205-2-100GGC,,,,0.76,0.76,,,,,,0.76,,
OCE205-2-100GGC,,,,0.77,0.77,,,,,,0.77,,
OCE205-2-100GGC,,,,0.78,0.78,,,,,,0.78,,
OCE205-2-100GGC,,,,0.79,0.79,,,,,,0.79,,
OCE205-2-100GGC,,,,0.8,0.8,,,,,,0.8,,
OCE205-2-100GGC,,,,0.81,0.81,,,,,,0.81,,
OCE205-2-100GGC,,,,0.82,0.82,,,,,,0.82,,
OCE205-2-100GGC,,,,0.83,0.83,,,,,,0.83,,
OCE205-2-100GGC,,,,0.84,0.84,,,,,,0.84,,
OCE205-2-100GGC,,,,0.85,0.85,,,,,,0.85,,
OCE205-2-100GGC,,,,0.86,0.86,,,,,,0.86,,
OCE205-2-100GGC,,,,0.87,0.87,,,,,,0.87,,
OCE205-2-100GGC,,,,0.88,0.88,,,,,,0.88,,
OCE205-2-100GGC,,,,0.89,0.89,,,,,,0.89,,
OCE205-2-100GGC,,,,0.9,0.9,,,,,,0.9,,
OCE205-2-100GGC,,,,0.91,0.91,,,,,,0.91,,
OCE205-2-100GGC,,,,0.92,0.92,,,,,,0.92,,
OCE205-2-100GGC,,,,0.93,0.93,,,,,,0.93,,
OCE205-2-100GGC,,,,0.94,0.94,,,,,,0.94,,
OCE205-2-100GGC,,,,0.95,0.95,,,,,,0.95,,
OCE205-2-100GGC,,,,0.96,0.96,,,,,,0.96,,
OCE205-2-100GGC,,,,0.97,0.97,,,,,,0.97,,
OCE205-2-100GGC,,,,0.98,0.98,,,,,,0.98,,
OCE205-2-100GGC,,,,0.99,0.99,,,,,,0.99,,
OCE205-2-100GGC,,,,1,1,,,,,,1,,
OCE205-2-100GGC,,,,1.01,1.01,,,,,,1.01,,
OCE205-2-100GGC,,,,1.02,1.02,,,,,,1.02,,
OCE205-2-100GGC,,,,1.03,1.03,,,,,,1.03,,
OCE205-2-100GGC,,,,1.04,1.04,,,,,,1.04,,
OCE205-2-100GGC,,,,1.05,1.05,,,,,,1.05,,
OCE205-2-100GGC,,,,1.06,1.06,,,,,,1.06,,
OCE205-2-100GGC,,,,1.07,1.07,,,,,,1.07,,
OCE205-2-100GGC,,,,1.08,1.08,,,,,,1.08,,
OCE205-2-100GGC,,,,1.09,1.09,,,,,,1.09,,
OCE205-2-100GGC,,,,1.1,1.1,,,,,,1.1,,
OCE205-2-100GGC,,,,1.11,1.11,,,,,,1.11,,
OCE205-2-100GGC,,,,1.12,1.12,,,,,,1.12,,
OCE205-2-100GGC,,,,1.13,1.13,,,,,,1.13,,
OCE205-2-100GGC,,,,1.16,1.16,,,,,,1.16,,
OCE205-2-100GGC,,,,1.17,1.17,,,,,,1.17,,
OCE205-2-100GGC,,,,1.18,1.18,,,,,,1.18,,
OCE205-2-100GGC,,,,1.19,1.19,,,,,,1.19,,
OCE205-2-100GGC,,,,1.2,1.2,,,,,,1.2,,
OCE205-2-100GGC,,,,1.23,1.23,,,,,,1.23,,
OCE205-2-100GGC,,,,1.27,1.27,,,,,,1.27,,
OCE205-2-100GGC,,,,1.3,1.3,,,,,,1.3,,
