Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
OCE205-2-100GGC,,0.075,,OS-181,Globigerinoides sacculifer,1040,30,30,440,100,100,592,61,62,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
OCE205-2-100GGC,,0.175,,OS-27756,Globigerinoides sacculifer,2250,40,40,440,100,100,1701,122,128,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
OCE205-2-100GGC,,0.315,,OS-27757,Globigerinoides sacculifer,3150,40,40,440,100,100,2819,130,130,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
OCE205-2-100GGC,,0.635,,OS-27758,Globigerinoides sacculifer,5150,45,45,440,100,100,5391,186,116,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
OCE205-2-100GGC,,0.735,,OS-27759,Globigerinoides sacculifer,5770,40,40,440,100,100,6072,117,59,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
OCE205-2-100GGC,,0.805,,OS-27834,Globigerinoides sacculifer,6850,45,45,440,100,100,7266,154,116,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
OCE205-2-100GGC,,0.805,,OS-180,Globigerinoides sacculifer,6470,55,55,440,100,100,6818,128,149,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
OCE205-2-100GGC,,0.925,,OS-27835,Globigerinoides sacculifer,8440,85,85,440,100,100,8801,187,163,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
OCE205-2-100GGC,,1.005,,OS-178,Globigerinoides sacculifer,8870,55,55,440,100,100,9353,173,148,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
OCE205-2-100GGC,,1.095,,OS-27836,Globigerinoides sacculifer,10400,55,55,440,100,100,11394,210,158,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
OCE205-2-100GGC,,1.165,,OS-27837,Globigerinoides sacculifer,11750,110,110,440,200,200,13104,200,211,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
OCE205-2-100GGC,,1.205,,OS-176,Globigerinoides sacculifer,12000,45,45,440,200,200,13333,166,176,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
OCE205-2-100GGC,,1.605,,OS-174,Globigerinoides sacculifer,23800,110,110,440,200,200,27417,202,169,IntCal20 + res age temporal component,,,From Waelbroeck et al. 2019 compilation (2022 update),,,
