Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
OCE205-2-100GGC,,0.07,1.46,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001450",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.08,1.4,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001451",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.1,1.69,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001452",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.13,1.41,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001453",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.14,1.4,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001454",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.15,1.63,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001455",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.16,1.49,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001456",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.17,1.4,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001457",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.19,1.61,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001458",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.2,1.37,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001459",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.22,1.34,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001460",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.23,1.28,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001461",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.24,1.31,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001462",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.25,1.37,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001463",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.27,1.33,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001464",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.29,1.42,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001465",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.3,1.45,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001466",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.31,1.49,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001467",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.32,1.25,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001468",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.33,1.26,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001469",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.34,1.3,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001470",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.35,1.46,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001471",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.36,1.5,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001472",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.4,1.39,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001473",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.45,1.46,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001474",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.46,1.33,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001475",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.48,1.39,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001476",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.49,1.38,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001477",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.5,1.39,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001478",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.51,1.33,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001479",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.52,1.41,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001480",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.53,1.35,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001481",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.54,1.53,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001482",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.55,1.45,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001483",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.56,1.39,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001484",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.57,1.37,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001485",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.58,1.33,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001486",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.6,1.36,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001487",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.61,1.47,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001488",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.62,1.47,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001489",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.63,1.43,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001490",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.64,1.42,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001491",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.65,1.38,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001492",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.66,1.42,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001493",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.67,1.15,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001494",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.69,1.37,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001495",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.7,1.39,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001496",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.71,1.4,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001497",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.72,1.41,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001498",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.73,1.44,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001499",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.74,1.44,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001500",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.75,1.45,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001501",look in the isotopes_text file,,1
OCE205-2-100GGC,,0.76,1.34,,,,,,,Cibicidoides spp.,7,,,,,,"Came, R.E., et al. 2009. doi:10.1029/2007PA001502",look in the isotopes_text file,,1
