Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB4240-2,,,,0.23,0.4,,,,,,0.4,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,0.33,0.5,,,,,,0.5,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,0.38,0.55,,,,,,0.55,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,0.48,0.65,,,,,,0.65,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,0.53,0.7,,,,,,0.7,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,0.58,0.75,,,,,,0.75,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,0.68,0.85,,,,,,0.85,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,0.73,0.9,,,,,,0.9,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,0.88,1.05,,,,,,1.05,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,0.93,1.1,,,,,,1.1,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,0.98,1.15,,,,,,1.15,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,1.23,1.4,,,,,,1.4,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,1.43,1.6,,,,,,1.6,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,1.73,1.9,,,,,,1.9,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,1.93,2.1,,,,,,2.1,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,2.03,2.2,,,,,,2.2,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,2.13,2.3,,,,,,2.3,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,2.33,2.5,,,,,,2.5,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,2.43,2.6,,,,,,2.6,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,2.53,2.7,,,,,,2.7,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,2.63,2.8,,,,,,2.8,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,2.73,2.9,,,,,,2.9,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,2.83,3.0,,,,,,3.0,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,2.93,3.1,,,,,,3.1,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,3.03,3.2,,,,,,3.2,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,3.13,3.3,,,,,,3.3,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,3.23,3.4,,,,,,3.4,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,3.33,3.5,,,,,,3.5,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,3.43,3.6,,,,,,3.6,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,3.53,3.7,,,,,,3.7,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,3.63,3.8,,,,,,3.8,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,3.73,3.9,,,,,,3.9,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,3.83,4.0,,,,,,4.0,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,3.93,4.1,,,,,,4.1,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,4.03,4.2,,,,,,4.2,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,4.13,4.3,,,,,,4.3,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,4.23,4.4,,,,,,4.4,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,4.33,4.5,,,,,,4.5,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,4.43,4.6,,,,,,4.6,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,4.53,4.7,,,,,,4.7,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,4.63,4.8,,,,,,4.8,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,4.73,4.9,,,,,,4.9,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,4.83,5.0,,,,,,5.0,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,4.93,5.1,,,,,,5.1,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,5.03,5.2,,,,,,5.2,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,5.13,5.3,,,,,,5.3,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,5.23,5.4,,,,,,5.4,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,5.33,5.5,,,,,,5.5,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,5.43,5.6,,,,,,5.6,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,5.53,5.7,,,,,,5.7,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,5.63,5.8,,,,,,5.8,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,5.73,5.9,,,,,,5.9,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,5.83,6.0,,,,,,6.0,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,6.03,6.2,,,,,,6.2,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,6.13,6.3,,,,,,6.3,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,6.23,6.4,,,,,,6.4,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,6.53,6.7,,,,,,6.7,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,6.63,6.8,,,,,,6.8,From Repschlaeger 2021 compilation,
GeoB4240-2,,,,6.73,6.9,,,,,,6.9,,
