Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
SU90-24,,0,-0.15,3.21,-0.15,3.21,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.01,1.51,3.02,1.51,3.02,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.05,0.9,3.36,0.9,3.36,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.07,1.42,3.01,1.42,3.01,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.16,1.34,2.57,1.34,2.57,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.19,0.93,3.79,0.93,3.79,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.22,0.86,3.87,0.86,3.87,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.25,1.38,3.04,1.38,3.04,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.4,1.38,3.62,1.38,3.62,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.52,1.58,3.06,1.58,3.06,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.56,1.27,3.43,1.27,3.43,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.62,0.59,2.7,0.59,2.7,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.64,0.21,3.65,0.21,3.65,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.68,0.11,4.01,0.11,4.01,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.74,0.15,4.08,0.15,4.08,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.76,0.16,4.18,0.16,4.18,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.78,0.34,4.11,0.34,4.11,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.84,0.29,4.41,0.29,4.41,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.9,0.18,4.73,0.18,4.73,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.94,1.18,4.87,1.18,4.87,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.96,0.98,4.78,0.98,4.78,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
SU90-24,,0.98,1.3,4.84,1.3,4.84,2-3,,,Cibicidoides wuellerstorfi,1,,,,,Jonkers et al. 2020 compilation,,,https://doi.org/10.1594/PANGAEA.881872,1
