Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
KNR197-3-53GGC,,,,0.005,0.005,,,,,,0.005,,
KNR197-3-53GGC,,,,0.005,0.005,,,,,,0.005,,
KNR197-3-53GGC,,,,0.005,0.005,,,,,,0.005,,
KNR197-3-53GGC,,,,0.005,0.005,,,,,,0.005,,
KNR197-3-53GGC,,,,0.025,0.025,,,,,,0.025,,
KNR197-3-53GGC,,,,0.025,0.025,,,,,,0.025,,
KNR197-3-53GGC,,,,0.025,0.025,,,,,,0.025,,
KNR197-3-53GGC,,,,0.025,0.025,,,,,,0.025,,
KNR197-3-53GGC,,,,0.035,0.035,,,,,,0.035,,
KNR197-3-53GGC,,,,0.035,0.035,,,,,,0.035,,
KNR197-3-53GGC,,,,0.035,0.035,,,,,,0.035,,
KNR197-3-53GGC,,,,0.035,0.035,,,,,,0.035,,
KNR197-3-53GGC,,,,0.045,0.045,,,,,,0.045,,
KNR197-3-53GGC,,,,0.045,0.045,,,,,,0.045,,
KNR197-3-53GGC,,,,0.045,0.045,,,,,,0.045,,
KNR197-3-53GGC,,,,0.055,0.055,,,,,,0.055,,
KNR197-3-53GGC,,,,0.055,0.055,,,,,,0.055,,
KNR197-3-53GGC,,,,0.055,0.055,,,,,,0.055,,
KNR197-3-53GGC,,,,0.055,0.055,,,,,,0.055,,
KNR197-3-53GGC,,,,0.065,0.065,,,,,,0.065,,
KNR197-3-53GGC,,,,0.065,0.065,,,,,,0.065,,
KNR197-3-53GGC,,,,0.065,0.065,,,,,,0.065,,
KNR197-3-53GGC,,,,0.065,0.065,,,,,,0.065,,
KNR197-3-53GGC,,,,0.075,0.075,,,,,,0.075,,
KNR197-3-53GGC,,,,0.075,0.075,,,,,,0.075,,
KNR197-3-53GGC,,,,0.075,0.075,,,,,,0.075,,
KNR197-3-53GGC,,,,0.075,0.075,,,,,,0.075,,
KNR197-3-53GGC,,,,0.085,0.085,,,,,,0.085,,
