Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
EW9504-13TC,,0.07,636.3636364,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.14,1272.7272727,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.17,1545.4545455000002,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.24,2181.8181818000003,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.34,3090.9090908999997,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.37,3363.6363636,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.44,4000.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.47000000000000003,4272.7272727,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.54,4909.0909091,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.5700000000000001,5181.818181799999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.64,5818.181818200001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.67,6090.909090900001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.77,7000.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.84,7636.363636399999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.87,7909.090909099999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.91,8272.7272727,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.9400000000000001,8545.4545455,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,0.97,8818.1818182,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.03,9363.636363599999,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.04,9454.5454545,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.07,9727.2727273,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.1500000000000001,10454.5454545,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.21,11000.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.24,11169.8113208,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.27,11339.6226415,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.34,11735.849056600002,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.44,12301.8867925,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.47,12471.698113199998,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.54,12867.9245283,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.6400000000000001,13433.962264200001,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.67,13603.7735849,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
EW9504-13TC,,1.74,14000.0,,,,,4,Age model calculated by Alan Mix,d18O aligment,1
