Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD95-2037,,,,0.01,0.01,,,,,,0.01,,
MD95-2037,,,,0.1,0.1,,,,,,0.1,,
MD95-2037,,,,0.2,0.2,,,,,,0.2,,
MD95-2037,,,,0.3,0.3,,,,,,0.3,,
MD95-2037,,,,0.4,0.4,,,,,,0.4,,
MD95-2037,,,,0.5,0.5,,,,,,0.5,,
MD95-2037,,,,0.62,0.62,,,,,,0.62,,
MD95-2037,,,,0.7,0.7,,,,,,0.7,,
MD95-2037,,,,0.8,0.8,,,,,,0.8,,
MD95-2037,,,,0.9,0.9,,,,,,0.9,,
MD95-2037,,,,0.91,0.91,,,,,,0.91,,
MD95-2037,,,,1,1,,,,,,1,,
MD95-2037,,,,1.01,1.01,,,,,,1.01,,
MD95-2037,,,,1.1,1.1,,,,,,1.1,,
MD95-2037,,,,1.11,1.11,,,,,,1.11,,
MD95-2037,,,,1.2,1.2,,,,,,1.2,,
MD95-2037,,,,1.21,1.21,,,,,,1.21,,
MD95-2037,,,,1.25,1.25,,,,,,1.25,,
MD95-2037,,,,1.3,1.3,,,,,,1.3,,
MD95-2037,,,,1.31,1.31,,,,,,1.31,,
MD95-2037,,,,1.35,1.35,,,,,,1.35,,
MD95-2037,,,,1.4,1.4,,,,,,1.4,,
MD95-2037,,,,1.41,1.41,,,,,,1.41,,
MD95-2037,,,,1.45,1.45,,,,,,1.45,,
MD95-2037,,,,1.5,1.5,,,,,,1.5,,
MD95-2037,,,,1.51,1.51,,,,,,1.51,,
MD95-2037,,,,1.55,1.55,,,,,,1.55,,
MD95-2037,,,,1.6,1.6,,,,,,1.6,,
MD95-2037,,,,1.7,1.7,,,,,,1.7,,
MD95-2037,,,,1.8,1.8,,,,,,1.8,,
MD95-2037,,,,1.85,1.85,,,,,,1.85,,
MD95-2037,,,,1.9,1.9,,,,,,1.9,,
MD95-2037,,,,1.95,1.95,,,,,,1.95,,
MD95-2037,,,,2,2,,,,,,2,,
MD95-2037,,,,2.1,2.1,,,,,,2.1,,
MD95-2037,,,,2.2,2.2,,,,,,2.2,,
MD95-2037,,,,2.3,2.3,,,,,,2.3,,
MD95-2037,,,,2.31,2.31,,,,,,2.31,,
MD95-2037,,,,2.35,2.35,,,,,,2.35,,
MD95-2037,,,,2.4,2.4,,,,,,2.4,,
MD95-2037,,,,2.45,2.45,,,,,,2.45,,
MD95-2037,,,,2.5,2.5,,,,,,2.5,,
MD95-2037,,,,2.55,2.55,,,,,,2.55,,
MD95-2037,,,,2.65,2.65,,,,,,2.65,,
MD95-2037,,,,2.7,2.7,,,,,,2.7,,
MD95-2037,,,,2.75,2.75,,,,,,2.75,,
MD95-2037,,,,2.8,2.8,,,,,,2.8,,
MD95-2037,,,,2.85,2.85,,,,,,2.85,,
MD95-2037,,,,2.9,2.9,,,,,,2.9,,
MD95-2037,,,,2.91,2.91,,,,,,2.91,,
MD95-2037,,,,2.95,2.95,,,,,,2.95,,
MD95-2037,,,,3.01,3.01,,,,,,3.01,,
MD95-2037,,,,3.05,3.05,,,,,,3.05,,
MD95-2037,,,,3.1,3.1,,,,,,3.1,,
MD95-2037,,,,3.12,3.12,,,,,,3.12,,
MD95-2037,,,,3.15,3.15,,,,,,3.15,,
MD95-2037,,,,3.2,3.2,,,,,,3.2,,
MD95-2037,,,,3.21,3.21,,,,,,3.21,,
MD95-2037,,,,3.25,3.25,,,,,,3.25,,
MD95-2037,,,,3.3,3.3,,,,,,3.3,,
MD95-2037,,,,3.31,3.31,,,,,,3.31,,
MD95-2037,,,,3.35,3.35,,,,,,3.35,,
MD95-2037,,,,3.4,3.4,,,,,,3.4,,
MD95-2037,,,,3.41,3.41,,,,,,3.41,,
MD95-2037,,,,3.45,3.45,,,,,,3.45,,
MD95-2037,,,,3.5,3.5,,,,,,3.5,,
MD95-2037,,,,3.51,3.51,,,,,,3.51,,
MD95-2037,,,,3.55,3.55,,,,,,3.55,,
MD95-2037,,,,3.6,3.6,,,,,,3.6,,
MD95-2037,,,,3.61,3.61,,,,,,3.61,,
MD95-2037,,,,3.65,3.65,,,,,,3.65,,
MD95-2037,,,,3.7,3.7,,,,,,3.7,,
MD95-2037,,,,3.75,3.75,,,,,,3.75,,
MD95-2037,,,,3.8,3.8,,,,,,3.8,,
MD95-2037,,,,3.81,3.81,,,,,,3.81,,
MD95-2037,,,,3.85,3.85,,,,,,3.85,,
MD95-2037,,,,3.9,3.9,,,,,,3.9,,
MD95-2037,,,,3.91,3.91,,,,,,3.91,,
MD95-2037,,,,3.95,3.95,,,,,,3.95,,
MD95-2037,,,,4,4,,,,,,4,,
MD95-2037,,,,4.01,4.01,,,,,,4.01,,
MD95-2037,,,,4.1,4.1,,,,,,4.1,,
MD95-2037,,,,4.15,4.15,,,,,,4.15,,
MD95-2037,,,,4.2,4.2,,,,,,4.2,,
MD95-2037,,,,4.25,4.25,,,,,,4.25,,
MD95-2037,,,,4.3,4.3,,,,,,4.3,,
MD95-2037,,,,4.35,4.35,,,,,,4.35,,
MD95-2037,,,,4.4,4.4,,,,,,4.4,,
MD95-2037,,,,4.45,4.45,,,,,,4.45,,
MD95-2037,,,,4.51,4.51,,,,,,4.51,,
