Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GL-1180,,,,0.2,0.2,,,,,,0.2,,
GL-1180,,,,0.24,0.24,,,,,,0.24,,
GL-1180,,,,0.28,0.28,,,,,,0.28,,
GL-1180,,,,0.32,0.32,,,,,,0.32,,
GL-1180,,,,0.36,0.36,,,,,,0.36,,
GL-1180,,,,0.4,0.4,,,,,,0.4,,
GL-1180,,,,0.44,0.44,,,,,,0.44,,
GL-1180,,,,0.48,0.48,,,,,,0.48,,
GL-1180,,,,0.52,0.52,,,,,,0.52,,
GL-1180,,,,0.56,0.56,,,,,,0.56,,
GL-1180,,,,0.6,0.6,,,,,,0.6,,
GL-1180,,,,0.64,0.64,,,,,,0.64,,
GL-1180,,,,0.68,0.68,,,,,,0.68,,
GL-1180,,,,0.76,0.76,,,,,,0.76,,
GL-1180,,,,0.8,0.8,,,,,,0.8,,
GL-1180,,,,0.84,0.84,,,,,,0.84,,
GL-1180,,,,0.88,0.88,,,,,,0.88,,
GL-1180,,,,0.92,0.92,,,,,,0.92,,
GL-1180,,,,0.96,0.96,,,,,,0.96,,
GL-1180,,,,1,1,,,,,,1,,
GL-1180,,,,1.04,1.04,,,,,,1.04,,
GL-1180,,,,1.08,1.08,,,,,,1.08,,
GL-1180,,,,1.12,1.12,,,,,,1.12,,
GL-1180,,,,1.16,1.16,,,,,,1.16,,
GL-1180,,,,1.2,1.2,,,,,,1.2,,
GL-1180,,,,1.24,1.24,,,,,,1.24,,
GL-1180,,,,1.28,1.28,,,,,,1.28,,
GL-1180,,,,1.32,1.32,,,,,,1.32,,
GL-1180,,,,1.36,1.36,,,,,,1.36,,
GL-1180,,,,1.4,1.4,,,,,,1.4,,
GL-1180,,,,1.44,1.44,,,,,,1.44,,
GL-1180,,,,1.48,1.48,,,,,,1.48,,
GL-1180,,,,1.52,1.52,,,,,,1.52,,
GL-1180,,,,1.56,1.56,,,,,,1.56,,
GL-1180,,,,1.6,1.6,,,,,,1.6,,
GL-1180,,,,1.64,1.64,,,,,,1.64,,
GL-1180,,,,1.68,1.68,,,,,,1.68,,
GL-1180,,,,1.72,1.72,,,,,,1.72,,
GL-1180,,,,1.76,1.76,,,,,,1.76,,
GL-1180,,,,1.8,1.8,,,,,,1.8,,
GL-1180,,,,1.84,1.84,,,,,,1.84,,
GL-1180,,,,1.88,1.88,,,,,,1.88,,
GL-1180,,,,1.92,1.92,,,,,,1.92,,
GL-1180,,,,1.96,1.96,,,,,,1.96,,
GL-1180,,,,2,2,,,,,,2,,
GL-1180,,,,2.08,2.08,,,,,,2.08,,
GL-1180,,,,2.12,2.12,,,,,,2.12,,
GL-1180,,,,2.16,2.16,,,,,,2.16,,
GL-1180,,,,2.24,2.24,,,,,,2.24,,
GL-1180,,,,2.28,2.28,,,,,,2.28,,
GL-1180,,,,2.32,2.32,,,,,,2.32,,
GL-1180,,,,2.36,2.36,,,,,,2.36,,
GL-1180,,,,2.4,2.4,,,,,,2.4,,
GL-1180,,,,2.44,2.44,,,,,,2.44,,
GL-1180,,,,2.48,2.48,,,,,,2.48,,
GL-1180,,,,2.52,2.52,,,,,,2.52,,
GL-1180,,,,2.56,2.56,,,,,,2.56,,
GL-1180,,,,2.6,2.6,,,,,,2.6,,
GL-1180,,,,2.64,2.64,,,,,,2.64,,
GL-1180,,,,2.68,2.68,,,,,,2.68,,
GL-1180,,,,2.76,2.76,,,,,,2.76,,
GL-1180,,,,2.8,2.8,,,,,,2.8,,
GL-1180,,,,2.84,2.84,,,,,,2.84,,
GL-1180,,,,2.88,2.88,,,,,,2.88,,
GL-1180,,,,2.92,2.92,,,,,,2.92,,
GL-1180,,,,2.96,2.96,,,,,,2.96,,
GL-1180,,,,3,3,,,,,,3,,
GL-1180,,,,3.04,3.04,,,,,,3.04,,
GL-1180,,,,3.08,3.08,,,,,,3.08,,
GL-1180,,,,3.12,3.12,,,,,,3.12,,
GL-1180,,,,3.16,3.16,,,,,,3.16,,
GL-1180,,,,3.2,3.2,,,,,,3.2,,
GL-1180,,,,3.24,3.24,,,,,,3.24,,
GL-1180,,,,3.28,3.28,,,,,,3.28,,
GL-1180,,,,3.32,3.32,,,,,,3.32,,
GL-1180,,,,3.36,3.36,,,,,,3.36,,
GL-1180,,,,3.4,3.4,,,,,,3.4,,
GL-1180,,,,3.44,3.44,,,,,,3.44,,
GL-1180,,,,3.52,3.52,,,,,,3.52,,
GL-1180,,,,3.56,3.56,,,,,,3.56,,
GL-1180,,,,3.6,3.6,,,,,,3.6,,
GL-1180,,,,3.64,3.64,,,,,,3.64,,
GL-1180,,,,3.68,3.68,,,,,,3.68,,
GL-1180,,,,3.72,3.72,,,,,,3.72,,
GL-1180,,,,3.76,3.76,,,,,,3.76,,
GL-1180,,,,3.8,3.8,,,,,,3.8,,
GL-1180,,,,3.84,3.84,,,,,,3.84,,
GL-1180,,,,3.88,3.88,,,,,,3.88,,
GL-1180,,,,3.92,3.92,,,,,,3.92,,
GL-1180,,,,3.96,3.96,,,,,,3.96,,
GL-1180,,,,4,4,,,,,,4,,
GL-1180,,,,4.04,4.04,,,,,,4.04,,
GL-1180,,,,4.08,4.08,,,,,,4.08,,
GL-1180,,,,4.12,4.12,,,,,,4.12,,
GL-1180,,,,4.16,4.16,,,,,,4.16,,
GL-1180,,,,4.2,4.2,,,,,,4.2,,
GL-1180,,,,4.24,4.24,,,,,,4.24,,
GL-1180,,,,4.28,4.28,,,,,,4.28,,
GL-1180,,,,4.32,4.32,,,,,,4.32,,
GL-1180,,,,4.36,4.36,,,,,,4.36,,
GL-1180,,,,4.4,4.4,,,,,,4.4,,
GL-1180,,,,4.48,4.48,,,,,,4.48,,
GL-1180,,,,4.64,4.64,,,,,,4.64,,
GL-1180,,,,4.68,4.68,,,,,,4.68,,
GL-1180,,,,4.72,4.72,,,,,,4.72,,
GL-1180,,,,4.76,4.76,,,,,,4.76,,
GL-1180,,,,4.96,4.96,,,,,,4.96,,
GL-1180,,,,5,5,,,,,,5,,
GL-1180,,,,5.04,5.04,,,,,,5.04,,
GL-1180,,,,5.08,5.08,,,,,,5.08,,
GL-1180,,,,5.12,5.12,,,,,,5.12,,
GL-1180,,,,5.16,5.16,,,,,,5.16,,
GL-1180,,,,5.24,5.24,,,,,,5.24,,
GL-1180,,,,5.28,5.28,,,,,,5.28,,
GL-1180,,,,5.32,5.32,,,,,,5.32,,
GL-1180,,,,5.36,5.36,,,,,,5.36,,
GL-1180,,,,5.4,5.4,,,,,,5.4,,
GL-1180,,,,5.44,5.44,,,,,,5.44,,
GL-1180,,,,5.48,5.48,,,,,,5.48,,
GL-1180,,,,5.52,5.52,,,,,,5.52,,
GL-1180,,,,5.56,5.56,,,,,,5.56,,
GL-1180,,,,5.6,5.6,,,,,,5.6,,
GL-1180,,,,5.64,5.64,,,,,,5.64,,
GL-1180,,,,5.8,5.8,,,,,,5.8,,
GL-1180,,,,5.84,5.84,,,,,,5.84,,
GL-1180,,,,5.88,5.88,,,,,,5.88,,
GL-1180,,,,5.96,5.96,,,,,,5.96,,
GL-1180,,,,6,6,,,,,,6,,
GL-1180,,,,6.04,6.04,,,,,,6.04,,
GL-1180,,,,6.08,6.08,,,,,,6.08,,
