Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB7010-2,,,,0.05,0.05,,,,,,0.05,,
GeoB7010-2,,,,0.1,0.1,,,,,,0.1,,
GeoB7010-2,,,,0.2,0.2,,,,,,0.2,,
GeoB7010-2,,,,0.225,0.225,,,,,,0.225,,
GeoB7010-2,,,,0.25,0.25,,,,,,0.25,,
GeoB7010-2,,,,0.275,0.275,,,,,,0.275,,
GeoB7010-2,,,,0.3,0.3,,,,,,0.3,,
GeoB7010-2,,,,0.325,0.325,,,,,,0.325,,
GeoB7010-2,,,,0.35,0.35,,,,,,0.35,,
GeoB7010-2,,,,0.375,0.375,,,,,,0.375,,
GeoB7010-2,,,,0.4,0.4,,,,,,0.4,,
GeoB7010-2,,,,0.45,0.45,,,,,,0.45,,
GeoB7010-2,,,,0.475,0.475,,,,,,0.475,,
GeoB7010-2,,,,0.5,0.5,,,,,,0.5,,
GeoB7010-2,,,,0.525,0.525,,,,,,0.525,,
GeoB7010-2,,,,0.55,0.55,,,,,,0.55,,
GeoB7010-2,,,,0.575,0.575,,,,,,0.575,,
GeoB7010-2,,,,0.6,0.6,,,,,,0.6,,
GeoB7010-2,,,,0.625,0.625,,,,,,0.625,,
GeoB7010-2,,,,0.65,0.65,,,,,,0.65,,
GeoB7010-2,,,,0.675,0.675,,,,,,0.675,,
GeoB7010-2,,,,0.7,0.7,,,,,,0.7,,
GeoB7010-2,,,,0.725,0.725,,,,,,0.725,,
GeoB7010-2,,,,0.75,0.75,,,,,,0.75,,
GeoB7010-2,,,,0.8,0.8,,,,,,0.8,,
GeoB7010-2,,,,0.825,0.825,,,,,,0.825,,
GeoB7010-2,,,,0.875,0.875,,,,,,0.875,,
GeoB7010-2,,,,0.9,0.9,,,,,,0.9,,
GeoB7010-2,,,,0.925,0.925,,,,,,0.925,,
GeoB7010-2,,,,0.95,0.95,,,,,,0.95,,
GeoB7010-2,,,,0.975,0.975,,,,,,0.975,,
GeoB7010-2,,,,1.0,1.0,,,,,,1.0,,
GeoB7010-2,,,,1.025,1.025,,,,,,1.025,,
GeoB7010-2,,,,1.05,1.05,,,,,,1.05,,
