Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
SCS90-36,,0.0,856.9900512695312,,,1165.6669921875,650.6669921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.01,1113.1231689453125,,,1622.2099609375,745.2100219726562,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.02,1369.2562255859375,,,2343.9931640625,806.9930419921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.03,1625.389892578125,,,3062.77587890625,841.7760009765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.04,1881.523681640625,,,3796.55908203125,869.5590209960938,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.05,2137.657470703125,,,4541.341796875,897.342041015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.06,2423.635498046875,,,4693.27392578125,1045.27392578125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.07,2709.61181640625,,,4862.4697265625,1160.469482421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.08,2995.59375,,,5018.6650390625,1223.6650390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.09,3281.56787109375,,,5198.8603515625,1286.8604736328125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.1,3567.545166015625,,,5542.0556640625,1351.055908203125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.11,3827.536865234375,,,5632.423828125,1825.424072265625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.12,4087.529052734375,,,5783.4541015625,2330.4541015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.13,4347.51708984375,,,5983.68505859375,2681.68505859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.14,4607.50634765625,,,6264.513671875,2899.513427734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.15,4867.4970703125,,,6559.341796875,3047.341796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.16,5120.921875,,,6647.44091796875,3508.44091796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.17,5374.34326171875,,,6753.5400390625,3901.539794921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.18,5627.767578125,,,6894.970703125,4074.970703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.19,5881.1982421875,,,7116.8916015625,4214.8916015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.2,6134.6171875,,,7404.7001953125,4403.7001953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.21,6371.25927734375,,,7443.19921875,4928.19921875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.22,6607.90380859375,,,7490.6982421875,5423.6982421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.23,6844.54736328125,,,7549.197265625,5898.197265625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.24,7081.18408203125,,,7629.4345703125,6259.4345703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.25,7317.8310546875,,,7789.83837890625,6587.83837890625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.26,7531.4814453125,,,7850.84619140625,7108.84619140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.27,7745.1298828125,,,7974.64306640625,7511.64306640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.28,7958.77685546875,,,8393.271484375,7639.27099609375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.29,8172.427734375,,,8892.470703125,7690.47119140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.3,8386.076171875,,,9410.671875,7748.67138671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.31,8578.357421875,,,9625.451171875,7928.45166015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.32,8770.6328125,,,9930.2138671875,8028.2138671875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.33,8962.9033203125,,,10274.9755859375,8093.9755859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.34,9155.193359375,,,10647.6494140625,8145.6494140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.35000000000000003,9347.4658203125,,,11071.70703125,8194.70703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.36,9528.322265625,,,11164.6640625,8376.6640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.37,9709.1865234375,,,11250.43359375,8506.43359375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.38,9890.0341796875,,,11367.2041015625,8645.2041015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.39,10070.888671875,,,11505.974609375,8757.974609375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.4,10251.7568359375,,,11749.3583984375,8860.3583984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.41000000000000003,10449.322265625,,,11818.935546875,9134.935546875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.42,10646.876953125,,,11903.1689453125,9329.1689453125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.43,10844.4384765625,,,12030.6845703125,9507.6845703125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.44,11041.99609375,,,12166.201171875,9674.201171875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.45,11239.5576171875,,,12378.716796875,9798.716796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.46,11459.1318359375,,,12408.8759765625,10286.8759765625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.47000000000000003,11678.7080078125,,,12432.03515625,10737.03515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.48,11898.2607421875,,,12487.193359375,11207.193359375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.49,12117.833984375,,,12547.3525390625,11534.3525390625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.5,12337.41796875,,,12691.978515625,11780.978515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.51,12595.5234375,,,12813.927734375,12144.927734375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.52,12853.6484375,,,13223.3857421875,12377.3857421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.53,13111.771484375,,,13753.7666015625,12539.7666015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.54,13369.88671875,,,14299.5908203125,12616.5908203125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.55,13627.994140625,,,14852.849609375,12674.849609375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.56,13870.9775390625,,,14929.23828125,13082.23828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.5700000000000001,14113.9462890625,,,14996.091796875,13449.091796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.58,14356.9130859375,,,15055.376953125,13714.376953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.59,14599.896484375,,,15188.32421875,13913.32421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.6,14842.8857421875,,,15425.0107421875,14038.0107421875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.61,14969.5693359375,,,15466.9521484375,14269.9521484375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.62,15096.2685546875,,,15529.892578125,14506.892578125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.63,15222.951171875,,,15603.6640625,14587.6640625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.64,15349.646484375,,,15750.4111328125,14679.4111328125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.65,15476.3359375,,,16022.5859375,14778.5859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.66,15544.68359375,,,16084.7587890625,14882.7587890625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.67,15613.021484375,,,16152.3603515625,14964.3603515625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.68,15681.3701171875,,,16240.9609375,15026.9609375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.6900000000000001,15749.6982421875,,,16381.5625,15083.5625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
SCS90-36,,0.7000000000000001,15818.03125,,,16523.1640625,15155.1630859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
