Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
GeoB12615-4,KIA 46245,0.2,AMS,AWI,"Globigerinoides ruber, Globigerinoides sacculifer, Globigerinella aequilateralis      ",1375,25,25,393,51,51,878,168,129,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
GeoB12615-4,KIA 43717,0.88,AMS,AWI,"Globigerinoides sacculifer, Globigerinella aequilateralis, Globigerinoides conglobatus",2555,35,35,355,54,54,2213,131,166,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
GeoB12615-4,KIA 43716,1.12,AMS,AWI,"Globigerinoides sacculifer, Globigerinella aequilateralis, Globigerinoides conglobatus",3175,35,35,369,50,50,2914,158,142,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
GeoB12615-4,KIA 43715,1.6,AMS,AWI,"Globigerinoides sacculifer, Globigerinella aequilateralis, Globigerinoides conglobatus",3995,30,30,373,50,50,3944,198,215,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
GeoB12615-4,KIA 44976,2.72,AMS,AWI,"Globigerinoides ruber, Globigerinoides sacculifer, Globigerinella aequilateralis      ",6225,35,35,457,51,51,6564,152,150,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
GeoB12615-4,KIA 43714,3.08,AMS,AWI,"Globigerinoides sacculifer, Globigerinella aequilateralis, Globigerinoides conglobatus",7820,45,45,424,51,51,8223,137,177,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
GeoB12615-4,KIA 46244,3.44,AMS,AWI,"Globigerinoides ruber, Globigerinoides sacculifer, Globigerinella aequilateralis      ",8305,40,40,357,53,53,8812,184,202,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
GeoB12615-4,KIA 44977,4.2,AMS,AWI,"Globigerinoides ruber, Globigerinoides sacculifer, Globigerinella aequilateralis      ",9795,50,50,351,53,53,10729,349,227,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
GeoB12615-4,KIA 44978,4.44,AMS,AWI,"Globigerinoides ruber, Globigerinoides sacculifer, Globigerinella aequilateralis      ",10520,55,55,461,54,54,11595,366,314,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
GeoB12615-4,KIA 46243,4.61,AMS,AWI,"Globigerinoides ruber, Globigerinoides sacculifer, Globigerinella aequilateralis      ",11685,55,55,545,32,32,12991,121,171,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
GeoB12615-4,KIA 44979,4.68,AMS,AWI,"Globigerinoides ruber, Globigerinoides sacculifer, Globigerinella aequilateralis      ",12590,60,60,448,40,40,13996,196,218,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
GeoB12615-4,KIA 46242,4.88,AMS,AWI,"Globigerinoides ruber, Globigerinoides sacculifer, Globigerinella aequilateralis      ",13980,70,70,581,42,42,16116,248,271,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
GeoB12615-4,KIA 43713,5,AMS,AWI,"Globigerinoides sacculifer, Globigerinella aequilateralis, Globigerinoides conglobatus",15700,130,130,730,43,43,18202,334,314,,,,Reservoir age info.: Butzin et al 2017,ages calibrated with PDV  GMM May 2019,,"https://doi.pangaea.de/10.1594/PANGAEA.829471, https://doi.pangaea.de/10.1594/PANGAEA.829472"
