Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB12615-4,,,,0.2,0.2,,,,,,0.2,,
GeoB12615-4,,,,0.24,0.24,,,,,,0.24,,
GeoB12615-4,,,,0.28,0.28,,,,,,0.28,,
GeoB12615-4,,,,0.32,0.32,,,,,,0.32,,
GeoB12615-4,,,,0.36,0.36,,,,,,0.36,,
GeoB12615-4,,,,0.4,0.4,,,,,,0.4,,
GeoB12615-4,,,,0.44,0.44,,,,,,0.44,,
GeoB12615-4,,,,0.48,0.48,,,,,,0.48,,
GeoB12615-4,,,,0.52,0.52,,,,,,0.52,,
GeoB12615-4,,,,0.56,0.56,,,,,,0.56,,
GeoB12615-4,,,,0.6,0.6,,,,,,0.6,,
GeoB12615-4,,,,0.64,0.64,,,,,,0.64,,
GeoB12615-4,,,,0.68,0.68,,,,,,0.68,,
GeoB12615-4,,,,0.72,0.72,,,,,,0.72,,
GeoB12615-4,,,,0.76,0.76,,,,,,0.76,,
GeoB12615-4,,,,0.8,0.8,,,,,,0.8,,
GeoB12615-4,,,,0.84,0.84,,,,,,0.84,,
GeoB12615-4,,,,0.88,0.88,,,,,,0.88,,
GeoB12615-4,,,,0.92,0.92,,,,,,0.92,,
GeoB12615-4,,,,0.96,0.96,,,,,,0.96,,
GeoB12615-4,,,,1,1,,,,,,1,,
GeoB12615-4,,,,1.04,1.04,,,,,,1.04,,
GeoB12615-4,,,,1.08,1.08,,,,,,1.08,,
GeoB12615-4,,,,1.12,1.12,,,,,,1.12,,
GeoB12615-4,,,,1.16,1.16,,,,,,1.16,,
GeoB12615-4,,,,1.2,1.2,,,,,,1.2,,
GeoB12615-4,,,,1.24,1.24,,,,,,1.24,,
GeoB12615-4,,,,1.28,1.28,,,,,,1.28,,
GeoB12615-4,,,,1.32,1.32,,,,,,1.32,,
GeoB12615-4,,,,1.36,1.36,,,,,,1.36,,
GeoB12615-4,,,,1.4,1.4,,,,,,1.4,,
GeoB12615-4,,,,1.44,1.44,,,,,,1.44,,
GeoB12615-4,,,,1.48,1.48,,,,,,1.48,,
GeoB12615-4,,,,1.52,1.52,,,,,,1.52,,
GeoB12615-4,,,,1.56,1.56,,,,,,1.56,,
GeoB12615-4,,,,1.6,1.6,,,,,,1.6,,
GeoB12615-4,,,,1.64,1.64,,,,,,1.64,,
GeoB12615-4,,,,1.68,1.68,,,,,,1.68,,
GeoB12615-4,,,,1.72,1.72,,,,,,1.72,,
GeoB12615-4,,,,1.76,1.76,,,,,,1.76,,
GeoB12615-4,,,,1.8,1.8,,,,,,1.8,,
GeoB12615-4,,,,1.84,1.84,,,,,,1.84,,
GeoB12615-4,,,,1.88,1.88,,,,,,1.88,,
GeoB12615-4,,,,1.96,1.96,,,,,,1.96,,
GeoB12615-4,,,,2,2,,,,,,2,,
GeoB12615-4,,,,2.04,2.04,,,,,,2.04,,
GeoB12615-4,,,,2.12,2.12,,,,,,2.12,,
GeoB12615-4,,,,2.16,2.16,,,,,,2.16,,
GeoB12615-4,,,,2.2,2.2,,,,,,2.2,,
GeoB12615-4,,,,2.24,2.24,,,,,,2.24,,
GeoB12615-4,,,,2.28,2.28,,,,,,2.28,,
GeoB12615-4,,,,2.32,2.32,,,,,,2.32,,
GeoB12615-4,,,,2.36,2.36,,,,,,2.36,,
GeoB12615-4,,,,2.4,2.4,,,,,,2.4,,
GeoB12615-4,,,,2.44,2.44,,,,,,2.44,,
GeoB12615-4,,,,2.48,2.48,,,,,,2.48,,
GeoB12615-4,,,,2.52,2.52,,,,,,2.52,,
GeoB12615-4,,,,2.56,2.56,,,,,,2.56,,
GeoB12615-4,,,,2.6,2.6,,,,,,2.6,,
GeoB12615-4,,,,2.64,2.64,,,,,,2.64,,
GeoB12615-4,,,,2.68,2.68,,,,,,2.68,,
GeoB12615-4,,,,2.72,2.72,,,,,,2.72,,
GeoB12615-4,,,,2.76,2.76,,,,,,2.76,,
GeoB12615-4,,,,2.8,2.8,,,,,,2.8,,
GeoB12615-4,,,,2.84,2.84,,,,,,2.84,,
GeoB12615-4,,,,2.88,2.88,,,,,,2.88,,
GeoB12615-4,,,,2.92,2.92,,,,,,2.92,,
GeoB12615-4,,,,2.96,2.96,,,,,,2.96,,
GeoB12615-4,,,,3,3,,,,,,3,,
GeoB12615-4,,,,3.04,3.04,,,,,,3.04,,
GeoB12615-4,,,,3.08,3.08,,,,,,3.08,,
GeoB12615-4,,,,3.12,3.12,,,,,,3.12,,
GeoB12615-4,,,,3.16,3.16,,,,,,3.16,,
GeoB12615-4,,,,3.2,3.2,,,,,,3.2,,
GeoB12615-4,,,,3.24,3.24,,,,,,3.24,,
GeoB12615-4,,,,3.28,3.28,,,,,,3.28,,
GeoB12615-4,,,,3.32,3.32,,,,,,3.32,,
GeoB12615-4,,,,3.4,3.4,,,,,,3.4,,
GeoB12615-4,,,,3.44,3.44,,,,,,3.44,,
GeoB12615-4,,,,3.48,3.48,,,,,,3.48,,
GeoB12615-4,,,,3.52,3.52,,,,,,3.52,,
GeoB12615-4,,,,3.56,3.56,,,,,,3.56,,
GeoB12615-4,,,,3.61,3.61,,,,,,3.61,,
GeoB12615-4,,,,3.68,3.68,,,,,,3.68,,
GeoB12615-4,,,,3.72,3.72,,,,,,3.72,,
GeoB12615-4,,,,3.8,3.8,,,,,,3.8,,
GeoB12615-4,,,,3.84,3.84,,,,,,3.84,,
GeoB12615-4,,,,3.92,3.92,,,,,,3.92,,
GeoB12615-4,,,,4,4,,,,,,4,,
GeoB12615-4,,,,4.04,4.04,,,,,,4.04,,
GeoB12615-4,,,,4.2,4.2,,,,,,4.2,,
GeoB12615-4,,,,4.24,4.24,,,,,,4.24,,
GeoB12615-4,,,,4.28,4.28,,,,,,4.28,,
GeoB12615-4,,,,4.32,4.32,,,,,,4.32,,
GeoB12615-4,,,,4.36,4.36,,,,,,4.36,,
GeoB12615-4,,,,4.4,4.4,,,,,,4.4,,
GeoB12615-4,,,,4.44,4.44,,,,,,4.44,,
GeoB12615-4,,,,4.48,4.48,,,,,,4.48,,
