Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
GeoB12615-4,,0.2,,,,1375.0,25.0,25.0,446.0,50.9,50.9,835.0,118.0,106.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,0.88,,,,2555.0,35.0,30.0,379.0,53.699999999999996,53.699999999999996,2182.0,151.0,180.00000000000023,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,1.12,,,,3175.0,35.0,35.0,393.0,50.6,50.6,2884.0,173.0,125.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,1.6,,,,3995.0,30.0,30.0,399.0,50.1,50.1,3905.0,180.0,184.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,2.72,,,,6225.0,35.0,35.0,483.0,51.9,51.9,6539.0,180.0,142.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,3.08,,,,7820.0,45.0,45.0,406.0,51.9,51.9,8230.0,139.0,192.9999999999991,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,3.44,,,,8305.0,40.0,40.0,380.0,53.5,53.5,8789.0,197.0,189.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,4.2,,,,9795.0,50.0,50.0,412.0,53.3,53.3,10610.0,453.0,304.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,4.44,,,,10520.0,55.0,55.0,467.0,60.3,60.3,11565.0,306.0,297.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,4.61,,,,11685.0,55.0,55.0,543.0,39.300000000000004,39.300000000000004,13045.0,125.0,149.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,4.68,,,,12590.0,60.0,60.0,427.0,44.0,44.0,14052.0,251.0,245.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,4.88,,,,13980.0,70.0,70.0,604.0,50.6,50.6,16094.999999999998,252.00000000000364,276.9999999999982,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,5.0,,,,15700.0,130.0,120.0,739.0,53.400000000000006,53.400000000000006,18332.0,324.0,371.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,5.04,,,,15710.0,80.0,80.0,739.0,51.0,51.0,18356.0,288.0,263.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,5.24,,,,21090.0,140.0,140.0,749.0,73.7,73.7,24471.0,487.0,454.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
GeoB12615-4,,5.72,,,,34460.0,770.0,700.0,880.0,139.6,139.6,38396.0,1902.0,1828.0,IntCal20,,,From Mulitza et al. 2022 ESSD compilation,,,
