Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
KNR197-10-17GGC,,0.38,1.16,2.298,1.16,2.298,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.42,1.11,2.343,1.11,2.343,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.5,0.839,2.447,0.839,2.447,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.54,0.854,2.498,0.854,2.498,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.58,0.285,2.398,0.285,2.398,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.66,0.839,2.598,0.839,2.598,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.7,0.621,2.838,0.621,2.838,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.74,0.857,2.512,0.857,2.512,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.78,0.338,2.815,0.338,2.815,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.82,0.129,2.62,0.129,2.62,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.86,0.418,3.27,0.418,3.27,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.9,0.148,3.223,0.148,3.223,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.94,-0.366,3.217,-0.366,3.217,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.96,-0.263,3.683,-0.263,3.683,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,0.98,-0.386,3.329,-0.386,3.329,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.02,-0.258,3.366,-0.258,3.366,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.04,0.291,3.472,0.291,3.472,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.06,-0.401,3.55,-0.401,3.55,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.08,-0.336,3.422,-0.336,3.422,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.1,-0.323,,-0.323,,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.1,-0.402,,-0.402,,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.1,-0.244,3.488,-0.244,3.488,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.14,0.048,3.195,0.048,3.195,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.15,-0.198,3.553,-0.198,3.553,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.16,0.429,3.234,0.429,3.234,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.18,0.386,3.507,0.386,3.507,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.19,0.517,3.595,0.517,3.595,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.21,0.412,3.096,0.412,3.096,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.21,0.344,3.239,0.344,3.239,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.21,0.481,2.953,0.481,2.953,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.23,0.021,2.759,0.021,2.759,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.25,-0.211,3.285,-0.211,3.285,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.27,0.169,3.541,0.169,3.541,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.29,-0.409,3.355,-0.409,3.355,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.37,-0.257,3.665,-0.257,3.665,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.39,-0.379,3.686,-0.379,3.686,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.41,-0.258,3.526,-0.258,3.526,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.43,-0.095,3.811,-0.095,3.811,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.45,-0.336,3.763,-0.336,3.763,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.465,-0.731,3.493,-0.731,3.493,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.47,-0.741,4.067,-0.741,4.067,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.475,-0.033,3.766,-0.033,3.766,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.505,-0.604,3.824,-0.604,3.824,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.515,-0.643,3.901,-0.643,3.901,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.53,-0.298,3.939,-0.298,3.939,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.55,-0.628,4.03,-0.628,4.03,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.57,-0.341,4.075,-0.341,4.075,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.59,-0.46,4.03,-0.46,4.03,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.61,0.112,4.48,0.112,4.48,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.63,0.032,4.347,0.032,4.347,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.65,0.17,4.275,0.17,4.275,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.67,-0.074,4.412,-0.074,4.412,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.69,0.065,4.343,0.065,4.343,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.71,0.106,4.413,0.106,4.413,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
